Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s
2.086666666666667,2.0000000000000003e+17,2.0003750399945645e+17,2.005666799532894e+17,2.015061474814924e+17,2.0244359667356714e+17,2.0322914888724026e+17,2.0384784761738886e+17,2.0432346218582954e+17,2.0468524866334666e+17,2.04958762994941e+17,2.0516428924922563e+17,2.0531739793709923e+17,2.0542991919186067e+17,2.0551083886333414e+17,2.0556701186892726e+17,2.0560370104104576e+17,2.0562497614433808e+17,2.05634007680828e+17,2.056332834948844e+17,2.0562476922498902e+17,2.0561002794015315e+17,2.055903100059411e+17,2.0556662111185034e+17,2.055397741680795e+17,2.0551042919900486e+17,2.0547912423628614e+17,2.0544629941169322e+17,2.054123158733733e+17,2.0537747073280854e+17,2.053420089467032e+17,2.0530613281600173e+17,2.0527000962037306e+17,2.0523377778470506e+17,2.0519755188300368e+17,2.0516142671641043e+17,2.0512548064996035e+17,2.050897783529347e+17,2.050543730571159e+17,2.0501930842364106e+17,2.049846200907949e+17,2.0495033696072803e+17,2.0491648227179907e+17,2.048830744943155e+17,2.0485012808035555e+17,2.048176540926906e+17,2.047856607332811e+17,2.0475415378815744e+17,2.047231370025301e+17,2.046926123975648e+17
2.0900000000000003,2e+17,2.0003374366141232e+17,2.0053441665462464e+17,2.0144612993468624e+17,2.023686293036683e+17,2.0314856953343766e+17,2.037669019005733e+17,2.042448322937947e+17,2.0461019245944147e+17,2.0488777426582864e+17,2.0509745953243485e+17,2.0525461277641942e+17,2.0537096471511565e+17,2.054554596777049e+17,2.055149422681529e+17,2.0555468143393693e+17,2.055787612446493e+17,2.0559037010182586e+17,2.0559201480354365e+17,2.0558567962537126e+17,2.0557294525457184e+17,2.0555507833544822e+17,2.055330993914472e+17,2.05507834735298e+17,2.054799564380432e+17,2.0545001332705706e+17,2.054184551942857e+17,2.0538565182785734e+17,2.053519080686605e+17,2.053174757933788e+17,2.0528256350512797e+17,2.052473440499374e+17,2.052119608560535e+17,2.051765330021537e+17,2.051411593519894e+17,2.051059219409001e+17,2.050708887598433e+17,2.0503611605197942e+17,2.0500165021317264e+17,2.0496752936934125e+17,2.049337846891674e+17,2.0490044147932522e+17,2.048675201004029e+17,2.0483503673455107e+17,2.0480300403017894e+17,2.0477143164443517e+17,2.047403267005105e+17,2.0470969417380416e+17,2.046795372185592e+17
2.0933333333333333,2e+17,2.0003033522665072e+17,2.0050376244354067e+17,2.013880710780215e+17,2.0229541521643328e+17,2.0306940964555622e+17,2.0368706263100006e+17,2.0416705151096336e+17,2.0453578301114013e+17,2.0481727549579053e+17,2.0503099859070477e+17,2.0519210248133965e+17,2.0531221197752045e+17,2.0540022497133456e+17,2.054629720624114e+17,2.0550572554283053e+17,2.0553258169898883e+17,2.0554674524829965e+17,2.055507407329103e+17,2.0554657013456208e+17,2.0553583103696918e+17,2.0551980579941222e+17,2.0549952933587098e+17,2.0547584101052016e+17,2.054494246613443e+17,2.0542083968725386e+17,2.053905453597234e+17,2.0535891996055037e+17,2.053262759409673e+17,2.0529287200032634e+17,2.0525892276406102e+17,2.0522460657879034e+17,2.051900718217625e+17,2.0515544203126294e+17,2.0512082009618675e+17,2.0508629169094656e+17,2.0505192810207952e+17,2.0501778856227053e+17,2.0498392218377398e+17,2.0495036956472768e+17,2.0491716412736723e+17,2.0488433323573875e+17,2.048518991314714e+17,2.0481987971897754e+17,2.0478828922569555e+17,2.0475713875836554e+17,2.0472643677259578e+17,2.0469618946995325e+17,2.0466640113434832e+17
2.0966666666666667,2e+17,2.000272484989163e+17,2.0047465190751056e+17,2.0133192771288848e+17,2.0222393450002086e+17,2.0299166360233085e+17,2.0360833186632362e+17,2.0409012572548573e+17,2.0446202792643702e+17,2.0474727487967315e+17,2.049649146089085e+17,2.0512987492331552e+17,2.0525366839455043e+17,2.053451416492229e+17,2.054111076393666e+17,2.0545683925617514e+17,2.0548644292693776e+17,2.0550313810637258e+17,2.055094658721449e+17,2.055074449801987e+17,2.0549868918675827e+17,2.0548449599970448e+17,2.0546591427738493e+17,2.0544379608164346e+17,2.0541883673514742e+17,2.0539160598183222e+17,2.0536257238993715e+17,2.0533212258671526e+17,2.0530057651298214e+17,2.0526819959193568e+17,2.0523521249013056e+17,2.0520179898781283e+17,2.0516811235581888e+17,2.051342805460408e+17,2.0510041043421805e+17,2.0506659130186426e+17,2.050328977043404e+17,2.049993918414143e+17,2.0496612552286848e+17,2.0493314180317645e+17,2.049004763447278e+17,2.0486815855761907e+17,2.0483621255494016e+17,2.048046579552481e+17,2.0477351055812474e+17,2.0474278291405427e+17,2.0471248480609306e+17,2.0468262365774874e+17,2.0465320487900192e+17
2.1,2e+17,2.000244555875113e+17,2.004470213726363e+17,2.012776566310188e+17,2.0215416664601126e+17,2.0291532512158742e+17,2.035307110914844e+17,2.0401406036549408e+17,2.0438893445357152e+17,2.0467778033318608e+17,2.0489921555529498e+17,2.0506793780506746e+17,2.051953412495746e+17,2.0529021651237382e+17,2.0535935530438262e+17,2.05408028396977e+17,2.0544035029582474e+17,2.054595536203072e+17,2.054681947767894e+17,2.0546830836287786e+17,2.0546152358159254e+17,2.0544915252069904e+17,2.0543225753421235e+17,2.0541170302534243e+17,2.0538819551677344e+17,2.0536231486872166e+17,2.0533453876139008e+17,2.0530526201743472e+17,2.052748119448441e+17,2.0524346059036666e+17,2.0521143457917098e+17,2.0517892305700192e+17,2.0514608413183466e+17,2.051130501222456e+17,2.0507993185170054e+17,2.050468221761131e+17,2.0501379889226227e+17,2.0498092714397728e+17,2.0494826141918816e+17,2.0491584721235587e+17,2.048837224122081e+17,2.0485191846319562e+17,2.0482046133995203e+17,2.0478937236675795e+17,2.0475866890817824e+17,2.047283649523457e+17,2.046984716045696e+17,2.0466899750586694e+17,2.0463994918850528e+17
2.1033333333333335,2e+17,2.0002193075984733e+17,2.0042080891440253e+17,2.012252146672917e+17,2.0208609058694304e+17,2.0284038728157818e+17,2.0345420122986518e+17,2.0393886040451555e+17,2.0431650948330205e+17,2.04608799493489e+17,2.0483390918118925e+17,2.0500629865983626e+17,2.0513723769291046e+17,2.052354562567842e+17,2.0530772127951923e+17,2.053592987218404e+17,2.0539430911982912e+17,2.054159966916783e+17,2.054269319680103e+17,2.054291644554663e+17,2.0542433807673923e+17,2.0541377892870403e+17,2.053985624100206e+17,2.053795649066003e+17,2.053575038541993e+17,2.053329689984384e+17,2.0530644694472528e+17,2.0527834055928976e+17,2.052489843932842e+17,2.0521865701528054e+17,2.0518759092527542e+17,2.0515598056524496e+17,2.051239888228392e+17,2.050917523354935e+17,2.0505938583447722e+17,2.0502698571668576e+17,2.049946329922704e+17,2.049623957255283e+17,2.0493033106264458e+17,2.0489848692126064e+17,2.0486690340221434e+17,2.0483561397224438e+17,2.048046464572771e+17,2.0477402387859437e+17,2.0474376515831158e+17,2.0471388571586787e+17,2.046843979734069e+17,2.046553117848204e+17,2.0462663480069498e+17
2.106666666666667,2e+17,2.0001965030065168e+17,2.003959543640092e+17,2.0117455875034922e+17,2.020196847333419e+17,2.02766842542387e+17,2.033788026546594e+17,2.0386453036709904e+17,2.042447595513605e+17,2.0454033971992115e+17,2.0476900302080246e+17,2.049449648507225e+17,2.0507936474094342e+17,2.051808674724825e+17,2.052562117025666e+17,2.053106559200385e+17,2.0534832465910813e+17,2.053724721785645e+17,2.0538568193185635e+17,2.0539001740242307e+17,2.0538713650446243e+17,2.0537837877140093e+17,2.0536483219341165e+17,2.0534738477824592e+17,2.0532676458563696e+17,2.0530357101370224e+17,2.0527829940441645e+17,2.052513605140409e+17,2.0522309601133418e+17,2.0519379088357325e+17,2.051636834205512e+17,2.051329732900951e+17,2.0510182810107312e+17,2.050703887610684e+17,2.050387738684414e+17,2.050070833269458e+17,2.049754013314293e+17,2.0494379884249987e+17,2.0491233564420032e+17,2.0488106206009245e+17,2.0485002038848938e+17,2.0481924610598474e+17,2.0478876887921645e+17,2.047586134174471e+17,2.0472880019264016e+17,2.0469934604895437e+17,2.0467026471972736e+17,2.0464156726688944e+17,2.046132624551946e+17
2.1100000000000003,2e+17,2.0001759237780234e+17,2.0037239931052077e+17,2.011256459510173e+17,2.0195492701020448e+17,2.0269468276737936e+17,2.033045152004364e+17,2.037910743346479e+17,2.04173690841082e+17,2.044724080948705e+17,2.0470450439115082e+17,2.0488394357011e+17,2.0502172927531107e+17,2.0512645664261766e+17,2.0520483262611834e+17,2.0526210561261427e+17,2.053024021189476e+17,2.0532898489475894e+17,2.0534444911853184e+17,2.0535087131913408e+17,2.0534992267341613e+17,2.0534295557729155e+17,2.0533107015741898e+17,2.0531516568049603e+17,2.0529598053911674e+17,2.0527412354905667e+17,2.0525009859842138e+17,2.0522432417831165e+17,2.0519714894803702e+17,2.0516886420911027e+17,2.0513971395487658e+17,2.0510990300754784e+17,2.0507960363778237e+17,2.0504896097373264e+17,2.0501809743936208e+17,2.0498711641046624e+17,2.0495610523729347e+17,2.0492513775204995e+17,2.0489427635574077e+17,2.0486357376014096e+17,2.0483307444600163e+17,2.0480281588697622e+17,2.0477282957950618e+17,2.0474314191151875e+17,2.0471377489685555e+17,2.0468474679756595e+17,2.0465607265232106e+17,2.0462776472605325e+17,2.0459983289335018e+17
2.1133333333333333,2e+17,2.000157369147306e+17,2.0035008709907037e+17,2.010784335285325e+17,2.0189179489290365e+17,2.0262389924467034e+17,2.032313381748878e+17,2.0371849595144947e+17,2.0410330918620502e+17,2.044050114247799e+17,2.0464042039208128e+17,2.048232418391722e+17,2.0496433804215117e+17,2.050722301425975e+17,2.051535900166838e+17,2.052136533515122e+17,2.0525654664893702e+17,2.0528553960899885e+17,2.0530323794168506e+17,2.0531173029125917e+17,2.05312700368047e+17,2.053075128551536e+17,2.0529727955901107e+17,2.0528291064050294e+17,2.0526515453207478e+17,2.0524462923049274e+17,2.0522184697783856e+17,2.0519723384327466e+17,2.051711453481596e+17,2.0514387900246323e+17,2.051156844156592e+17,2.050867714918189e+17,2.0505731710301414e+17,2.0502747054753837e+17,2.049973580327099e+17,2.0496708637086886e+17,2.049367460377585e+17,2.0490641371192387e+17,2.048761543899461e+17,2.0484602315366483e+17,2.048160666508348e+17,2.0478632433901587e+17,2.047568295332215e+17,2.047276102904351e+17,2.0469869015814198e+17,2.0467008880921248e+17,2.0464182258157248e+17,2.0461390493792154e+17,2.045863468581662e+17
2.1166666666666667,2e+17,2.000140654693026e+17,2.0032896282535472e+17,2.0103287897458045e+17,2.018302654424826e+17,2.0255448270858653e+17,2.031592703707402e+17,2.036467984308933e+17,2.0403362007383786e+17,2.043381562412881e+17,2.045767579064034e+17,2.047628665074605e+17,2.049071976514141e+17,2.0501819423927693e+17,2.0510248975383904e+17,2.0516530461874035e+17,2.0521076334216906e+17,2.052421410442148e+17,2.0526205277771213e+17,2.0527259837409136e+17,2.0527547334800755e+17,2.052720540935039e+17,2.0526346363860192e+17,2.0525062267190768e+17,2.0523428937094554e+17,2.052150906750769e+17,2.0519354698656707e+17,2.0517009179434048e+17,2.051450873519076e+17,2.0511883727064858e+17,2.050915966875958e+17,2.050635805151234e+17,2.0503497016541315e+17,2.0500591905564022e+17,2.049765571334841e+17,2.0494699461166403e+17,2.049173250609129e+17,2.0488762798031715e+17,2.048579709401639e+17,2.0482841137377344e+17,2.0479899808007757e+17,2.0476977248703533e+17,2.047407697166809e+17,2.0471201948515613e+17,2.0468354686509277e+17,2.046553729328748e+17,2.0462751531938774e+17,2.0459998867966608e+17,2.0457280509424112e+17
2.12,2e+17,2.0001256111906442e+17,2.003089733266531e+17,2.0098894005515584e+17,2.0177031534030774e+17,2.0248642336109725e+17,2.0308831007781888e+17,2.0357598456186893e+17,2.039646286475854e+17,2.0427184880250218e+17,2.0451352360012534e+17,2.047028242525748e+17,2.0485031457623814e+17,2.049643550901957e+17,2.050515376294165e+17,2.0511706482556326e+17,2.0516505723446266e+17,2.0519879387679894e+17,2.0522089796507635e+17,2.052334795919288e+17,2.0523824534757914e+17,2.0523658276007043e+17,2.0522962561956784e+17,2.0521830477439882e+17,2.0520338785075856e+17,2.0518551049058246e+17,2.051652010609694e+17,2.0514290031084886e+17,2.0511897709464256e+17,2.0509374101686774e+17,2.0506745265243373e+17,2.0504033184745626e+17,2.050125644920197e+17,2.049843080701086e+17,2.0495569622604e+17,2.0492684253609123e+17,2.0489784363489046e+17,2.048687818157385e+17,2.0483972720028182e+17,2.048107395543085e+17,2.0478186981171363e+17,2.0475316135699856e+17,2.0472465110735088e+17,2.0469637042788653e+17,2.046683459076271e+17,2.0464060001892698e+17,2.0461315167912125e+17,2.0458601672995222e+17,2.0455920834770333e+17
2.1233333333333335,2e+17,2.0001120835271427e+17,2.0029006716960006e+17,2.0094657485025808e+17,2.0171192092205245e+17,2.024197108931915e+17,2.0301845509524822e+17,2.0350605671533472e+17,2.0389633971083235e+17,2.042060950943994e+17,2.044507239227926e+17,2.046431215799138e+17,2.047936951523884e+17,2.0491071874286557e+17,2.0500073934673392e+17,2.0506893931172522e+17,2.0511943330361114e+17,2.0515550273589302e+17,2.051797778036435e+17,2.0519437793745923e+17,2.0520102007510547e+17,2.0520110230127232e+17,2.0519576870777168e+17,2.0518595993327686e+17,2.0517245275474003e+17,2.0515589127512496e+17,2.051368116295377e+17,2.0511566166576294e+17,2.0509281670660138e+17,2.050685922402496e+17,2.0504325418873386e+17,2.050170272563741e+17,2.0499010174806826e+17,2.04962639161744e+17,2.0493477679391763e+17,2.0490663154696042e+17,2.0487830308772323e+17,2.0484987647687338e+17,2.048214243646012e+17,2.0479300882972653e+17,2.0476468292451216e+17,2.047364919757998e+17,2.047084746837505e+17,2.0468066405198694e+17,2.0465308817690694e+17,2.0462577091905814e+17,2.0459873247550307e+17,2.0457198986887062e+17,2.0454555736614698e+17
2.126666666666667,2e+17,2.0000999296764493e+17,2.002721946349391e+17,2.0090574179144074e+17,2.0165505821098518e+17,2.0235433450617738e+17,2.0294970274377328e+17,2.034370168510492e+17,2.0382875773017715e+17,2.0414090083235485e+17,2.043883651079282e+17,2.04583764822506e+17,2.0473734557775805e+17,2.0485729113410656e+17,2.0495010051986147e+17,2.0502093334470445e+17,2.0507389646865446e+17,2.0511227220269565e+17,2.051386965540323e+17,2.0515529737115738e+17,2.051638012124364e+17,2.051656161417087e+17,2.0516189609109363e+17,2.0515359111902458e+17,2.051414868539192e+17,2.051262356168017e+17,2.0510838111256323e+17,2.0508837812536605e+17,2.0506660831261792e+17,2.050433929355946e+17,2.0501900317163533e+17,2.049936685067784e+17,2.0496758359678774e+17,2.0494091389989245e+17,2.0491380031967082e+17,2.048863630464939e+17,2.0485870474719488e+17,2.0483091322244806e+17,2.048030636277106e+17,2.0477522033498128e+17,2.0474743849791843e+17,2.0471976537116144e+17,2.046922414253563e+17,2.0466490129188512e+17,2.0463777456525382e+17,2.046108864861952e+17,2.045842585245661e+17,2.0455790887786893e+17,2.045318528985679e+17
2.1300000000000003,2e+17,2.000089019733851e+17,2.00255307699478e+17,2.008663996972367e+17,2.0159970295053795e+17,2.0229028293288246e+17,2.0288204987818874e+17,2.03368866524456e+17,2.0376188683901197e+17,2.0407627146279277e+17,2.0432645317357187e+17,2.0452476014091885e+17,2.046812719119318e+17,2.0480407808943235e+17,2.0489962667292803e+17,2.0497305211899798e+17,2.0502845158917587e+17,2.0506910680978938e+17,2.0509765843698147e+17,2.0511624182069507e+17,2.051265924143824e+17,2.0513012768365574e+17,2.051280109389692e+17,2.051212012868829e+17,2.0511049290673952e+17,2.0509654609333498e+17,2.050799119218093e+17,2.0506105194896144e+17,2.0504035403184707e+17,2.0501814509312096e+17,2.0499470147262192e+17,2.0497025736070016e+17,2.0494501169920256e+17,2.049191338522619e+17,2.0489276828469744e+17,2.048660384361691e+17,2.04839049940695e+17,2.0481189331109443e+17,2.0478464618436006e+17,2.047573752054067e+17,2.0473013761194483e+17,2.047029825715326e+17,2.046759523125076e+17,2.046490830829873e+17,2.0462240596606618e+17,2.0459594757442496e+17,2.045697306435734e+17,2.045437745396837e+17,2.0451809569529974e+17
2.1333333333333333,2e+17,2.0000792350075325e+17,2.002393600154638e+17,2.008285078064849e+17,2.015458306361331e+17,2.0222754445873296e+17,2.0281549289986045e+17,2.0330160689371373e+17,2.0369573084124352e+17,2.040122121649579e+17,2.0426499392291786e+17,2.044661135232467e+17,2.046254800758112e+17,2.0475108532248432e+17,2.0484932323946586e+17,2.049253007554371e+17,2.0498310346462342e+17,2.050260110404876e+17,2.05056667632732e+17,2.0507721518036426e+17,2.0508939730817904e+17,2.0509464030657283e+17,2.050941164019346e+17,2.05088793376433e+17,2.0507947365867472e+17,2.0506682527171984e+17,2.050514064601875e+17,2.0503368538857475e+17,2.0501405597749126e+17,2.0499285069821306e+17,2.0497035095929005e+17,2.04946795577086e+17,2.0492238771393536e+17,2.0489730058473955e+17,2.048716821690705e+17,2.0484565911656192e+17,2.04819339995074e+17,2.04792818001215e+17,2.0476617322933584e+17,2.0473947457660045e+17,2.047127813470623e+17,2.0468614460598784e+17,2.046596083263119e+17,2.0463321036158992e+17,2.0460698327373658e+17,2.0458095503891702e+17,2.0455514965094563e+17,2.0452958763827242e+17,2.0450428650795005e+17
2.1366666666666667,2e+17,2.000070467165282e+17,2.0022430688758845e+17,2.0079202580958746e+17,2.014934165462476e+17,2.0216610694269094e+17,2.02750027769326e+17,2.0323523872686246e+17,2.0363029321514957e+17,2.0394872785280438e+17,2.0420399294504826e+17,2.0440783078517485e+17,2.0456997585130093e+17,2.0469831843451392e+17,2.0479919556179366e+17,2.0487768430053347e+17,2.0493785683365568e+17,2.0498298932820106e+17,2.050157282804259e+17,2.0503822131051315e+17,2.0505221949296288e+17,2.05059157366617e+17,2.0506021561117872e+17,2.050563703111841e+17,2.0504843184184992e+17,2.050370757078755e+17,2.050228671214375e+17,2.0500628068865962e+17,2.0498771625652954e+17,2.0496751173117168e+17,2.0494595349511872e+17,2.0492328491158576e+17,2.0489971329701066e+17,2.0487541566121053e+17,2.0485054345137005e+17,2.0482522648719133e+17,2.0479957623649834e+17,2.0477368855084874e+17,2.0474764595733555e+17,2.0472151958430762e+17,2.04695370784092e+17,2.04669252504126e+17,2.0464321044855056e+17,2.0461728406479136e+17,2.045915073835694e+17,2.0456590973584637e+17,2.0454051636618874e+17,2.045153489587455e+17,2.0449042608933645e+17
2.14,2e+17,2.000062617434312e+17,2.002101052478313e+17,2.0075691387772925e+17,2.014424357726976e+17,2.0210595783803018e+17,2.0268565001895984e+17,2.0316976240911786e+17,2.0356557711736618e+17,2.0388582317699914e+17,2.0414345561576112e+17,2.0434991757012042e+17,2.0451476488105565e+17,2.046457829139136e+17,2.047492488904384e+17,2.0483020772585626e+17,2.0489271637351235e+17,2.049400460558242e+17,2.0497484447752086e+17,2.049992640369955e+17,2.0501506253925747e+17,2.0502368219616656e+17,2.0502631167810317e+17,2.0502393499816765e+17,2.050173701746677e+17,2.0500729994630138e+17,2.0499429628981034e+17,2.0497884008580608e+17,2.0496133696944874e+17,2.049421301669665e+17,2.0492151093924106e+17,2.048997271163416e+17,2.048769901016599e+17,2.0485348064337744e+17,2.0482935360851616e+17,2.0480474194636397e+17,2.0477975999030707e+17,2.047545062175375e+17,2.047290655628439e+17,2.0470351136430496e+17,2.046779070040974e+17,2.0465230729596973e+17,2.046267596615847e+17,2.0460130513040426e+17,2.045759791916985e+17,2.045508125223164e+17,2.045258316098217e+17,2.0450105928729853e+17,2.04476515193423e+17
2.1433333333333335,2e+17,2.000055595852089e+17,2.001967136283379e+17,2.007231326900953e+17,2.0139286325012528e+17,2.020470842129303e+17,2.026223547656896e+17,2.0310517795028458e+17,2.035015853870001e+17,2.0382350252703606e+17,2.040833870984908e+17,2.042923793494477e+17,2.044598526682871e+17,2.045934841357952e+17,2.046994883835948e+17,2.0478287592743936e+17,2.048476866994093e+17,2.0489718555514154e+17,2.0493402027922115e+17,2.0496034715063286e+17,2.0497792998847043e+17,2.049882181033534e+17,2.04992407693889e+17,2.0499149032753718e+17,2.049862913614394e+17,2.0497750051973725e+17,2.0496569633975533e+17,2.04951365808452e+17,2.049349202099778e+17,2.0491670797499085e+17,2.048970251462179e+17,2.0487612393977885e+17,2.0485421977812803e+17,2.0483149709058122e+17,2.0480811411560294e+17,2.0478420689102054e+17,2.047598925808685e+17,2.0473527225819302e+17,2.0471043324000886e+17,2.0468545105228576e+17,2.0466039108827693e+17,2.04635310011865e+17,2.046102569482617e+17,2.0458527449686762e+17,2.0456039959500512e+17,2.045356642562821e+17,2.0451109620330442e+17,2.0448671941114467e+17,2.0446255457525664e+17
2.146666666666667,2e+17,2.000049320566014e+17,2.0018409213252867e+17,2.006906434591235e+17,2.0134467378467488e+17,2.0198947277087197e+17,2.0256013672375053e+17,2.0304148499228054e+17,2.0343832054986186e+17,2.0376177003345898e+17,2.0402379234531965e+17,2.042352214227575e+17,2.0440524457663034e+17,2.045414273616161e+17,2.0464991910662342e+17,2.047356937252195e+17,2.0480277236395846e+17,2.0485441210625386e+17,2.0489325969792454e+17,2.0492147440669034e+17,2.0494082535240147e+17,2.049527683716045e+17,2.0495850672907133e+17,2.0495903917217475e+17,2.0495519809202128e+17,2.0494767994882768e+17,2.0493706963561066e+17,2.0492386007659776e+17,2.0490846806482432e+17,2.0489124711881843e+17,2.048724979658131e+17,2.0485247712639805e+17,2.0483140397348112e+17,2.0480946655962307e+17,2.0478682644573328e+17,2.0476362271658234e+17,2.04739975331438e+17,2.0471598792896448e+17,2.0469175018251856e+17,2.0466733978374483e+17,2.0464282411785664e+17,2.0461826168238128e+17,2.0459370329182147e+17,2.045691931031596e+17,2.0454476949103622e+17,2.0452046579647328e+17,2.0449631096896592e+17,2.0447233011844707e+17,2.0444854499090384e+17
2.1500000000000004,2e+17,2.000043717179778e+17,2.0017220240462384e+17,2.0065940795383344e+17,2.0129784208184413e+17,2.019331098708141e+17,2.0249899021746432e+17,2.0297868281676333e+17,2.0337578482281347e+17,2.0370062957018915e+17,2.039646760980777e+17,2.041784489182493e+17,2.0435094583006893e+17,2.0448961773885267e+17,2.046005460315863e+17,2.0468866586250483e+17,2.047579778566119e+17,2.0481172993702448e+17,2.0485256670268563e+17,2.048826495243654e+17,2.0490375211276102e+17,2.0491733625919213e+17,2.049246118331212e+17,2.0492658438730352e+17,2.0492409304145635e+17,2.0491784074179085e+17,2.0490841853129747e+17,2.0489632510152378e+17,2.0488198261341363e+17,2.048657495559624e+17,2.048479312427708e+17,2.048287884165692e+17,2.0480854433141578e+17,2.0478739060458755e+17,2.047654920698549e+17,2.04742990816799e+17,2.047200095640164e+17,2.046966544851068e+17,2.0467301758347856e+17,2.0464917869386435e+17,2.0462520717398387e+17,2.0460116333821187e+17,2.0457709967580365e+17,2.0455306188871034e+17,2.0452908977792272e+17,2.045052180023182e+17,2.0448147672993248e+17,2.0445789219825155e+17,2.044344871973871e+17
2.1533333333333333,2e+17,2.0000387181442038e+17,2.001610075977641e+17,2.0062938852127373e+17,2.012523427735005e+17,2.0187798154713706e+17,2.0243890919403027e+17,2.029167703528506e+17,2.0331398011822624e+17,2.0364008475695478e+17,2.0390604288953014e+17,2.041220667931552e+17,2.04296961512918e+17,2.0443806030072035e+17,2.045513740368205e+17,2.046417970054738e+17,2.047133076031311e+17,2.0476914322254538e+17,2.0481194521869568e+17,2.0484387618629043e+17,2.048667137207004e+17,2.0488192499879344e+17,2.0489072603403526e+17,2.048941288101064e+17,2.048929788696212e+17,2.0488798539409203e+17,2.04879745370018e+17,2.0486876308551146e+17,2.0485546592763107e+17,2.048402172376369e+17,2.0482332681659478e+17,2.0480505954632714e+17,2.0478564249206947e+17,2.047652707766671e+17,2.047441124565974e+17,2.0472231258359712e+17,2.046999965992091e+17,2.0467727318084982e+17,2.0465423663528982e+17,2.046309689174e+17,2.0460754133762077e+17,2.0458401601007466e+17,2.0456044708395466e+17,2.0453688179331514e+17,2.0451336135429837e+17,2.0448992173386736e+17,2.0446659431005613e+17,2.044434064404194e+17,2.0442038195262198e+17
2.1566666666666667,2e+17,2.0000342621903923e+17,2.0015047234090003e+17,2.0060054810613267e+17,2.0120815044405325e+17,2.0182407352933536e+17,2.023798872363154e+17,2.028557461849262e+17,2.0325290804854314e+17,2.0358013896181933e+17,2.0384789704464944e+17,2.0406607983424384e+17,2.04243296569865e+17,2.043867599659401e+17,2.0450240790654896e+17,2.0459509174270442e+17,2.0466876596508035e+17,2.0472665608462336e+17,2.0477139912677824e+17,2.0480515803804813e+17,2.0482971359635254e+17,2.0484653779705926e+17,2.0485685233793258e+17,2.0486167525935142e+17,2.0486185822087805e+17,2.0485811638812115e+17,2.048510524839571e+17,2.0484117622156723e+17,2.0482892007156634e+17,2.048146521085206e+17,2.047986865213295e+17,2.0478129224716886e+17,2.0476270009183286e+17,2.0474310862398762e+17,2.0472268907211034e+17,2.047015894069297e+17,2.0467993775608634e+17,2.0465784526926765e+17,2.0463540852952726e+17,2.0461271158856758e+17,2.0458982768943872e+17,2.0456682072861328e+17,2.0454374650013533e+17,2.0452065375704797e+17,2.044975851192186e+17,2.0447457785171728e+17,2.0445166453384333e+17,2.0442887363556035e+17,2.0440623001535395e+17
2.16,2e+17,2.000030293803008e+17,2.001405627046147e+17,2.005728502685591e+17,2.0116523965577296e+17,2.0177137126144416e+17,2.0232191757563187e+17,2.027956085605237e+17,2.031925699309407e+17,2.0352079530380512e+17,2.037902426819702e+17,2.040104926583942e+17,2.0418995580606685e+17,2.0433572153855117e+17,2.0445365233052874e+17,2.0454855458473363e+17,2.0462435723934477e+17,2.046842725912863e+17,2.047309322629018e+17,2.047664986877011e+17,2.0479275512838406e+17,2.0481117783419178e+17,2.048229937286598e+17,2.0482922653502336e+17,2.048307337237326e+17,2.048282361928753e+17,2.0482234219398816e+17,2.048135666931498e+17,2.0480234710126122e+17,2.047890561065229e+17,2.0477401218534346e+17,2.0475748824585274e+17,2.047397187631633e+17,2.0472090569143526e+17,2.047012233799023e+17,2.0468082267462675e+17,2.0465983435204378e+17,2.0463837200214928e+17,2.0461653445681894e+17,2.0459440784093053e+17,2.045720673097129e+17,2.045495785242988e+17,2.045269989082288e+17,2.0450437872017523e+17,2.044817619720796e+17,2.0445918721693498e+17,2.0443668822638387e+17,2.044142945749657e+17,2.0439203214509558e+17
