Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s
1.6133333333333335,2.3908802636391334e+17,2.288765342860709e+17,2.2316595500109766e+17,2.1989978619497197e+17,2.1772155512191654e+17,2.1613515731315578e+17,2.149127061043604e+17,2.139330051528864e+17,2.131248406340913e+17,2.1244323756372803e+17,2.118581962711673e+17,2.1134882929033485e+17
1.6166666666666667,2.417827199468662e+17,2.2928986553587533e+17,2.2335267384894288e+17,2.2001206774790067e+17,2.1779867496641757e+17,2.161923767866881e+17,2.1495736256271846e+17,2.1396912592454493e+17,2.1315484669298592e+17,2.124686843504839e+17,2.1188013529431066e+17,2.1136800056675955e+17
1.62,2.4446512072389837e+17,2.2968269522044237e+17,2.235290382182342e+17,2.201178729281351e+17,2.1787125619630954e+17,2.16246187349759e+17,2.1499933654053386e+17,2.1400306402386397e+17,2.1318303142250214e+17,2.1249258111963216e+17,2.119007341886605e+17,2.113859980610279e+17
1.6233333333333335,2.4710988519051453e+17,2.3005375783878586e+17,2.2369466644198976e+17,2.2021701750254173e+17,2.1793918893635782e+17,2.162965151993636e+17,2.1503857456451443e+17,2.140347786296113e+17,2.1320936244986618e+17,2.125149014443208e+17,2.119199708858295e+17,2.114028030048416e+17
1.6266666666666667,2.4969062030286538e+17,2.3040181722718675e+17,2.2384918779887955e+17,2.203093225911198e+17,2.1800236643320176e+17,2.163432885656419e+17,2.150750245879482e+17,2.1406422997646586e+17,2.1323380821579667e+17,2.125356195442115e+17,2.1193782384413133e+17,2.114183970677481e+17
1.6300000000000001,2.5218030254945792e+17,2.3072567626977446e+17,2.2399224515905754e+17,2.203946159443561e+17,2.1806068583364963e+17,2.163864382477581e+17,2.1510863638818678e+17,2.14091379664917e+17,2.1325633822488496e+17,2.1255471049325062e+17,2.1195427222461178e+17,2.1143276250877702e+17
1.6333333333333335,2.5455173526557005e+17,2.3102418709110893e+17,2.2412349774530557e+17,2.2047273327270467e+17,2.1811404899311072e+17,2.1642589816963686e+17,2.1513936197831994e+17,2.141161909818824e+17,2.1327692330440262e+17,2.125721504342699e+17,2.1196929607274816e+17,2.1144588233287165e+17
1.6366666666666667,2.5677803381529606e+17,2.3129626156286394e+17,2.2424262396239072e+17,2.2054351960512726e+17,2.1816236330004726e+17,2.1646160594583328e+17,2.1516715602583766e+17,2.1413862922643958e+17,2.1329553586701706e+17,2.1258791679667485e+17,2.1198287650265238e+17,2.1145774044939462e+17
1.6400000000000001,2.588331268389731e+17,2.3154088192856438e+17,2.24349324241384e+17,2.2060683065102154e+17,2.182055425008821e+17,2.1649350344688368e+17,2.1519197627042416e+17,2.1415866203457824e+17,2.133121501725163e+17,2.1260198851317274e+17,2.119949958803619e+17,2.1146832182977424e+17
1.6433333333333335,2.6069226069260957e+17,2.317571113273756e+17,2.2444332384097392e+17,2.2066253413794566e+17,2.1824350750875968e+17,2.1652153735283034e+17,2.1521378393257622e+17,2.1417625969654883e+17,2.1332674258338784e+17,2.1261434623128774e+17,2.120056380026334e+17,2.1147761266121843e+17
1.6466666666666667,2.6233249355136355e+17,2.319441039817617e+17,2.2452437554483565e+17,2.207105110964355e+17,2.182761871789982e+17,2.1654565968328413e+17,2.1523254410452202e+17,2.1419139546023094e+17,2.1333929180898464e+17,2.1262497251532525e+17,2.1201478826758784e+17,2.11485600493367e+17
1.6500000000000001,2.6373316545554003e+17,2.3210111480575446e+17,2.2459226219313363e+17,2.2075065706300118e+17,2.1830351903403827e+17,2.1656582829240563e+17,2.1524822611495168e+17,2.142040458139837e+17,2.1334977913304992e+17,2.1263385203448413e+17,2.120224338335897e+17,2.1149227437478733e+17
1.6533333333333335,2.6487633087053677e+17,2.3222750819159117e+17,2.246467989874022e+17,2.207828831731426e+17,2.183254499212127e+17,2.1658200731757258e+17,2.1526080385937046e+17,2.142141907426833e+17,2.1335818861957392e+17,2.1264097173298557e+17,2.120285637628885e+17,2.1149762497634333e+17
1.6566666666666667,2.657471411162611e+17,2.323227657431307e+17,2.2468783551143437e+17,2.208071171179534e+17,2.1834193658774634e+17,2.1659416757125565e+17,2.1527025608844982e+17,2.1422181395109283e+17,2.133645072923112e+17,2.1264632097838394e+17,2.120331691468036e+17,2.1150164469868605e+17
1.6600000000000001,2.6633416527951216e+17,2.3238649274477747e+17,2.24715257416369e+17,2.2082330394056432e+17,2.18352946159017e+17,2.166022868667361e+17,2.152765666475702e+17,2.1422690304934547e+17,2.1336872528379882e+17,2.1264989168464522e+17,2.120362432095865e+17,2.115043277614181e+17
1.6633333333333333,2.6662963991579053e+17,2.324184231841244e+17,2.2472898772575846e+17,2.2083140665223613e+17,2.1835845650823274e+17,2.16606350269734e+17,2.1527972466179907e+17,2.1422944969613014e+17,2.133708359503621e+17,2.1265167840711347e+17,2.120377813885456e+17,2.1150567027186886e+17
1.6666666666666667,2.6662963991579053e+17,2.324184231841244e+17,2.2472898772575846e+17,2.2083140665223613e+17,2.1835845650823274e+17,2.16606350269734e+17,2.1527972466179907e+17,2.1422944969613014e+17,2.133708359503621e+17,2.1265167840711347e+17,2.120377813885456e+17,2.1150567027186886e+17
1.6700000000000002,2.6633416527951213e+17,2.3238649274477747e+17,2.24715257416369e+17,2.2082330394056432e+17,2.18352946159017e+17,2.166022868667361e+17,2.152765666475702e+17,2.1422690304934547e+17,2.1336872528379882e+17,2.1264989168464522e+17,2.120362432095865e+17,2.115043277614181e+17
1.6733333333333333,2.657471411162611e+17,2.323227657431307e+17,2.2468783551143437e+17,2.208071171179534e+17,2.1834193658774634e+17,2.1659416757125565e+17,2.1527025608844982e+17,2.1422181395109283e+17,2.133645072923112e+17,2.1264632097838394e+17,2.120331691468036e+17,2.1150164469868605e+17
1.6766666666666667,2.648763308705367e+17,2.3222750819159114e+17,2.246467989874022e+17,2.207828831731426e+17,2.183254499212127e+17,2.1658200731757258e+17,2.1526080385937046e+17,2.142141907426833e+17,2.1335818861957392e+17,2.1264097173298557e+17,2.120285637628885e+17,2.1149762497634333e+17
1.6800000000000002,2.6373316545553994e+17,2.3210111480575446e+17,2.2459226219313363e+17,2.2075065706300118e+17,2.1830351903403824e+17,2.1656582829240563e+17,2.1524822611495168e+17,2.142040458139837e+17,2.1334977913304992e+17,2.1263385203448413e+17,2.120224338335897e+17,2.1149227437478733e+17
1.6833333333333333,2.6233249355136355e+17,2.319441039817617e+17,2.2452437554483565e+17,2.207105110964355e+17,2.182761871789982e+17,2.1654565968328413e+17,2.1523254410452202e+17,2.1419139546023094e+17,2.1333929180898464e+17,2.1262497251532525e+17,2.1201478826758784e+17,2.11485600493367e+17
1.6866666666666668,2.6069226069260947e+17,2.3175711132737558e+17,2.244433238409739e+17,2.2066253413794566e+17,2.1824350750875968e+17,2.1652153735283034e+17,2.1521378393257622e+17,2.1417625969654883e+17,2.1332674258338784e+17,2.1261434623128774e+17,2.120056380026334e+17,2.1147761266121843e+17
1.6900000000000002,2.5883312683897293e+17,2.3154088192856438e+17,2.24349324241384e+17,2.206068306510215e+17,2.182055425008821e+17,2.1649350344688368e+17,2.1519197627042416e+17,2.1415866203457824e+17,2.133121501725163e+17,2.1260198851317274e+17,2.119949958803619e+17,2.1146832182977424e+17
1.6933333333333334,2.5677803381529606e+17,2.3129626156286394e+17,2.242426239623907e+17,2.2054351960512726e+17,2.1816236330004723e+17,2.1646160594583328e+17,2.1516715602583766e+17,2.1413862922643958e+17,2.1329553586701706e+17,2.1258791679667485e+17,2.1198287650265238e+17,2.1145774044939462e+17
1.6966666666666668,2.5455173526556992e+17,2.3102418709110893e+17,2.2412349774530554e+17,2.2047273327270464e+17,2.1811404899311072e+17,2.1642589816963686e+17,2.1513936197831994e+17,2.141161909818824e+17,2.132769233044026e+17,2.125721504342699e+17,2.1196929607274816e+17,2.1144588233287165e+17
1.7000000000000002,2.5218030254945776e+17,2.3072567626977446e+17,2.2399224515905754e+17,2.2039461594435606e+17,2.1806068583364963e+17,2.163864382477581e+17,2.1510863638818678e+17,2.14091379664917e+17,2.1325633822488496e+17,2.1255471049325062e+17,2.1195427222461178e+17,2.1143276250877702e+17
1.7033333333333334,2.4969062030286538e+17,2.3040181722718672e+17,2.2384918779887955e+17,2.203093225911198e+17,2.1800236643320176e+17,2.163432885656419e+17,2.150750245879482e+17,2.1406422997646586e+17,2.1323380821579667e+17,2.125356195442115e+17,2.1193782384413133e+17,2.114183970677481e+17
1.7066666666666668,2.4710988519051437e+17,2.3005375783878586e+17,2.2369466644198976e+17,2.202170175025417e+17,2.1793918893635782e+17,2.162965151993636e+17,2.1503857456451443e+17,2.140347786296113e+17,2.1320936244986618e+17,2.125149014443208e+17,2.119199708858295e+17,2.114028030048416e+17
1.7100000000000002,2.4446512072389818e+17,2.2968269522044234e+17,2.235290382182342e+17,2.2011787292813507e+17,2.1787125619630954e+17,2.16246187349759e+17,2.1499933654053386e+17,2.1400306402386394e+17,2.131830314225021e+17,2.1249258111963216e+17,2.119007341886605e+17,2.1138599806102787e+17
1.7133333333333334,2.417827199468662e+17,2.292898655358753e+17,2.2335267384894288e+17,2.2001206774790067e+17,2.1779867496641757e+17,2.161923767866881e+17,2.1495736256271846e+17,2.1396912592454493e+17,2.1315484669298592e+17,2.124686843504839e+17,2.1188013529431066e+17,2.1136800056675955e+17
1.7166666666666668,2.3908802636391315e+17,2.2887653428607088e+17,2.2316595500109766e+17,2.1989978619497194e+17,2.1772155512191654e+17,2.1613515731315574e+17,2.149127061043604e+17,2.139330051528864e+17,2.1312484063409126e+17,2.1244323756372803e+17,2.118581962711673e+17,2.1134882929033485e+17
1.7200000000000002,2.3640496177598048e+17,2.284439872169621e+17,2.2296927179667427e+17,2.1978121665030467e+17,2.176400089240933e+17,2.160746042578539e+17,2.148654216884187e+17,2.1389474329183565e+17,2.1309304619416314e+17,2.1241626763513667e+17,2.1183493954679274e+17,2.1132850329349907e+17
1.7233333333333334,2.3375570777654003e+17,2.2799352194822304e+17,2.2276302050906726e+17,2.1965655052579594e+17,2.1755415033724963e+17,2.1601079400335712e+17,2.1481556453660387e+17,2.138543824118269e+17,2.1305949667511914e+17,2.1238780170487098e+17,2.1181038775135408e+17,2.1130704179640045e+17
1.7266666666666668,2.3116044563237453e+17,2.27526440392493e+17,2.225476014702111e+17,2.195259812484627e+17,2.174640944065787e+17,2.1594380355575885e+17,2.1476319024884624e+17,2.138119648199926e+17,2.1302422552921066e+17,2.1235786700838627e+17,2.1178456357403373e+17,2.112844640536532e+17
1.7300000000000002,2.2863715721404915e+17,2.2704404200214822e+17,2.2232341720372432e+17,2.1938970335448336e+17,2.1736995670284016e+17,2.1587371016003267e+17,2.147083545164478e+17,2.1376753283545568e+17,2.129872661767191e+17,2.1232649072460672e+17,2.1175748963399222e+17,2.1126078924287478e+17
1.7333333333333334,2.2620148763170058e+17,2.265476178511181e+17,2.2209087079144496e+17,2.1924791169815866e+17,2.1727185283748912e+17,2.158005909639038e+17,2.1465111287112435e+17,2.1372112859250528e+17,2.1294865184609507e+17,2.1229369984265382e+17,2.1172918836699462e+17,2.1123603636667187e+17
1.7366666666666668,2.2386666834590656e+17,2.2603844553316794e+17,2.2185036447336582e+17,2.191008007773039e+17,2.1716989804978285e+17,2.1572452273156605e+17,2.1459152047108205e+17,2.1367279387263898e+17,2.1290841543739216e+17,2.1225952104787366e+17,2.1169968192835808e+17,2.1121022416865914e+17
1.7400000000000002,2.2164349782388986e+17,2.2551778483621763e+17,2.216022984744362e+17,2.1894856417335494e+17,2.170642068654152e+17,2.1564558160722614e+17,2.1452963192427603e+17,2.1362256996568166e+17,2.128665894092254e+17,2.1222398062739466e+17,2.11668992112445e+17,2.1118337106372563e+17
1.7433333333333334,2.1954037534830656e+17,2.2498687413502032e+17,2.2134707004612816e+17,2.187913941016348e+17,2.169548928244691e+17,2.155638429272372e+17,2.1446550114808957e+17,2.1357049755948346e+17,2.1282320568891437e+17,2.121871043949747e+17,2.116371402885268e+17,2.1115549508241885e+17
1.7466666666666668,2.175633823954837e+17,2.244469274320039e+17,2.210850727061702e+17,2.1862948106484666e+17,2.168420682749665e+17,2.1547938107852253e+17,2.143991812638787e+17,2.1351661665707542e+17,2.1277829560496352e+17,2.1214891763447542e+17,2.1160414735248595e+17,2.111266138290082e+17
1.7500000000000002,2.1571640510372413e+17,2.2389913196815578e+17,2.2081669565646954e+17,2.1846301360096794e+17,2.1672584422706294e+17,2.1539226940010906e+17,2.1433072452415766e+17,2.1346096651963235e+17,2.1273188984060246e+17,2.1210944506094086e+17,2.1157003369351578e+17,2.1109674445252394e+17
1.7533333333333334,2.1400129075742586e+17,2.2334464632218285e+17,2.2054232335696426e+17,2.182921781153242e+17,2.166063302619858e+17,2.1530258012389834e+17,2.142601822696677e+17,2.134035856331659e+17,2.126840184067554e+17,2.1206871079796118e+17,2.1153481917472525e+17,2.1106590362984813e+17
1.7566666666666668,2.1241803091318e+17,2.227845989163291e+17,2.202623352319157e+17,2.1811715878571606e+17,2.1648363448915536e+17,2.1521038435029974e+17,2.141876049131747e+17,2.133445116965485e+17,2.1263471063254253e+17,2.1202673836977546e+17,2.114985231263589e+17,2.1103410755976118e+17
1.76,2.1096496377181034e+17,2.2222008685059318e+17,2.199771054848727e+17,2.179381375290238e+17,2.1635786354454176e+17,2.151157520540354e+17,2.1411304194658157e+17,2.1328378162825043e+17,2.125839951712297e+17,2.1198355070640685e+17,2.1146116435020272e+17,2.1100137196672547e+17
1.7633333333333334,2.0963898862781046e+17,2.216521749930207e+17,2.1968700299909805e+17,2.1775529401768202e+17,2.1622912262317606e+17,2.150187521152807e+17,2.140365419678058e+17,2.132214315890518e+17,2.125319000194346e+17,2.1193917016002778e+17,2.1142276113366045e+17,2.1096771211311014e+17
1.7666666666666668,2.0843578566961808e+17,2.2108189526157683e+17,2.1939239130150496e+17,2.1756880573474694e+17,2.1609751553882845e+17,2.1491945237131846e+17,2.1395815272385542e+17,2.131574970179612e+17,2.1247845254736547e+17,2.1189361853071763e+17,2.113833312719517e+17,2.1093314281852803e+17
1.77,2.07350035020299e+17,2.205102460421984e+17,2.1909362856995965e+17,2.1737884805690944e+17,2.1596314480414864e+17,2.1481791968403142e+17,2.138779211666195e+17,2.1309201267862234e+17,2.1242367953789613e+17,2.1184691709979462e+17,2.1134289209689322e+17,2.1089767848496256e+17
1.7733333333333334,2.0637562965550256e+17,2.1993819169736947e+17,2.1879106766601984e+17,2.1718559435567626e+17,2.158261117250082e+17,2.1471422001881962e+17,2.137958935180597e+17,2.1302501271360765e+17,2.123676072323687e+17,2.1179908666896742e+17,2.1130146051077558e+17,2.1086133312640218e+17
1.7766666666666668,2.0550587767054096e+17,2.193666621294351e+17,2.1848505617765517e+17,2.169892161079825e+17,2.1568651650334458e+17,2.1460841853087872e+17,2.1371211534172752e+17,2.129565307041717e+17,2.1231026138114685e+17,2.1175014760365677e+17,2.1125905302393232e+17,2.108241204017698e+17
1.78,2.0473369024930912e+17,2.1879655237241072e+17,2.181759364591029e+17,2.167898830086548e+17,2.1554445834345526e+17,2.145005796551903e+17,2.1362663161782112e+17,2.1288659973325098e+17,2.122516672971075e+17,2.1170011987896986e+17,2.1121568579470656e+17,2.107860536500265e+17
1.7833333333333334,2.0405175257597494e+17,2.1822872219490074e+17,2.1786404565763306e+17,2.165877630783517e+17,2.154000355573871e+17,2.143907671970327e+17,2.13539486819323e+17,2.1281525244974282e+17,2.1219184991045357e+17,2.1164902312696627e+17,2.1117137467064973e+17,2.1074714592643686e+17
1.7866666666666668,2.0345267579204486e+17,2.1766399570464362e+17,2.175497157195371e+17,2.163830227618254e+17,2.1525334566578346e+17,2.1427904442029894e+17,2.134507249871023e+17,2.1274252113235853e+17,2.1213083382343514e+17,2.115968766840227e+17,2.111261352299285e+17,2.1070741003910406e+17
1.79,2.0292912890822717e+17,2.1710316095197254e+17,2.1723327337002995e+17,2.1617582701252502e+17,2.151044854912637e+17,2.141654741313902e+17,2.1336038980221814e+17,2.1266843775161382e+17,2.1206864336378314e+17,2.1154369963727994e+17,2.1107998282206214e+17,2.1066685858500755e+17
1.7933333333333334,2.0247395031026032e+17,2.1654696953502803e+17,2.1691504006390944e+17,2.1596633936067168e+17,2.1495355124208966e+17,2.1405011875692067e+17,2.132685246540044e+17,2.1259303402878762e+17,2.1200530263587184e+17,2.1148951086933178e+17,2.110329326072612e+17,2.1062550398490384e+17
1.7966666666666669,2.0208023913458992e+17,2.1599613621385734e+17,2.1659533190570886e+17,2.1575472196294355e+17,2.1480063858451037e+17,2.1393304041391146e+17,2.131751727028445e+17,2.1251634149093542e+17,2.119408355688336e+17,2.1143432910048563e+17,2.1098499959378374e+17,2.105833585165746e+17
1.8,2.0174142732359456e+17,2.1545133854362262e+17,2.1627445953968646e+17,2.1554113563280646e+17,2.1464584270275098e+17,2.1381430097155754e+17,2.130803769368499e+17,2.1243839152128307e+17,2.1187526596104298e+17,2.1137817292808672e+17,2.109361986728605e+17,2.105404343460238e+17
1.8033333333333335,2.014513335967699e+17,2.1491321653910128e+17,2.1595272801130723e+17,2.1532573985129616e+17,2.1448925834611933e+17,2.1369396210401382e+17,2.1298418022193168e+17,2.123592154045439e+17,2.1180861752056528e+17,2.1132106086254566e+17,2.108865446508675e+17,2.1049674355633606e+17
1.8066666666666669,2.0120420089465206e+17,2.143823723836156e+17,2.1563043660289926e+17,2.1510869275869907e+17,2.1433097986313754e+17,2.1357208533396374e+17,2.128866253449961e+17,2.1227884436689606e+17,2.117409139013224e+17,2.112630113598422e+17,2.1083605227853894e+17,2.104522981740049e+17
1.81,2.009947190712712e+17,2.1385937019561946e+17,2.1530787864692093e+17,2.1489015112809373e+17,2.1417110122296624e+17,2.1344873206699907e+17,2.1278775505020266e+17,2.1219730961052298e+17,2.1167217873486714e+17,2.1120404285039456e+17,2.107847362771116e+17,2.1040711019262906e+17
1.8133333333333335,2.008180347368652e+17,2.1334473586554493e+17,2.1498534132078016e+17,2.1467027032210794e+17,2.1400971602467712e+17,2.1332396361705962e+17,2.12687612068396e+17,2.1211464234276e+17,2.1160243565777357e+17,2.1114417376428195e+17,2.107326113613781e+17,2.1036119159394685e+17
1.8166666666666669,2.006697501961576e+17,2.1283895697433408e+17,2.1466310542743328e+17,2.1444920423452797e+17,2.138469174951486e+17,2.1319784122335267e+17,2.1258623913995978e+17,2.120308738000044e+17,2.115317083347463e+17,2.110834225528901e+17,2.1067969225969738e+17,2.10314554366243e+17
1.82,2.0054591340095827e+17,2.1234248280349126e+17,2.1434144516609008e+17,2.1422710521857946e+17,2.136827984765176e+17,2.1307042605930102e+17,2.1248367903144797e+17,2.1194603526663328e+17,2.114600204776265e+17,2.1102180770711443e+17,2.106259937310662e+17,2.1026721052021043e+17
1.8233333333333335,2.0044300075218275e+17,2.1185572444463344e+17,2.140206278972948e+17,2.1400412400379427e+17,2.135174514042209e+17,2.129417792341574e+17,2.1237997454642432e+17,2.118601580892404e+17,2.113873958605299e+17,2.109593477723041e+17,2.1057153057940064e+17,2.1021917210238963e+17
1.8266666666666669,2.003578944586299e+17,2.113790550145088e+17,2.137009139064751e+17,2.1378040960340323e+17,2.133509682767159e+17,2.128119617879794e+17,2.1227516853099213e+17,2.1177327368654806e+17,2.113138583313912e+17,2.1089606136016688e+17,2.1051631766520646e+17,2.1017045120633565e+17
1.83,2.0028785600050886e+17,2.1091280997940093e+17,2.1338255616978093e+17,2.1355610921415862e+17,2.1318344061798272e+17,2.1268103468068458e+17,2.1216930387452416e+17,2.1168541355537616e+17,2.112394318202141e+17,2.1083196715787626e+17,2.104603699148393e+17,2.1012105998168214e+17
1.8333333333333335,2.002304970662615e+17,2.104572875908233e+17,2.1306580012569946e+17,2.1333136811041203e+17,2.1301495943389382e+17,2.125490587759073e+17,2.1206242350611158e+17,2.11596609273063e+17,2.1116414034433933e+17,2.1076708393463542e+17,2.104037023275667e+17,2.1007101064128326e+17
1.836666666666667,2.001837491418675e+17,2.1001274943250138e+17,2.1275088345555978e+17,2.1310632953415923e+17,2.1284561516349328e+17,2.1241609482036224e+17,2.1195457038724525e+17,2.1150689249673142e+17,2.1108800801104397e+17,2.1070143054595555e+17,2.1034632998064832e+17,2.1002031546661754e+17
1.84,2.001458327412122e+17,2.09579421076886e+17,2.1243803587564432e+17,2.128811345826296e+17,2.1267549762616806e+17,2.12282203419388e+17,2.118457875012243e+17,2.114162949597833e+17,2.1101105901778016e+17,2.1063502593590195e+17,2.10288268032648e+17,2.099689868116378e+17
1.8433333333333335,2.001152270812934e+17,2.09157492847874e+17,2.121274789432284e+17,2.1265592209484845e+17,2.1250469596562003e+17,2.1214744500930122e+17,2.117361178397605e+17,2.113248484659875e+17,2.1093331765034678e+17,2.1056788913755232e+17,2.1022953172518445e+17,2.0991703710524512e+17
1.8466666666666667,2.0009064083249475e+17,2.0874712068504883e+17,2.1181942587848096e+17,2.1243082853844634e+17,2.123332985914668e+17,2.120118798271439e+17,2.11625604387214e+17,2.1123258488150227e+17,2.1085480827927187e+17,2.105000392718977e+17,2.1017013638331693e+17,2.0986447885255542e+17
1.85,2.0007098441577786e+17,2.083484271036031e+17,2.1151408140379155e+17,2.1220598789783667e+17,2.1216139311921674e+17,2.118755678783526e+17,2.1151429010285955e+17,2.1113953612514707e+17,2.1077555535466166e+17,2.1043149554540042e+17,2.1011009741474742e+17,2.098113246351175e+17
1.8533333333333335,2.0005534417797434e+17,2.079615022431617e+17,2.1121164160174765e+17,2.119815315647328e+17,2.1198906630927846e+17,2.1173856890282518e+17,2.114022179015439e+17,2.1104573415720957e+17,2.1069558339975027e+17,2.1036227724640454e+17,2.1004943030800797e+17,2.09757587110227e+17
1.8566666666666667,2.0004295865470458e+17,2.075864049979851e+17,2.1091229379267347e+17,2.1175758823183693e+17,2.1181640400558643e+17,2.1160094233980605e+17,2.1128943063305702e+17,2.1095121096704435e+17,2.106149170033604e+17,2.1029240374057674e+17,2.0998815062978394e+17,2.0970327900946915e+17
1.86,2.0003319702810022e+17,2.0722316422047798e+17,2.1061621643236342e+17,2.1153428379040246e+17,2.1164349107434563e+17,2.1146274729196102e+17,2.1117597106050134e+17,2.10855998559691e+17,2.1053358081146317e+17,2.1022189446553485e+17,2.099262740215095e+17,2.0964841313660752e+17
1.8633333333333335,2.0002553980293504e+17,2.0687177998954733e+17,2.1032357903039443e+17,2.113117412322542e+17,2.1147041134333008e+17,2.1132404248896304e+17,2.110618818379086e+17,2.1076012894171158e+17,2.104515995180016e+17,2.101507689248044e+17,2.098638161953554e+17,2.095930023649248e+17
1.8666666666666667,2.000195616588242e+17,2.065322249351233e+17,2.1003454208918726e+17,2.1109008055674525e+17,2.112972475421042e+17,2.111848862508673e+17,2.109472054873204e+17,2.106636341064215e+17,2.1036899785512246e+17,2.1007904668122493e+17,2.0980079292971392e+17,2.0953705963410656e+17
1.87,2.0001491638624803e+17,2.0620444561006384e+17,2.0974925706379917e+17,2.1086941868303683e+17,2.1112408124347968e+17,2.110453364515131e+17,2.108319843755182e+17,2.1056654601866413e+17,2.1028580058294093e+17,2.1000674734991187e+17,2.0973722006427306e+17,2.0948059794674896e+17
1.8733333333333335,2.0001132377843744e+17,2.058883639006834e+17,2.0946786634227152e+17,2.1064986936800538e+17,2.1095099280646986e+17,2.1090545048215456e+17,2.1071626069056195e+17,2.1046889659925773e+17,2.1020203247894544e+17,2.0993389059086525e+17,2.096731134947579e+17,2.0942363036455834e+17
1.8766666666666667,2.0000855832763485e+17,2.0558387846726787e+17,2.0919050324622086e+17,2.104315431300114e+17,2.107780613209592e+17,2.1076528521549142e+17,2.106000764182719e+17,2.103707177092244e+17,2.101177183271335e+17,2.0986049610130253e+17,2.096084891674066e+17,2.0936617000430253e+17
1.8800000000000001,2.000064395609148e+17,2.052908662061425e+17,2.0891729205124803e+17,2.102145471787043e+17,2.1060536455426797e+17,2.1062489697024275e+17,2.10483473318768e+17,2.1027204113389334e+17,2.1003288290695603e+17,2.0978658360778154e+17,2.095433630732381e+17,2.0930823003356304e+17
1.8833333333333335,2.000048238456757e+17,2.0500918372513107e+17,2.08648348026645e+17,2.0999898535098595e+17,2.1043297889975942e+17,2.1048434147638464e+17,2.1036649290316224e+17,2.1017289856695728e+17,2.0994755098213517e+17,2.0971217285816842e+17,2.0947775124215914e+17,2.0924982366633085e+17
1.8866666666666667,2.0000359749631206e+17,2.0473866882457616e+17,2.0838377749380045e+17,2.0978495805321165e+17,2.102609793276092e+17,2.1034367384115165e+17,2.1024917641048528e+17,2.1007332159454637e+17,2.098617472894104e+17,2.0963728361349792e+17,2.0941166973695085e+17,2.0919096415848064e+17
1.8900000000000001,2.000026710198262e+17,2.0447914197646365e+17,2.0812367790263946e+17,2.095725622096702e+17,2.100894393378334e+17,2.1020294851588563e+17,2.1013156478491347e+17,2.0997334167937584e+17,2.0977549652725792e+17,2.095619356397637e+17,2.0934513464716858e+17,2.09131664803153e+17
1.8933333333333335,2.0000197434783686e+17,2.042304077946066e+17,2.078681379253791e+17,2.0936189121735418e+17,2.0991843091565235e+17,2.1006221926380182e+17,2.100136986533544e+17,2.0987299014501194e+17,2.096888233446223e+17,2.0948614869967168e+17,2.0927816208298266e+17,2.0907193892606886e+17
1.8966666666666667,2.0000145291439667e+17,2.0399225648928134e+17,2.076172375668383e+17,2.0915303490700246e+17,2.0974802448925005e+17,2.0992153912872944e+17,2.0989561830343635e+17,2.0977229816029584e+17,2.096017523296915e+17,2.0940994254438285e+17,2.0921076816898314e+17,2.0901179988079667e+17
1.9000000000000001,2.0000106445225984e+17,2.03764465300167e+17,2.073710482905043e+17,2.089460795103774e+17,2.0957828888997674e+17,2.0978096040487536e+17,2.0977736366194326e+17,2.0967129672395658e+17,2.0951430799874176e+17,2.093333369052682e+17,2.0914296903796765e+17,2.0895126104398835e+17
1.9033333333333335,2.0000077639396662e+17,2.035467999019136e+17,2.0712963315952944e+17,2.087411076337159e+17,2.0940929131502816e+17,2.0964053460765027e+17,2.0965897427372736e+17,2.0957001664944128e+17,2.094265147850754e+17,2.0925635148569382e+17,2.0907478082472806e+17,2.0889033581059808e+17
1.9066666666666667,2.0000056377773123e+17,2.0333901577714352e+17,2.0689304699181075e+17,2.0853819823727907e+17,2.0924109729262765e+17,2.0950031244559085e+17,2.0954048928112842e+17,2.0946848854998477e+17,2.0933839702806912e+17,2.0917900595285226e+17,2.0900621965984957e+17,2.088290375890956e+17
1.9100000000000001,2.0000040757119776e+17,2.0314085955217978e+17,2.066613365282852e+17,2.083374266209092e+17,2.0907377064972682e+17,2.0936034379340566e+17,2.0942194740392397e+17,2.0936674282393853e+17,2.0924997896234954e+17,2.091013199296528e+17,2.0893730166353232e+17,2.087673797966826e+17
1.9133333333333336,2.0000029333835763e+17,2.029520702912779e+17,2.064345406135634e+17,2.0813886441548877e+17,2.0890737348223434e+17,2.0922067766616736e+17,2.0930338691983088e+17,2.092648096403761e+17,2.091612847071089e+17,2.0902331298668186e+17,2.088680429394458e+17,2.0870537585452058e+17
1.9166666666666667,2.0000021018611782e+17,2.0277238074562307e+17,2.062126903880139e+17,2.0794257958018614e+17,2.0874196612777514e+17,2.090813621946701e+17,2.091848456455763e+17,2.0916271892498896e+17,2.0907233825557325e+17,2.0894500463424288e+17,2.0879845956862288e+17,2.086430391829768e+17
1.9200000000000002,2.0000014993706448e+17,2.026015185538296e+17,2.0599580949040627e+17,2.0774863640536e+17,2.085776071409774e+17,2.089424446019683e+17,2.0906636091855363e+17,2.0906050034628598e+17,2.0898316346463258e+17,2.088664143144841e+17,2.0872856760340074e+17,2.085803831968935e+17
