Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s,Density_t=0.00000005s
1.8266666666666669,2.003578944586299e+17,2.113367898290791e+17,2.1369076090596902e+17,2.1378883586218826e+17,2.133694166767525e+17,2.12836057173965e+17,2.123025546622318e+17,2.1180260112637472e+17,2.113443140818109e+17,2.109271359599959e+17,2.105476822153315e+17,2.1020188871012918e+17,2.098858043885943e+17,2.0959585987894406e+17,2.093289289389137e+17,2.0908230996357533e+17,2.0885368006766266e+17,2.0864104342509706e+17,2.084426824373192e+17,2.0825711466125616e+17,2.080830560340389e+17,2.0791938997362173e+17,2.0776514161170774e+17,2.0761945636694464e+17,2.0748158212817472e+17,2.0735085441559168e+17,2.0722668398966627e+17
1.83,2.0028785600050886e+17,2.1086929719422307e+17,2.133703549841517e+17,2.1356272120085216e+17,2.132003775051357e+17,2.127038697230386e+17,2.1219562596714506e+17,2.11713830155033e+17,2.112690977681236e+17,2.1086234905639872e+17,2.1049112084604822e+17,2.1015194917752704e+17,2.098412885943611e+17,2.095558525017636e+17,2.092927171318501e+17,2.0904932923530893e+17,2.088234768358744e+17,2.0861324850037498e+17,2.0841699186007763e+17,2.082332755991882e+17,2.0806085623395866e+17,2.078986497558249e+17,2.077457077132489e+17,2.0760119714967754e+17,2.074643838079767e+17,2.073346180652544e+17,2.0721132313466112e+17
1.8333333333333335,2.002304970662615e+17,2.104126817510303e+17,2.1305161544999242e+17,2.1333619004986365e+17,2.1303039247729517e+17,2.1257063384252384e+17,2.1208767854309642e+17,2.116241104374316e+17,2.1119301120519648e+17,2.1079676761396182e+17,2.104338341278836e+17,2.101013461484876e+17,2.097961641161821e+17,2.09515284895652e+17,2.0925598796115974e+17,2.0901586915252502e+17,2.0879282805935197e+17,2.0858503821219722e+17,2.0839091296106662e+17,2.0820907253347395e+17,2.0803831437803917e+17,2.0787758735972784e+17,2.0772596969909526e+17,2.075826502822665e+17,2.0744691289265446e+17,2.0731812292452643e+17,2.0719571618188698e+17
1.836666666666667,2.001837491418675e+17,2.099672020424454e+17,2.1273478192911613e+17,2.1310938742859053e+17,2.128595533371301e+17,2.1243641122871795e+17,2.1197875605771286e+17,2.1153347416930944e+17,2.1111607892096074e+17,2.1073041082361568e+17,2.103758374104103e+17,2.100500921290435e+17,2.097504413045572e+17,2.094741657435226e+17,2.092187487967431e+17,2.0898193603527587e+17,2.0876173920727923e+17,2.0855641733181776e+17,2.0836444993289062e+17,2.0818450917232275e+17,2.0801543376545622e+17,2.0785620573637507e+17,2.077059302218568e+17,2.0756381815980096e+17,2.0742917155373494e+17,2.0730137096976874e+17,2.0717986493644915e+17
1.84,2.001458327412122e+17,2.0953308014147498e+17,2.124200858918435e+17,2.1288245614308528e+17,2.126879511816847e+17,2.1230126342511843e+17,2.1186890219567424e+17,2.1144195362095338e+17,2.110383255332196e+17,2.1066329796522176e+17,2.1031714612519405e+17,2.099981996985157e+17,2.0970413057455114e+17,2.0943250378479478e+17,2.0918100705783037e+17,2.089475362466662e+17,2.0873021578644896e+17,2.0852739066339613e+17,2.0833760699699898e+17,2.0815958924928e+17,2.079922177176847e+17,2.0783450785647517e+17,2.0768559195151504e+17,2.075447031927418e+17,2.0741116197636662e+17,2.0728436418942826e+17,2.071637712141879e+17
1.8433333333333335,2.001152270812934e+17,2.0911050244841174e+17,2.1210775045893293e+17,2.1265553667070218e+17,2.125156764037835e+17,2.1216525179394982e+17,2.1175816064480474e+17,2.1134958113096416e+17,2.1095977574761565e+17,2.105954484079009e+17,2.1025777578746243e+17,2.0994568151193776e+17,2.096572424086271e+17,2.0939030781842797e+17,2.091427702160888e+17,2.0891267619595626e+17,2.0869826334431418e+17,2.0849796304696883e+17,2.0831038840656147e+17,2.081343165259991e+17,2.0796866958116333e+17,2.0781249671295818e+17,2.0766495757787555e+17,2.0752530780927216e+17,2.0739288636157277e+17,2.072671045861981e+17,2.0714743684374992e+17
1.8466666666666667,2.0009064083249475e+17,2.0869962059057114e+17,2.1179799022375715e+17,2.1242876704510854e+17,2.123428186323261e+17,2.120284374850783e+17,2.1164657507978134e+17,2.1125638909793974e+17,2.1088045435379174e+17,2.1052688160878803e+17,2.101977419963942e+17,2.098925503012595e+17,2.0960978735839226e+17,2.093475867049793e+17,2.0910404579784806e+17,2.0887736234086285e+17,2.0866588747130646e+17,2.0846813936074733e+17,2.0828279844872253e+17,2.081086947944372e+17,2.0794479272942342e+17,2.0779017532303354e+17,2.0764402981255296e+17,2.0750563445720986e+17,2.07374346928092e+17,2.0724959417878858e+17,2.0713086366829213e+17
1.85,2.0007098441577786e+17,2.0830055241844147e+17,2.1149101109247814e+17,2.1220228274282294e+17,2.12169466670995e+17,2.118908814028514e+17,2.1153418914386314e+17,2.1116240997039462e+17,2.1080038622000496e+17,2.1045761711043114e+17,2.1013706043421306e+17,2.0983881887549072e+17,2.0956177604539632e+17,2.093043493678094e+17,2.0906484138555418e+17,2.0884160118915843e+17,2.086330938025116e+17,2.0843792452282518e+17,2.0825484144630995e+17,2.0808272787854525e+17,2.0792059056474794e+17,2.0776754672980912e+17,2.0762281139054515e+17,2.0748568560553376e+17,2.073555459138562e+17,2.0723183500335568e+17,2.0711405354686195e+17
1.8533333333333335,2.0005534417797434e+17,2.07913383091207e+17,2.1118701014343738e+17,2.1197621657226154e+17,2.1199570843604563e+17,2.1175264417134298e+17,2.1142104642900675e+17,2.11067676235205e+17,2.1071959628643008e+17,2.103876745370317e+17,2.1007574686425587e+17,2.0978450011993168e+17,2.0951321916111222e+17,2.0926060479355085e+17,2.090251646185556e+17,2.0880539929966106e+17,2.0859988801878774e+17,2.084073234923724e+17,2.082265217590694e+17,2.0805641963551885e+17,2.0789606651942083e+17,2.0774461400352806e+17,2.076013050714495e+17,2.0746546374557424e+17,2.073364855771513e+17,2.0721382911463107e+17,2.0709700835549462e+17
1.8566666666666667,2.0004295865470458e+17,2.0753816624386576e+17,2.108861755066612e+17,2.1175069856613155e+17,2.1182163089376627e+17,2.1161378609843107e+17,2.1130719045469466e+17,2.109722204048392e+17,2.106381095573664e+17,2.1031707358970723e+17,2.100138171281689e+17,2.0972960699462378e+17,2.0946412746621626e+17,2.0921636203194426e+17,2.0898502319331456e+17,2.0876876328270038e+17,2.0856627584740256e+17,2.0837634127038678e+17,2.0819784378448973e+17,2.0802977395666845e+17,2.078712240566225e+17,2.0772138024247472e+17,2.075795136403691e+17,2.0744497139191235e+17,2.0731716819750467e+17,2.0719557858679338e+17,2.0707972998806643e+17
1.86,2.0003319702810022e+17,2.0717492522761757e+17,2.1058868626409744e+17,2.1152585587787872e+17,2.1164731999811712e+17,2.1147436713908285e+17,2.1119266464576416e+17,2.108760750036041e+17,2.105559510925373e+17,2.1024583404093453e+17,2.0995128714236966e+17,2.096741525321407e+17,2.094145117892738e+17,2.0917163019513606e+17,2.089444248631292e+17,2.0873169980013584e+17,2.0853226306226e+17,2.0834498290006634e+17,2.081688119582775e+17,2.0800279476796435e+17,2.0784606667102208e+17,2.076978485735973e+17,2.075574399085535e+17,2.074242110830295e+17,2.0729759607633664e+17,2.0717708551411702e+17,2.0706222035693718e+17
1.8633333333333335,2.0002553980293504e+17,2.0682365441482506e+17,2.102947123709485e+17,2.1130181268277677e+17,2.1147286062898723e+17,2.113344468581727e+17,2.1107751230948957e+17,2.1077927255310954e+17,2.1047314599765002e+17,2.1017397572831648e+17,2.0988817289389526e+17,2.0961814983482576e+17,2.0936438302492355e+17,2.0912641845652102e+17,2.0890337743744042e+17,2.0869421556499555e+17,2.0849785548377782e+17,2.0831325346686045e+17,2.0813943075453373e+17,2.0797548603030474e+17,2.0782059788911123e+17,2.0767402215288902e+17,2.0753508671381286e+17,2.0740318538174406e+17,2.0727777153741184e+17,2.0715835201143197e+17,2.0704448139341373e+17
1.8666666666666667,2.000195616588242e+17,2.0648432055963427e+17,2.1000441459824736e+17,2.1107869008413862e+17,2.112983365314423e+17,2.111940843931146e+17,2.109617766121359e+17,2.106818455571275e+17,2.1038971941436138e+17,2.1010151854779475e+17,2.0982449043574477e+17,2.095616120715685e+17,2.0931375213164368e+17,2.090807360492039e+17,2.0886188878079085e+17,2.0865631734079565e+17,2.0846305897847126e+17,2.0828115809824883e+17,2.0810970468567862e+17,2.079478517395494e+17,2.0779482126931987e+17,2.076499041655648e+17,2.0751245692074048e+17,2.0738189687546774e+17,2.0725769692712022e+17,2.071393802144228e+17,2.0702651504806144e+17
1.87,2.0001491638624803e+17,2.061568642052603e+17,2.0971794449663366e+17,2.108566060250363e+17,2.1112383025627872e+17,2.1105333841654874e+17,2.1084550055517267e+17,2.1058382648599725e+17,2.1030569650977594e+17,2.1002848244641616e+17,2.0976025588180736e+17,2.0950455247420186e+17,2.092626301291706e+17,2.0903459226414365e+17,2.0881996681149312e+17,2.0861801194059264e+17,2.0842787945829075e+17,2.082487019632933e+17,2.080796383021654e+17,2.079198959263572e+17,2.0776874040194816e+17,2.076254978260664e+17,2.074895534207741e+17,2.0736034817631053e+17,2.072373746146157e+17,2.071201722797926e+17,2.070083232908877e+17
1.8733333333333335,2.0001132377843744e+17,2.058412011289808e+17,2.0943544438112675e+17,2.1063567520583296e+17,2.1094942310214778e+17,2.109122670992871e+17,2.10728726951308e+17,2.1048524776070765e+17,2.1022110246558445e+17,2.0995488741474445e+17,2.0969548540145568e+17,2.0944698433358922e+17,2.092110280956328e+17,2.08987996448036e+17,2.087776195000575e+17,2.085793062258142e+17,2.083923228797549e+17,2.0821589027200016e+17,2.0804923619201824e+17,2.078916226558595e+17,2.0774235890894566e+17,2.076008063779243e+17,2.0746637913212294e+17,2.0733854192105898e+17,2.072168069918348e+17,2.071007303853144e+17,2.0698990811141888e+17
1.8766666666666667,2.0000855832763485e+17,2.0553722381601862e+17,2.0915704733655443e+17,2.104160090077598e+17,2.107751950594697e+17,2.107709280736904e+17,2.1061149840047968e+17,2.1038614173676618e+17,2.1013596246693546e+17,2.098807534789961e+17,2.096301952138732e+17,2.0938892099546138e+17,2.0915895716445235e+17,2.0894095800098125e+17,2.0873485486742157e+17,2.0854020710490746e+17,2.0835639524291453e+17,2.081827282745255e+17,2.0801850298022426e+17,2.0786303602719795e+17,2.0771568044356365e+17,2.075758330935004e+17,2.0744293699958266e+17,2.0731648077104912e+17,2.071959964734166e+17,2.0708105672978822e+17,2.0697127151868784e+17
1.8800000000000001,2.000064395609148e+17,2.052448029537151e+17,2.088828772431829e+17,2.1019771542270874e+17,2.1060122475631818e+17,2.1062937839762106e+17,2.1049385726591856e+17,2.102865406879497e+17,2.100503016911175e+17,2.098061006929666e+17,2.095644015821721e+17,2.093303758560532e+17,2.0910642852105885e+17,2.0889348637397786e+17,2.0869168098301824e+17,2.08500721531837e+17,2.0832010259017786e+17,2.081492212602519e+17,2.0798744332800563e+17,2.0783414017295014e+17,2.0768870868990224e+17,2.0755058127363293e+17,2.0741922999425837e+17,2.072941674119528e+17,2.071749454965402e+17,2.0706115353292112e+17,2.0695241554114867e+17
1.8833333333333335,2.000048238456757e+17,2.049637889376884e+17,2.0861304882199613e+17,2.099808989893608e+17,2.1042758940642358e+17,2.1048767451909414e+17,2.1037584565038102e+17,2.1018647679001475e+17,2.099641452961183e+17,2.097309491298032e+17,2.0949812080735066e+17,2.092713623575836e+17,2.0905345339945398e+17,2.0884559106627584e+17,2.086481059627132e+17,2.0846085650446182e+17,2.0828345100502234e+17,2.0811537455675942e+17,2.079560619319934e+17,2.0780493925846336e+17,2.0766144736237206e+17,2.0752505424720006e+17,2.0739526111321165e+17,2.0727160455349232e+17,2.071536565206951e+17,2.070410230351431e+17,2.0693334222653043e+17
1.8866666666666667,2.0000359749631206e+17,2.0469401338201834e+17,2.0834766769899456e+17,2.097656607357246e+17,2.1025436475941462e+17,2.1034587224172733e+17,2.1025750537263184e+17,2.1008598210443466e+17,2.0987751840911613e+17,2.096553188736713e+17,2.0943136922213107e+17,2.0921189398361363e+17,2.0900004307865802e+17,2.087972816226178e+17,2.086041379666368e+17,2.0842061906281328e+17,2.0824644661061482e+17,2.0808119352871114e+17,2.079243635233211e+17,2.077754374811135e+17,2.0763390020508544e+17,2.074992553706184e+17,2.0737103337904563e+17,2.0724879492909686e+17,2.0713213202739645e+17,2.0702066749737117e+17,2.069140536416419e+17
1.8900000000000001,2.000026710198262e+17,2.0443529062589306e+17,2.08086830487817e+17,2.0955209812812234e+17,2.100816250533954e+17,2.1020402669107366e+17,2.1013887794424595e+17,2.0998508856221818e+17,2.0979044611494874e+17,2.0957923001135306e+17,2.093641631847111e+17,2.0915198425431258e+17,2.089462088790646e+17,2.0874856763039184e+17,2.0855978519693194e+17,2.083800162872943e+17,2.0820909556835747e+17,2.0804668357666902e+17,2.078923528666535e+17,2.0774563906950336e+17,2.076060709911906e+17,2.0747318802728736e+17,2.0734654983943958e+17,2.0722574129551136e+17,2.0711037451985507e+17,2.0700008920073062e+17,2.068945518721358e+17
1.8933333333333335,2.0000197434783686e+17,2.0418741922958134e+17,2.078306248899353e+17,2.0934030502662826e+17,2.0990944296993395e+17,2.1006219228190794e+17,2.1002000454678563e+17,2.0988382794785658e+17,2.097029534445997e+17,2.0950270262381187e+17,2.092965190724577e+17,2.0909164672165718e+17,2.088919621587261e+17,2.0869945871671562e+17,2.085150558954361e+17,2.0833905529681574e+17,2.0817140407637434e+17,2.0801185013585424e+17,2.0786003475916317e+17,2.0771554828261146e+17,2.0757796352215968e+17,2.074468556269902e+17,2.0732181356664278e+17,2.072024464323666e+17,2.0708838652261152e+17,2.0697929044624214e+17,2.0687483902224054e+17
1.8966666666666667,2.0000145291439667e+17,2.039501834530512e+17,2.0757912981162877e+17,2.091303716469385e+17,2.097378895915223e+17,2.0992042268652438e+17,2.099009260094012e+17,2.0978223188343773e+17,2.0961506536373315e+17,2.0942575677774893e+17,2.0922845327556634e+17,2.0903089496458374e+17,2.0883731430958707e+17,2.0864996454546762e+17,2.0846995834131136e+17,2.0829774324688285e+17,2.0813337836795098e+17,2.0797669867486285e+17,2.0782741402946464e+17,2.0768516940890147e+17,2.0754958162703955e+17,2.0742026160526026e+17,2.0729682765693514e+17,2.071789131417183e+17,2.0706617058114013e+17,2.069582735544807e+17,2.0685491721446525e+17
1.9000000000000001,2.0000106445225984e+17,2.037233547110309e+17,2.073324154969089e+17,2.0892238452862627e+17,2.0956703436155408e+17,2.0977877080409408e+17,2.0978168278689565e+17,2.096803318129602e+17,2.095268067613042e+17,2.0934841251717482e+17,2.091599821907052e+17,2.089697425841103e+17,2.087822767536808e+17,2.086000948142792e+17,2.0842450084863514e+17,2.082560873276432e+17,2.080950247099363e+17,2.0794123469434576e+17,2.0779449553651517e+17,2.0765450676539974e+17,2.0752092916167267e+17,2.0739340942271834e+17,2.0727159523006125e+17,2.0715514424756112e+17,2.070437292614297e+17,2.0693704086521213e+17,2.0683478858928374e+17
1.9033333333333335,2.0000077639396662e+17,2.0350669299879814e+17,2.0709054367553725e+17,2.0871642650971792e+17,2.0939694504685347e+17,2.0963728873112195e+17,2.0966231493828624e+17,2.095781589868743e+17,2.0943820243826797e+17,2.0927068985501514e+17,2.090911222146601e+17,2.0890820319844288e+17,2.087268609393015e+17,2.0854985925149795e+17,2.0837869176396035e+17,2.082140947619045e+17,2.0805634940111578e+17,2.07905463725661e+17,2.0776128416848883e+17,2.0762356469674765e+17,2.0749201000789376e+17,2.073663025643882e+17,2.072461194286429e+17,2.0713114259532195e+17,2.0702106514954474e+17,2.069155947370114e+17,2.06814455304801e+17
1.9066666666666667,2.0000056377773123e+17,2.0329994828348086e+17,2.0685356772525754e+17,2.0851257670750714e+17,2.0922768770277933e+17,2.094960277330372e+17,2.0954286210589286e+17,2.0947574444687414e+17,2.093492770964054e+17,2.0919260876476554e+17,2.0902188973799347e+17,2.088462904380767e+17,2.086710783371618e+17,2.084992676131315e+17,2.083325394638543e+17,2.0817177280312976e+17,2.0801735877056166e+17,2.0786939132950355e+17,2.077277848416291e+17,2.0759234757423354e+17,2.0746282807270746e+17,2.073389445389931e+17,2.0722040341757446e+17,2.0710691105133738e+17,2.0699818085117133e+17,2.0689393754686634e+17,2.0679391953640592e+17
1.9100000000000001,2.0000040757119776e+17,2.0310286185615472e+17,2.066215328473457e+17,2.0831091050550944e+17,2.090593266409201e+17,2.0935503821694413e+17,2.094233634949765e+17,2.0937311901095942e+17,2.0926005532728256e+17,2.0911418917220954e+17,2.089523011387291e+17,2.0878401794090275e+17,2.086149404365438e+17,2.0844832967977888e+17,2.0828605235242176e+17,2.0812912873341558e+17,2.0797805917596592e+17,2.078330230945183e+17,2.0769400249908512e+17,2.075608597948087e+17,2.074333872874506e+17,2.0731133887823808e+17,2.0719445038340435e+17,2.0708245250231773e+17,2.0697507899115053e+17,2.0687207168976954e+17,2.0677318347641296e+17
1.9133333333333336,2.0000029333835763e+17,2.0291516764052176e+17,2.0639447625457034e+17,2.0811149954644627e+17,2.0889192439938714e+17,2.0921436970555664e+17,2.0930385785394966e+17,2.0927031325878525e+17,2.0917056160135686e+17,2.0903545094721053e+17,2.0888237277607085e+17,2.087213993473268e+17,2.08558458741451e+17,2.08397055253556e+17,2.0823923885881795e+17,2.080861698614584e+17,2.079384570019605e+17,2.077963646358998e+17,2.076599421097346e+17,2.0752910578009066e+17,2.0740369160694214e+17,2.072834891360807e+17,2.0716826353370525e+17,2.070577698548005e+17,2.0695176221300173e+17,2.068499995783006e+17,2.0675224933369434e+17
1.9166666666666667,2.0000021018611782e+17,2.0273659345445203e+17,2.0617242737064723e+17,2.0791441173113453e+17,2.0872554171570742e+17,2.0907407081233472e+17,2.0918438345517587e+17,2.0916735751731363e+17,2.090808202572421e+17,2.089564138955871e+17,2.0881212098416445e+17,2.0865844829540803e+17,2.0850164476676624e+17,2.0834545415501898e+17,2.081921074347559e+17,2.0804290352051254e+17,2.0789855865842784e+17,2.077594215939818e+17,2.0762560866699686e+17,2.074970899753563e+17,2.0737374500862352e+17,2.0725539888799187e+17,2.0714184609643552e+17,2.0703286603459542e+17,2.0692823317843773e+17,2.0682772364220083e+17,2.0673111933330525e+17
1.9200000000000002,2.0000014993706448e+17,2.0256686222115782e+17,2.059554080402687e+17,2.077197112231487e+17,2.0856023750231178e+17,2.0893418921783885e+17,2.0906497807637498e+17,2.090642818467806e+17,2.089908554911427e+17,2.0887709775108054e+17,2.0874156206590832e+17,2.0859517841602285e+17,2.0844451003442067e+17,2.0829353622009104e+17,2.0814466655201178e+17,2.0799933706634342e+17,2.0785837057880512e+17,2.0772219963281968e+17,2.0759100718763786e+17,2.0746481684852736e+17,2.0734355149169107e+17,2.0722707173020976e+17,2.0711520131929328e+17,2.0700774398622234e+17,2.0690449456687354e+17,2.0680524632794138e+17,2.0670979571610307e+17
1.9233333333333336,2.0000010648385885e+17,2.024056931272487e+17,2.0574343274878694e+17,2.0752745845911037e+17,2.0839606882460784e+17,2.087947716473138e+17,2.089456789826467e+17,2.089611160269894e+17,2.0890069134646608e+17,2.087975221674213e+17,2.0867071228681965e+17,2.0853160332805837e+17,2.0838706606957805e+17,2.082413112969952e+17,2.080969246999309e+17,2.0795547787517827e+17,2.0781789921838403e+17,2.0768470443876752e+17,2.0755614271056957e+17,2.0743229088914982e+17,2.073131150762226e+17,2.0719851127898733e+17,2.0708833246906467e+17,2.0698240667234358e+17,2.068805490749292e+17,2.0678257009828643e+17,2.066882807383613e+17
1.9266666666666667,2.0000007528845078e+17,2.0225280272538038e+17,2.0553650885063328e+17,2.0733771016445334e+17,2.082330908816238e+17,2.0865586384951194e+17,2.088265229091252e+17,2.088578895439407e+17,2.088103517036215e+17,2.0871770671050096e+17,2.0859958786896064e+17,2.0846773663364035e+17,2.0832932439683738e+17,2.081887892431963e+17,2.0804889038293744e+17,2.0791133334165696e+17,2.077771510526086e+17,2.0764694171905142e+17,2.0752102029564502e+17,2.0739951660736848e+17,2.0728243980229894e+17,2.0716972116983517e+17,2.0706124283096726e+17,2.0695685707319187e+17,2.068563994159289e+17,2.067596974318521e+17,2.0666657667137997e+17
1.9300000000000002,2.0000005299595744e+17,2.021079059796615e+17,2.0533463680556157e+17,2.071505193745024e+17,2.0807135698920352e+17,2.0851751057676304e+17,2.0870754604427462e+17,2.087546315768084e+17,2.0871986027001245e+17,2.0863767085065558e+17,2.0852820498492992e+17,2.084035919133987e+17,2.0827129653645734e+17,2.0813597992235456e+17,2.0800057211804947e+17,2.0786691087678458e+17,2.0773613257537216e+17,2.0760891720034115e+17,2.0748564502245043e+17,2.073664985328982e+17,2.0725152972912186e+17,2.0714070505676032e+17,2.0703393570798973e+17,2.0693109818599402e+17,2.0683204831939562e+17,2.067366308226616e+17,2.0664468580109194e+17
1.9333333333333333,2.0000003713871958e+17,2.0197071725241344e+17,2.051378104218117e+17,2.0696593546069786e+17,2.0791091856572944e+17,2.083797555662955e+17,2.0858878401383488e+17,2.0865137098526947e+17,2.086292405702293e+17,2.0855743395506563e+17,2.084565797519226e+17,2.0833918272177414e+17,2.082129940006049e+17,2.0808289320129354e+17,2.079519784324017e+17,2.078222179058872e+17,2.0769485029731526e+17,2.075706366273205e+17,2.0745002198909523e+17,2.073332412139927e+17,2.0722038893412896e+17,2.071114666115024e+17,2.0700641442022848e+17,2.0690513302439203e+17,2.068074985305434e+17,2.067133727796978e+17,2.066226104276672e+17
1.9366666666666668,2.0000002591080544e+17,2.01840951231294e+17,2.0494601710530093e+17,2.0678400416178973e+17,2.0775182512034666e+17,2.0824264152281146e+17,2.0847027186542506e+17,2.0854813629719555e+17,2.085385159364484e+17,2.0847701528027686e+17,2.083847282258632e+17,2.082745225823691e+17,2.081544282896307e+17,2.080295389469834e+17,2.0790311786077718e+17,2.0777726186657258e+17,2.0765331074412538e+17,2.0753210576125818e+17,2.0741415631100147e+17,2.072997492164113e+17,2.0718902151210678e+17,2.070820095227669e+17,2.0697868230422144e+17,2.0687896461786125e+17,2.067827528097666e+17,2.066899258264528e+17,2.06600352865114e+17
1.9400000000000002,2.0000001799719e+17,2.0171832379618746e+17,2.0475923811396403e+17,2.066047676198208e+17,2.075941242436565e+17,2.081062101023179e+17,2.0835204405381232e+17,2.084449556967122e+17,2.0844770949904275e+17,2.083964339648474e+17,2.0831266639561494e+17,2.082096249833451e+17,2.080956108883732e+17,2.079759270235423e+17,2.078539989431496e+17,2.0773205020669677e+17,2.0761152045483978e+17,2.0749333037857933e+17,2.073780531196925e+17,2.0726602712238502e+17,2.071574315743018e+17,2.0705233749545693e+17,2.069507427122803e+17,2.068525960111266e+17,2.067578139321274e+17,2.0666629250047594e+17,2.065779154408782e+17
1.9433333333333334,2.000000124450972e+17,2.01602552825635e+17,2.0457744881638048e+17,2.064282644207101e+17,2.0743786160084586e+17,2.0797050189721123e+17,2.0823413442685072e+17,2.0834185701263296e+17,2.0835684417741018e+17,2.0831570902212397e+17,2.0824041017726816e+17,2.0814450337286995e+17,2.0803655326249395e+17,2.079220672892571e+17,2.078046302222375e+17,2.076865903823379e+17,2.0756948598015216e+17,2.074543162694394e+17,2.0734171756158282e+17,2.0723207952958205e+17,2.071256232475308e+17,2.0702245424990333e+17,2.0692259901182045e+17,2.0682603026357686e+17,2.0673268468684096e+17,2.066424753529195e+17,2.0655530049544112e+17
1.9466666666666668,2.000000085676494e+17,2.0149335894292944e+17,2.0440061895384438e+17,2.0625452963924595e+17,2.0728308092721363e+17,2.0783555642261414e+17,2.0811657621209594e+17,2.0823886770727325e+17,2.08265942671023e+17,2.0823485933315235e+17,2.0816797540851126e+17,2.0807917115461626e+17,2.0797726685484544e+17,2.0786796959362432e+17,2.0775502024107168e+17,2.076408898557778e+17,2.075272138807243e+17,2.0741506923630006e+17,2.0730515479676806e+17,2.0719791105007328e+17,2.070936006732908e+17,2.0699236352109405e+17,2.0689425458469043e+17,2.067992704486779e+17,2.0670736787675974e+17,2.0661847694808307e+17,2.0653251038191517e+17
1.9500000000000002,2.0000000587211946e+17,2.0139046620231997e+17,2.042287129050543e+17,2.060835948882902e+17,2.07129824026054e+17,2.0770141210395974e+17,2.079994020040992e+17,2.0813601486564918e+17,2.0817502745070445e+17,2.0815390363972467e+17,2.0809537784308704e+17,2.080136416833139e+17,2.0791776308187344e+17,2.0781364377441424e+17,2.077051775405766e+17,2.0759495609349306e+17,2.0748471072550285e+17,2.0737559509250877e+17,2.0726836999781763e+17,2.0716352630929853e+17,2.0706136800686822e+17,2.069620690579026e+17,2.0686571282649984e+17,2.067723196533842e+17,2.0668186631785597e+17,2.065942998629568e+17,2.065095474656388e+17
1.9533333333333334,2.00000004006802e+17,2.0129360271607546e+17,2.0406168995262304e+17,2.0591548837199446e+17,2.0697813076885178e+17,2.075681062658169e+17,2.0788264375238368e+17,2.0803332518506605e+17,2.080841207501351e+17,2.0807286053756755e+17,2.0802263314533686e+17,2.079479282603589e+17,2.078580533300558e+17,2.077590996547577e+17,2.0765511065716752e+17,2.0754879656415552e+17,2.074419830900428e+17,2.073358996608817e+17,2.072313683485686e+17,2.071289299450335e+17,2.070289294164489e+17,2.0693157462231648e+17,2.068369771459468e+17,2.0674518097755005e+17,2.0665618283870342e+17,2.06569946686763e+17,2.0648641412376976e+17
1.9566666666666668,2.000000027218907e+17,2.0120250122342832e+17,2.0389950455063168e+17,2.0575023494282358e+17,2.0682803909774294e+17,2.0743567512194963e+17,2.0776633275010563e+17,2.0793082496510045e+17,2.079932445575943e+17,2.0799174846967405e+17,2.079497568848353e+17,2.0788204412948016e+17,2.077981489523788e+17,2.077043470402582e+17,2.0760482812036352e+17,2.075024187366438e+17,2.0739903755483763e+17,2.072959887722914e+17,2.0719415504292272e+17,2.0709412660635843e+17,2.0699628908222826e+17,2.0690088398866528e+17,2.0680805096414502e+17,2.0671785753333968e+17,2.066303202799581e+17,2.065454200204973e+17,2.0646311274487776e+17
1.9600000000000002,2.0000000184082832e+17,2.0111689960267197e+17,2.0374210659247882e+17,2.0558785616217968e+17,2.066795850301912e+17,2.073041537666014e+17,2.076504996234015e+17,2.0782854009797974e+17,2.0790242060793926e+17,2.079105857197827e+17,2.0787676453111814e+17,2.078160024724662e+17,2.077380612648531e+17,2.0764939571613002e+17,2.0755433845041818e+17,2.074558300780663e+17,2.0735588070365696e+17,2.072558682642591e+17,2.071567352836462e+17,2.070591209526283e+17,2.069634511955224e+17,2.0687000094284912e+17,2.0677893771395037e+17,2.0669035244463696e+17,2.0660428149383846e+17,2.0652072247646858e+17,2.0643964572853597e+17
1.9633333333333334,2.000000012394405e+17,2.0103654132790966e+17,2.0358944167830454e+17,2.0542837036441824e+17,2.0653280266582678e+17,2.071735761669935e+17,2.0753517432142173e+17,2.0772649605936192e+17,2.078116703748256e+17,2.0782939040600614e+17,2.078036714485053e+17,2.0774981640495395e+17,2.076778015430703e+17,2.0759425544436333e+17,2.0750365015596858e+17,2.074090380517962e+17,2.0731251912189277e+17,2.0721554397955258e+17,2.071191142811731e+17,2.07023917652445e+17,2.0693041995788054e+17,2.0683892928156774e+17,2.0674964083928813e+17,2.0666266884645498e+17,2.065780693436049e+17,2.0649585667783856e+17,2.064160154849117e+17
