Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s
1.58,2.1571640510372426e+17,2.2391524061627424e+17,2.2084405621778102e+17,2.1849256841945235e+17,2.1675536050068627e+17,2.1542107961833776e+17,2.14358632796188e+17,2.134879421754217e+17,2.1275796366378445e+17,2.121346697599515e+17,2.11594467794273e+17,2.1112044558822166e+17,2.107001330168562e+17,2.103241118414449e+17,2.0998512064216083e+17,2.096774600275362e+17,2.0939658629447978e+17,2.0913882699361206e+17,2.089011774980766e+17,2.0868115269776832e+17,2.084766770167934e+17,2.0828600158820672e+17,2.0810764100855232e+17,2.0794032443155475e+17,2.0778295731352112e+17,2.076345911748203e+17,2.0749439946631485e+17,2.073616581365435e+17,2.0723572985526774e+17,2.0711605110781363e+17,2.0700212156310195e+17,2.068934952570736e+17,2.06789773236549e+17,2.066905973862511e+17,2.0659564522067894e+17,2.065046254676522e+17,2.064172743051883e+17
1.5833333333333335,2.1756338239548384e+17,2.2446537894083315e+17,2.211138435127481e+17,2.186599785291979e+17,2.1687226939835504e+17,2.1550871766602736e+17,2.1442751047685098e+17,2.1354393895816726e+17,2.1280466138911206e+17,2.1217439265669392e+17,2.116287992004912e+17,2.1115050665343613e+17,2.1072674303094976e+17,2.1034788538953258e+17,2.100065290574415e+17,2.0969687168677027e+17,2.0941429386338227e+17,2.0915506634252086e+17,2.089161411409886e+17,2.0869499953611584e+17,2.0848953953229507e+17,2.0829799123862944e+17,2.081188523342351e+17,2.0795083822177014e+17,2.0779284307700288e+17,2.0764390908830374e+17,2.0750320192665146e+17,2.073699910083269e+17,2.0724363348214307e+17,2.0712356113860768e+17,2.0700926963155018e+17,2.0690030954484013e+17,2.067962789424952e+17,2.0669681711985197e+17,2.0660159933365715e+17,2.0651033233497526e+17,2.0642275056431866e+17
1.5866666666666667,2.1954037534830656e+17,2.2500767974574173e+17,2.2137723075224336e+17,2.1882281420602112e+17,2.1698576188979974e+17,2.1559369178274634e+17,2.1449423943109152e+17,2.135981563787371e+17,2.12849854681419e+17,2.1221282208667997e+17,2.1166200312177213e+17,2.1117957356743245e+17,2.107524678960628e+17,2.103708642434348e+17,2.100272188177221e+17,2.097156293354358e+17,2.0943140292521194e+17,2.0917075525872426e+17,2.0893059631729875e+17,2.0870837479938653e+17,2.0850196310891654e+17,2.0830957098779904e+17,2.0812967972969955e+17,2.0796099142119763e+17,2.0780238931628656e+17,2.0765290656958867e+17,2.0751170132195885e+17,2.07378036667991e+17,2.072512644141951e+17,2.0713081180870704e+17,2.0701617062106394e+17,2.0690688809586208e+17,2.068025594120563e+17,2.0670282136066938e+17,2.0660734701505683e+17,2.0651584121478582e+17,2.0642803672034922e+17
1.59,2.2164349782389002e+17,2.255409477848273e+17,2.2163382557821904e+17,2.1898088531459392e+17,2.170957260127321e+17,2.1567592799959104e+17,2.145587669590655e+17,2.1365055484161466e+17,2.1289351259779536e+17,2.122499331270574e+17,2.1169405899860982e+17,2.112076290388543e+17,2.1077729283551274e+17,2.1039303560536614e+17,2.1004717871241376e+17,2.097337230569149e+17,2.094479046332881e+17,2.091858857912386e+17,2.0894453583407264e+17,2.0872127194243936e+17,2.0851394175989898e+17,2.0832073533402403e+17,2.0814011811760208e+17,2.079707793260963e+17,2.078115916584737e+17,2.0766157954031437e+17,2.0751989383737702e+17,2.0738579153747264e+17,2.0725861928704666e+17,2.0713779994730986e+17,2.0702282153682784e+17,2.0691322807585462e+17,2.0680861195783622e+17,2.0670860755610618e+17,2.066128858363237e+17,2.0652114979296835e+17,2.064331305649985e+17
1.5933333333333335,2.2386666834590672e+17,2.2606396070169674e+17,2.2188323126797584e+17,2.191339997402408e+17,2.172020484595861e+17,2.1575535129462618e+17,2.1462103948795315e+17,2.1370109400586982e+17,2.129356035468981e+17,2.1228570028330685e+17,2.117249457622128e+17,2.112346553187247e+17,2.108012026584231e+17,2.1041438630029405e+17,2.1006639718543827e+17,2.0975114261664118e+17,2.0946378984705203e+17,2.092004497163865e+17,2.0895795224444262e+17,2.0873368418290813e+17,2.085254692762148e+17,2.0833147856679546e+17,2.0815016222393142e+17,2.0798019704707546e+17,2.0782044555504397e+17,2.076699237556566e+17,2.0752777549997258e+17,2.0739325188834483e+17,2.072656945930604e+17,2.0714452224691638e+17,2.070292192534057e+17,2.0691932652555248e+17,2.0681443377270528e+17,2.0671417303872205e+17,2.0661821325862733e+17,2.065262556494043e+17,2.0643802978798704e+17
1.5966666666666667,2.2620148763170058e+17,2.2657547143911027e+17,2.221250473220434e+17,2.192819636433889e+17,2.1730461472456323e+17,2.1583188569212902e+17,2.146810026453181e+17,2.1374973284260643e+17,2.1297609533573658e+17,2.123200975284305e+17,2.1175464186802976e+17,2.1126063422960125e+17,2.1082418178541293e+17,2.1043490279881926e+17,2.1008486235579046e+17,2.097678774807199e+17,2.0947904914903984e+17,2.0921443855335635e+17,2.089708378619435e+17,2.0874560451446832e+17,2.0853653923889414e+17,2.083417947782809e+17,2.0815980658876102e+17,2.0798923951918275e+17,2.0782894629134554e+17,2.076779348132773e+17,2.075353421871982e+17,2.0740041384982934e+17,2.072724866889429e+17,2.071509752705584e+17,2.070353605216249e+17,2.0692518036727664e+17,2.068200219360726e+17,2.067195150322331e+17,2.066233266386075e+17,2.0653115626348237e+17,2.064427319823275e+17
1.6,2.286371572140493e+17,2.2707421122329178e+17,2.223588702315878e+17,2.19424581809098e+17,2.174033093117528e+17,2.1590545440524778e+17,2.147386013653372e+17,2.1379642971839792e+17,2.1301495523766442e+17,2.1235309835986813e+17,2.1178312534437802e+17,2.1128554720779722e+17,2.1084621428573424e+17,2.1045457125019424e+17,2.101025620471599e+17,2.0978391684270787e+17,2.094936728692539e+17,2.0922784358651098e+17,2.0898318478103738e+17,2.087570257258066e+17,2.085471450366283e+17,2.0835167787971942e+17,2.0816904558156906e+17,2.0799790151626262e+17,2.0783708900008944e+17,2.0768560816603898e+17,2.0754258963889962e+17,2.074072734201601e+17,2.0727899180651997e+17,2.0715715546203603e+17,2.0704124197831875e+17,2.0693078641422022e+17,2.0682537342275062e+17,2.0672463065998614e+17,2.066282232364861e+17,2.0653584902187334e+17,2.0644723465178496e+17
1.6033333333333335,2.311604456323747e+17,2.2755889320201712e+17,2.2258429444551264e+17,2.1956165810058058e+17,2.1749801600932653e+17,2.159759800252834e+17,2.1479378003014496e+17,2.1384114250637674e+17,2.1305215008286803e+17,2.1238467587517213e+17,2.1181037385702163e+17,2.113093753593788e+17,2.108672839264632e+17,2.1047337752600253e+17,2.101194838270697e+17,2.0979924965895626e+17,2.0950765111729286e+17,2.0924065589476848e+17,2.0899498490411994e+17,2.0876794042555827e+17,2.0855727988889178e+17,2.083611216229401e+17,2.081778734213317e+17,2.0800617766977613e+17,2.0784486867902576e+17,2.0769293913864886e+17,2.0754951347302515e+17,2.0741382648144253e+17,2.0728520606682083e+17,2.071630591592916e+17,2.0704686015904784e+17,2.0693614138256954e+17,2.068304851145214e+17,2.0672951695601142e+17,2.0663290022664314e+17,2.0654033122866282e+17,2.064515352205968e+17
1.6066666666666667,2.3375570777654003e+17,2.2802821680736307e+17,2.2280091355401875e+17,2.196929960237148e+17,2.175886182335648e+17,2.1604338475991658e+17,2.1484648264786355e+17,2.138838287261089e+17,2.130876463722061e+17,2.124148028671101e+17,2.1183636479023712e+17,2.113320995303803e+17,2.1088737423411443e+17,2.104913072748143e+17,2.1013561505580394e+17,2.0981386469275405e+17,2.095209738224491e+17,2.092528663882409e+17,2.0900622997517347e+17,2.087783410733627e+17,2.0856693687471936e+17,2.083701196271279e+17,2.081862842015028e+17,2.0801406249218554e+17,2.0785228021289645e+17,2.076999229483214e+17,2.0755610920511984e+17,2.0742006881808614e+17,2.0729112549754163e+17,2.071686826109869e+17,2.0705221151386403e+17,2.069412419065188e+17,2.0683535381446006e+17,2.0673417087870634e+17,2.0663735471070714e+17,2.0654460011789005e+17,2.064556310454975e+17
1.61,2.3640496177598067e+17,2.284808729013953e+17,2.230083217008581e+17,2.198183994071564e+17,2.1767499944495088e+17,2.161075907216334e+17,2.1489665306808915e+17,2.1392444571275843e+17,2.1312141041474525e+17,2.1244345193843958e+17,2.118610753445445e+17,2.11353700391369e+17,2.1090646856877856e+17,2.1050834598789363e+17,2.101509429451815e+17,2.0982775056731597e+17,2.0953363078180765e+17,2.0926446585215658e+17,2.090169116200879e+17,2.08788220017051e+17,2.0857610896714886e+17,2.0837866541084458e+17,2.0819427191988525e+17,2.080215504049072e+17,2.0785931839966774e+17,2.0770655472945987e+17,2.0756237227160362e+17,2.0742599613880774e+17,2.0729674605388688e+17,2.0717402199628173e+17,2.07057292426113e+17,2.069460845561753e+17,2.068399762640116e+17,2.06738589327146e+17,2.066415837331553e+17,2.0654865286848768e+17,2.0645951943004336e+17
1.6133333333333335,2.3908802636391334e+17,2.289155497457016e+17,2.232061152309065e+17,2.1993767319979837e+17,2.177570436367959e+17,2.1616852026637363e+17,2.1494423523468976e+17,2.1396295081533248e+17,2.131534084887617e+17,2.124705956361226e+17,2.1188448265087786e+17,2.1137415853614557e+17,2.1092455021057965e+17,2.105244790757667e+17,2.1016545462699763e+17,2.098408958274475e+17,2.0954561171618934e+17,2.0927544499791875e+17,2.09027021393509e+17,2.0879756953583565e+17,2.085847890732058e+17,2.0838675242918765e+17,2.0820183051328317e+17,2.080286357707275e+17,2.0786597798094074e+17,2.0771282956226102e+17,2.0756829805674282e+17,2.0743160410211952e+17,2.0730206364270544e+17,2.0717907344773328e+17,2.070620992342001e+17,2.0695066585828182e+17,2.0684434916275098e+17,2.0674276915995325e+17,2.0664558429935827e+17,2.065524866215599e+17,2.0646319764117702e+17
1.6166666666666667,2.417827199468662e+17,2.2933093981364333e+17,2.2339389457308422e+17,2.2005062438407027e+17,2.1783463589486816e+17,2.1622609638106138e+17,2.1498917347476563e+17,2.139993016230191e+17,2.1318360702535315e+17,2.1249620660423168e+17,2.1190656390053533e+17,2.1139345459399085e+17,2.1094160245792474e+17,2.1053969195517386e+17,2.1017913723069942e+17,2.0985328900949066e+17,2.095569063335739e+17,2.092857945209641e+17,2.090365508319042e+17,2.0880638188921197e+17,2.085929700791602e+17,2.08394374115835e+17,2.0820895389669795e+17,2.0803531293045894e+17,2.0787225367633146e+17,2.0771874250504563e+17,2.0757388192312688e+17,2.0743688834512336e+17,2.0730707414975194e+17,2.0718383307715638e+17,2.0706662825616544e+17,2.0695498231960976e+17,2.0684846919068618e+17,2.0674670721659408e+17,2.0664935339594154e+17,2.0655609849987626e+17,2.0646666292791328e+17
1.62,2.4446512072389837e+17,2.2972574743789738e+17,2.2357126635122995e+17,2.2015706299999686e+17,2.1790766302435094e+17,2.162802431172181e+17,2.1503141282155216e+17,2.1403345621780454e+17,2.1321197281314406e+17,2.1252025775425462e+17,2.1192729648978928e+17,2.1141156935447942e+17,2.1095760873667792e+17,2.105539701456308e+17,2.1019197796959715e+17,2.0986491871891715e+17,2.0956750439942547e+17,2.0929550516489194e+17,2.09045491512357e+17,2.0881464937112064e+17,2.086006449006364e+17,2.084015239295844e+17,2.082156360067032e+17,2.0804157624349418e+17,2.0787814022149728e+17,2.0772428863000995e+17,2.0757911924536378e+17,2.0744184451534013e+17,2.073117734698162e+17,2.071882970041995e+17,2.0707087581683526e+17,2.0695903045280106e+17,2.068523330328928e+17,2.0675040034089565e+17,2.0665288801326912e+17,2.0655948562939456e+17,2.064699125419681e+17
1.6233333333333335,2.4710988519051453e+17,2.300986972559718e+17,2.2373784570750605e+17,2.20256803271155e+17,2.179760142382066e+17,2.1633088606634365e+17,2.1507089936794374e+17,2.1406537345071114e+17,2.1323847322189325e+17,2.125427224509522e+17,2.1194665817757498e+17,2.114284839034836e+17,2.109725527190468e+17,2.1056729937452042e+17,2.1020396423464506e+17,2.098757737146965e+17,2.0957739581312746e+17,2.0930456779113818e+17,2.090538351164236e+17,2.0882236436875542e+17,2.0860780653700486e+17,2.0840819540485654e+17,2.082218708485023e+17,2.0804742013179347e+17,2.078836324093749e+17,2.077294630619894e+17,2.0758400544660752e+17,2.0744646830520813e+17,2.0731615753937424e+17,2.0719246138730736e+17,2.0707483827723766e+17,2.0696280680436115e+17,2.068559374061953e+17,2.067538454065159e+17,2.0665618516979024e+17,2.065626451625649e+17,2.0647294376009197e+17
1.6266666666666667,2.4969062030286538e+17,2.304485433838743e+17,2.238932588145492e+17,2.2034966481980954e+17,2.1803958189875888e+17,2.1637795287123882e+17,2.1510758064622198e+17,2.1409501323815907e+17,2.1326307644214832e+17,2.125635747113793e+17,2.11964627254219e+17,2.114441797686026e+17,2.1098641845063437e+17,2.105796656893449e+17,2.1021508369456554e+17,2.0988584299933325e+17,2.0958657068952326e+17,2.0931297345327904e+17,2.090615734982119e+17,2.088295194252417e+17,2.086144481293396e+17,2.0841438220549693e+17,2.082276525460487e+17,2.0805283912672547e+17,2.078887251340847e+17,2.0773426101972138e+17,2.0758853603743427e+17,2.0745075548879466e+17,2.0732022237132877e+17,2.0719632245666122e+17,2.0707851206589245e+17,2.0696630798443242e+17,2.068592790875428e+17,2.0675703934402726e+17,2.066592419379263e+17,2.065655743031055e+17,2.064757539078123e+17
1.6300000000000001,2.5218030254945792e+17,2.3077407921424742e+17,2.2403714554420902e+17,2.2043547395471786e+17,2.1809826230210678e+17,2.164213737659836e+17,2.1514140602852128e+17,2.1412233687415792e+17,2.1328575173745782e+17,2.1258278941416314e+17,2.1198118271873872e+17,2.1145863907188592e+17,2.1099919048379152e+17,2.10591055575489e+17,2.1022532440084512e+17,2.0989511591325027e+17,2.0959501944436387e+17,2.0932071347487107e+17,2.0906869875568067e+17,2.0883610730526365e+17,2.0862056302108813e+17,2.0842007818108298e+17,2.082329753944902e+17,2.0805782791807133e+17,2.0789341343685517e+17,2.0773867785900003e+17,2.075927066564955e+17,2.0745470196017984e+17,2.07323964091328e+17,2.0719987654861094e+17,2.0708189371151485e+17,2.069695306979092e+17,2.068623549436602e+17,2.0675997916921536e+17,2.0666205547111715e+17,2.0656827033188608e+17,2.0647834038423453e+17
1.6333333333333335,2.5455173526557005e+17,2.310741477015399e+17,2.2416916225268608e+17,2.205140650115293e+17,2.1815195649293907e+17,2.1646108213594323e+17,2.1517232714160512e+17,2.14147307353306e+17,2.1330646970508006e+17,2.12600342515667e+17,2.1199630446185574e+17,2.1147184468738982e+17,2.1101085401512218e+17,2.1060145607759792e+17,2.1023467489591155e+17,2.0990358223199843e+17,2.0960273288228752e+17,2.0932777952957568e+17,2.090752033040133e+17,2.0884212106258518e+17,2.086261448204791e+17,2.0842527742483318e+17,2.0823783391409552e+17,2.0806238140440563e+17,2.0789769255323072e+17,2.0774270911703072e+17,2.075965131122952e+17,2.0745830377289773e+17,2.0732737897507987e+17,2.072031201410477e+17,2.0708497987660915e+17,2.0697247177639683e+17,2.068651619615009e+17,2.0676266201214022e+17,2.0666462303159328e+17,2.0657073063350394e+17,2.0648070068750557e+17
1.6366666666666667,2.5677803381529606e+17,2.3134765196481526e+17,2.2428898463457267e+17,2.2058528172252688e+17,2.1820057109552202e+17,2.164970150880036e+17,2.1520029828869587e+17,2.141698896989506e+17,2.1332520254063622e+17,2.1261621126927018e+17,2.120099734515366e+17,2.114837804008268e+17,2.1102139502475277e+17,2.1061085492246416e+17,2.1024312432261802e+17,2.0991123226461008e+17,2.096097022858098e+17,2.093341637221835e+17,2.0908107994979866e+17,2.0884755410829952e+17,2.0863118746359158e+17,2.0842997433212032e+17,2.0824222290473482e+17,2.0806649474398714e+17,2.079015579607506e+17,2.077463505572213e+17,2.0759995142537437e+17,2.074615571797568e+17,2.0733046348602214e+17,2.072060498891098e+17,2.070877673913757e+17,2.0697512821046595e+17,2.068676972789784e+17,2.067650851464614e+17,2.0666694201839872e+17,2.065729527230979e+17,2.0648283244050355e+17
1.6400000000000001,2.588331268389731e+17,2.3159356601034726e+17,2.2439631059208502e+17,2.206489785898292e+17,2.1824401914517213e+17,2.165291140203003e+17,2.1522527687044138e+17,2.14190051290371e+17,2.1334192430177184e+17,2.1263037444368522e+17,2.120221719176179e+17,2.114944310683533e+17,2.1103080041479315e+17,2.1061924064115744e+17,2.1025066253301827e+17,2.0991805695128848e+17,2.0961591950369072e+17,2.0933985866905357e+17,2.090863219646607e+17,2.0885240027855958e+17,2.0863568527693366e+17,2.0843416365852006e+17,2.082461374999201e+17,2.08070163405232e+17,2.0790500542623088e+17,2.0774959821359584e+17,2.0760301787013453e+17,2.0746445867231638e+17,2.073332143126629e+17,2.072086626605737e+17,2.0709025328731616e+17,2.069774971816172e+17,2.0686995821542e+17,2.067672460184958e+17,2.0666900999515658e+17,2.0657493427291462e+17,2.0648473341628845e+17
1.6433333333333335,2.6069226069260957e+17,2.318109453529414e+17,2.244908630610084e+17,2.2070502223422925e+17,2.1828222090347728e+17,2.1655732518004582e+17,2.1524722379664755e+17,2.1420776218251005e+17,2.1335661116563312e+17,2.1264281253602934e+17,2.120328835319058e+17,2.115037827713991e+17,2.1103905814429658e+17,2.106266026880283e+17,2.1025728019432752e+17,2.0992404795854563e+17,2.096213770369745e+17,2.0934485757641782e+17,2.0909092315692157e+17,2.0885665390048768e+17,2.0863963303833008e+17,2.0843784057628333e+17,2.0824957321937098e+17,2.0807338321580387e+17,2.0790803105174566e+17,2.0775244843398157e+17,2.0760570901550336e+17,2.0746700501926627e+17,2.07335628404881e+17,2.072109555702564e+17,2.0709243482989744e+17,2.0697957609334867e+17,2.068719423011634e+17,2.0676914227545626e+17,2.0667082471705005e+17,2.0657667313812294e+17,2.0648640156283133e+17
1.6466666666666667,2.6233249355136355e+17,2.3199893729854618e+17,2.2457239273187082e+17,2.207532926907233e+17,2.183151046399643e+17,2.1658160019772538e+17,2.1526610388018528e+17,2.1422299541162704e+17,2.1336924167485037e+17,2.1265350797527843e+17,2.1204209358007053e+17,2.1151182296438666e+17,2.1104615735797987e+17,2.1063293155417706e+17,2.1026296888992986e+17,2.0992919776987232e+17,2.09626068120972e+17,2.0934915431498e+17,2.090948779398619e+17,2.088603098549469e+17,2.0864302603490237e+17,2.0844100072810515e+17,2.08252526019059e+17,2.080761504093443e+17,2.079106313183938e+17,2.0775489792111283e+17,2.076080217636344e+17,2.0746919330294867e+17,2.0733770300846675e+17,2.0721292601274762e+17,2.0709430954962838e+17,2.069813626007116e+17,2.068736473057118e+17,2.0677077179231302e+17,2.066723841564867e+17,2.065781673813668e+17,2.0648783502653427e+17
1.6500000000000001,2.6373316545554003e+17,2.3215679064253094e+17,2.24640680603862e+17,2.207936846215683e+17,2.183426073628754e+17,2.1660189658594928e+17,2.1528188620451722e+17,2.142357272802842e+17,2.1337979696676138e+17,2.1266244531177014e+17,2.1204978912169123e+17,2.1151854061222208e+17,2.11052088505996e+17,2.106382188730089e+17,2.1026772121331968e+17,2.099334997700488e+17,2.0962998680148016e+17,2.0935274348925914e+17,2.090981813951634e+17,2.088633636348743e+17,2.0864586011694355e+17,2.084436402770812e+17,2.0825499233769843e+17,2.080784616688808e+17,2.0791280312695075e+17,2.0775694377080614e+17,2.0760995338584765e+17,2.0747102095327338e+17,2.0733943569719536e+17,2.0721457169280243e+17,2.07095875270913e+17,2.0698285463775037e+17,2.0687507126387216e+17,2.0677213269673005e+17,2.0667368652692192e+17,2.0657941529555645e+17,2.0648903217406154e+17
1.6533333333333335,2.6487633087053677e+17,2.3228386453900378e+17,2.2469554031018515e+17,2.2082610841846432e+17,2.1836467548224035e+17,2.1661817819163792e+17,2.152945444565892e+17,2.142459376153219e+17,2.1338826098080726e+17,2.1266961138859338e+17,2.1205595913495376e+17,2.1152392631456525e+17,2.1105684345216253e+17,2.106424575155942e+17,2.1027153085295424e+17,2.099369483212854e+17,2.0963312800360464e+17,2.0935562050019536e+17,2.0910082933018003e+17,2.0886581139793392e+17,2.0864813174654163e+17,2.084457559517907e+17,2.082569691386982e+17,2.0808031416599427e+17,2.0791454383454602e+17,2.0775858350640096e+17,2.0761150155505165e+17,2.0747248577831142e+17,2.0734082440175754e+17,2.0721589065275408e+17,2.0709713013807386e+17,2.069840504422498e+17,2.0687621249932742e+17,2.0677322339155235e+17,2.0667473030434224e+17,2.0658041542442035e+17,2.0648999161202502e+17
1.6566666666666667,2.657471411162611e+17,2.323796363072752e+17,2.2473682015694154e+17,2.2085049116720096e+17,2.1838126538952176e+17,2.1663041559097715e+17,2.15304057217402e+17,2.142536099929224e+17,2.1339462063939546e+17,2.126749954909996e+17,2.1206059464275693e+17,2.1152797241410678e+17,2.1106041556824163e+17,2.1064564167372365e+17,2.1027439266614458e+17,2.0993953882951728e+17,2.096354875916754e+17,2.0935778159964698e+17,2.0910281832778595e+17,2.0886765001234093e+17,2.0864983803989328e+17,2.0844734508552557e+17,2.0825845394666416e+17,2.08081705594896e+17,2.0791585128657203e+17,2.0775981510872077e+17,2.0761266437394752e+17,2.0747358599090694e+17,2.0734186743492342e+17,2.0721688129635696e+17,2.070980726379858e+17,2.069849485772582e+17,2.0687706964513693e+17,2.067740425743623e+17,2.066755142459476e+17,2.0658116658037635e+17,2.0649071220410195e+17
1.6600000000000001,2.6633416527951216e+17,2.3244370796207856e+17,2.2476440482325645e+17,2.2086677745080934e+17,2.1839234393974752e+17,2.1663858641769968e+17,2.1531040820340147e+17,2.1425873192550192e+17,2.133988659980358e+17,2.1267858947039638e+17,2.1206368881734122e+17,2.1153067308638573e+17,2.1106279981213344e+17,2.1064776692878138e+17,2.1027630274032138e+17,2.0994126779936592e+17,2.0963706241891437e+17,2.0935922393556176e+17,2.091041457876902e+17,2.0886887709483824e+17,2.0865097680236877e+17,2.0844840564879757e+17,2.0825944487764445e+17,2.080826342006618e+17,2.0791672384312067e+17,2.0776063704089494e+17,2.076134403983936e+17,2.0747432023072195e+17,2.073425635123876e+17,2.072175424085364e+17,2.0709870161882307e+17,2.0698554794891424e+17,2.0687764166071584e+17,2.0677458925367635e+17,2.0667603740562387e+17,2.0658166785933274e+17,2.064911930852111e+17
1.6633333333333333,2.6662963991579053e+17,2.3247581128392262e+17,2.247782166780137e+17,2.208749299708536e+17,2.1839788882418496e+17,2.1664267561669702e+17,2.1531358645288557e+17,2.14261295005985e+17,2.1340099036121072e+17,2.1268038784002016e+17,2.1206523706100458e+17,2.11532024409069e+17,2.110639927881812e+17,2.1064883030485622e+17,2.102772584402749e+17,2.0994213287651354e+17,2.0963785036572525e+17,2.0935994558679834e+17,2.091048099582827e+17,2.088694910399677e+17,2.0865154655553728e+17,2.0844893627439088e+17,2.0825994066243818e+17,2.0808309880099008e+17,2.07917160399355e+17,2.077610482674853e+17,2.0761382865540902e+17,2.074746875812226e+17,2.0734291176882982e+17,2.0721787317060538e+17,2.0709901630450333e+17,2.069858478201815e+17,2.068779278449162e+17,2.0677486276142326e+17,2.0667629914586314e+17,2.065819186520903e+17,2.064914336724336e+17
1.6666666666666667,2.6662963991579053e+17,2.3247581128392262e+17,2.247782166780137e+17,2.208749299708536e+17,2.1839788882418496e+17,2.1664267561669702e+17,2.1531358645288557e+17,2.14261295005985e+17,2.1340099036121072e+17,2.1268038784002016e+17,2.1206523706100458e+17,2.11532024409069e+17,2.110639927881812e+17,2.1064883030485622e+17,2.102772584402749e+17,2.0994213287651354e+17,2.0963785036572525e+17,2.0935994558679834e+17,2.091048099582827e+17,2.088694910399677e+17,2.0865154655553728e+17,2.0844893627439088e+17,2.0825994066243818e+17,2.0808309880099008e+17,2.07917160399355e+17,2.077610482674853e+17,2.0761382865540902e+17,2.074746875812226e+17,2.0734291176882982e+17,2.0721787317060538e+17,2.0709901630450333e+17,2.069858478201815e+17,2.068779278449162e+17,2.0677486276142326e+17,2.0667629914586314e+17,2.065819186520903e+17,2.064914336724336e+17
1.6700000000000002,2.6633416527951213e+17,2.3244370796207856e+17,2.2476440482325645e+17,2.2086677745080934e+17,2.1839234393974752e+17,2.1663858641769968e+17,2.1531040820340147e+17,2.1425873192550192e+17,2.133988659980358e+17,2.1267858947039638e+17,2.1206368881734122e+17,2.1153067308638573e+17,2.1106279981213344e+17,2.1064776692878138e+17,2.1027630274032138e+17,2.0994126779936592e+17,2.0963706241891437e+17,2.0935922393556176e+17,2.091041457876902e+17,2.0886887709483824e+17,2.0865097680236877e+17,2.0844840564879757e+17,2.0825944487764445e+17,2.080826342006618e+17,2.0791672384312067e+17,2.0776063704089494e+17,2.076134403983936e+17,2.0747432023072195e+17,2.073425635123876e+17,2.072175424085364e+17,2.0709870161882307e+17,2.0698554794891424e+17,2.0687764166071584e+17,2.0677458925367635e+17,2.0667603740562387e+17,2.0658166785933274e+17,2.064911930852111e+17
1.6733333333333333,2.657471411162611e+17,2.3237963630727517e+17,2.247368201569415e+17,2.2085049116720096e+17,2.1838126538952176e+17,2.1663041559097715e+17,2.15304057217402e+17,2.142536099929224e+17,2.1339462063939546e+17,2.126749954909996e+17,2.1206059464275693e+17,2.1152797241410678e+17,2.1106041556824163e+17,2.1064564167372365e+17,2.1027439266614458e+17,2.0993953882951728e+17,2.096354875916754e+17,2.0935778159964698e+17,2.0910281832778595e+17,2.0886765001234093e+17,2.0864983803989328e+17,2.0844734508552557e+17,2.0825845394666416e+17,2.08081705594896e+17,2.0791585128657203e+17,2.0775981510872077e+17,2.0761266437394752e+17,2.0747358599090694e+17,2.0734186743492342e+17,2.0721688129635696e+17,2.070980726379858e+17,2.069849485772582e+17,2.0687706964513693e+17,2.067740425743623e+17,2.066755142459476e+17,2.0658116658037635e+17,2.0649071220410195e+17
1.6766666666666667,2.648763308705367e+17,2.3228386453900374e+17,2.2469554031018515e+17,2.2082610841846432e+17,2.1836467548224035e+17,2.1661817819163792e+17,2.152945444565892e+17,2.142459376153219e+17,2.1338826098080726e+17,2.1266961138859338e+17,2.1205595913495376e+17,2.1152392631456525e+17,2.1105684345216253e+17,2.106424575155942e+17,2.1027153085295424e+17,2.099369483212854e+17,2.0963312800360464e+17,2.0935562050019536e+17,2.0910082933018003e+17,2.0886581139793392e+17,2.0864813174654163e+17,2.084457559517907e+17,2.082569691386982e+17,2.0808031416599427e+17,2.0791454383454602e+17,2.0775858350640096e+17,2.0761150155505165e+17,2.0747248577831142e+17,2.0734082440175754e+17,2.0721589065275408e+17,2.0709713013807386e+17,2.069840504422498e+17,2.0687621249932742e+17,2.0677322339155235e+17,2.0667473030434224e+17,2.0658041542442035e+17,2.0648999161202502e+17
