Position_m,Temperature_t=0.00000000s,Temperature_t=1.81818182s,Temperature_t=3.63636364s,Temperature_t=5.45454545s,Temperature_t=7.27272727s,Temperature_t=9.09090909s,Temperature_t=10.90909091s,Temperature_t=12.72727273s,Temperature_t=14.54545455s,Temperature_t=16.36363636s,Temperature_t=18.18181818s
0.08063999999999999,60.0,60.000000005064415,60.00000578936746,60.0001269302917,60.000698217099355,60.00202637616991,60.004161236883974,60.00694667487347,60.010150748000456,60.013552490814135,60.016977431698415
0.08088,60.0,60.00000000450639,60.00000538329936,60.000120397940286,60.00066983770612,60.00195832412055,60.00404219057771,60.0067736064902,60.00992681887878,60.01328431360073,60.016672977291535
0.08112,60.0,60.000000004008584,60.000005004734845,60.000114185611146,60.000642540528,60.00189238484195,60.00392624593647,60.00660440588425,60.009707254086045,60.01302075470382,60.01637320582662
0.08135999999999999,60.0,60.000000003564644,60.00000465188357,60.00010827852168,60.00061628747323,60.00182849921408,60.00381333203979,60.00643899943911,60.00949198360853,60.012761751184534,60.01607806287316
0.08159999999999999,60.0,60.00000000316887,60.00000432306649,60.00010266252422,60.00059104165479,60.00176660953907,60.003703379282214,60.00627731458829,60.00928093818645,60.012507240594076,60.01578749428027
0.08184,60.0,60.00000000281615,60.00000401670933,60.000097324081224,60.00056676735797,60.001706659515044,60.003596319358074,60.006119279809774,60.00907404931507,60.01225716097858,60.01550144618336
0.08207999999999999,60.0,60.000000002501906,60.00000373133637,60.00009225024132,60.00054343000838,60.00164859421007,60.003492085246215,60.00596482462026,60.00887124924545,60.01201145088382,60.01521986501073
0.08231999999999999,60.0,60.00000000222202,60.00000346556462,60.000087428616176,60.00052099614085,60.00159236003638,60.003390611194604,60.00581387956913,60.00867247098502,60.01177004935959,60.014942697489914
0.08256,60.0,60.000000001972836,60.00000321809826,60.00008284735817,60.000499433368816,60.00153790472484,60.00329183270482,60.005666376232256,60.00847764829784,60.01153289596388,60.01466989065381
0.0828,60.0,60.00000000175104,60.00000298772345,60.00007849513885,60.000478710354415,60.001485177299585,60.00319568651653,60.00552224720548,60.00828671570459,60.011299930766796,60.01440139184665
0.08303999999999999,60.0,60.000000001553694,60.000002773303414,60.00007436112812,60.00045879677916,60.00143412805296,60.00310211059185,60.00538142609796,60.00809960848237,60.01107109435425,60.014137148729674
0.08327999999999999,60.0,60.00000000137816,60.00000257377377,60.000070434974184,60.00043966331533,60.00138470852072,60.00301104409971,60.00524384752531,60.00791626266414,60.01084632783143,60.01387710928679
0.08352,60.0,60.00000000122208,60.00000238813815,60.00006670678422,60.000421281597944,60.0013368714574,60.002922427400094,60.005109447102484,60.007736615038056,60.010625572826015,60.01362122182986
0.08375999999999999,60.0,60.00000000108333,60.00000221546408,60.00006316710567,60.00040362419727,60.00129057081206,60.00283620202836,60.00497816143654,60.00756060314646,60.01040877149119,60.0133694350039
0.08399999999999999,60.0,60.000000000960036,60.000002054879076,60.00005980690834,60.00038666459211,60.001245761704226,60.002752310679405,60.00484992811921,60.007388165284716,60.010195866508454,60.01312169779207
0.08424,60.0,60.00000000085051,60.00000190556698,60.000056617566976,60.00037037714355,60.0012024004001,60.002670697191924,60.00472468571924,60.00721924049978,60.00998680109015,60.012877959520466
0.08448,60.0,60.000000000753246,60.000001766764484,60.000053590844644,60.00035473706938,60.00116044428909,60.002591306532615,60.00460237377467,60.00705376858857,60.00978151898186,60.01263816986271
0.08471999999999999,60.0,60.000000000666894,60.00000163775787,60.00005071887661,60.00033972041907,60.0011198518606,60.002514084780366,60.004482932784875,60.00689169009615,60.00957996446455,60.012402278844455
0.08496,60.0,60.00000000059026,60.00000151787995,60.000047994154826,60.000325304049355,60.001080582681084,60.0024389791105,60.00436630420251,60.00673294631364,60.00938208235651,60.012170236847574
0.0852,60.0,60.00000000052227,60.000001406507174,60.000045409513085,60.000311465600355,60.00104259737142,60.00236593777903,60.00425243042528,60.006577479276025,60.0091878180151,60.011941994614254
0.08543999999999999,60.0,60.000000000461974,60.0000013030569,60.00004295811259,60.00029818347231,60.00100585758457,60.00229491010688,60.004141254787605,60.00642523175967,60.00899711733832,60.01171750325095
0.08567999999999999,60.0,60.000000000408505,60.000001206984834,60.00004063342819,60.00028543680286,60.00097032598352,60.00222584646423,60.00403272155216,60.00627614727976,60.00880992676613,60.01149671423206
0.08592,60.0,60.00000000036112,60.00000111778262,60.00003842923507,60.00027320544484,60.00093596621953,60.002158698254796,60.00392677590127,60.00613017008744,60.00862619328168,60.01127957940351
0.08615999999999999,60.0,60.000000000319126,60.00000103497558,60.000036339595965,60.000261469944675,60.00090274291067,60.002093417900305,60.00382336392826,60.00598724516687,60.008445864412224,60.01106605098617
0.08639999999999999,60.0,60.00000000028193,60.00000095812059,60.000034358848865,60.00025021152124,60.00087062162067,60.00202995882485,60.003722432628614,60.00584731823208,60.00826888822996,60.01085608157907
0.08664,60.0,60.000000000248995,60.000000886804045,60.000032481595206,60.00023941204535,60.0008395688381,60.001968275439424,60.00362392989112,60.005710335723656,60.00809521335269,60.01064962416248
0.08688,60.0,60.00000000021984,60.000000820640004,60.00003070268848,60.000229054019655,60.0008095519558,60.0019083231265,60.003527804488876,60.00557624480526,60.0079247889442,60.01044663210082
0.08711999999999999,60.0,60.000000000194035,60.00000075926843,60.00002901722335,60.00021912055911,60.000780539250606,60.00185005822466,60.00343400607025,60.00544499336005,60.0077575647146,60.01024705914542
0.08736,60.0,60.00000000017121,60.00000070235348,60.00002742052513,60.00020959537193,60.00075249986349,60.00179343801329,60.003342485149716,60.005316529986864,60.00759349092045,60.010050859437094
0.0876,60.0,60.000000000151026,60.000000649582006,60.00002590813972,60.00020046274105,60.00072540377988,60.001738420697414,60.00325319309869,60.005190803996335,60.00743251836465,60.009857987508646
0.08783999999999999,60.0,60.00000000013318,60.00000060066205,60.000024475823935,60.00019170750604,60.000699221810386,60.00168496539257,60.003166082136254,60.005067765406864,60.00727459839634,60.00966839828712
0.08807999999999999,60.0,60.0000000001174,60.00000055532147,60.000023119536195,60.000183315045525,60.00067392557173,60.00163303210978,60.00308110531979,60.0049473649404,60.00711968291048,60.00948204709596
0.08832,60.0,60.00000000010346,60.000000513306674,60.00002183542761,60.00017527126005,60.00064948746812,60.00158258174065,60.00299821653568,60.00482955401818,60.006967724347334,60.00929888965705
0.08855999999999999,60.0,60.000000000091156,60.000000474381395,60.000020619833435,60.00016756255541,60.000625880672786,60.00153357604255,60.002917370489854,60.004714284756275,60.00681867569189,60.00911888209255
0.08879999999999999,60.0,60.000000000080284,60.000000438325536,60.00001946926484,60.00016017582645,60.000603079109936,60.00148597762389,60.002838522698326,60.00460150996107,60.006672490473015,60.00894198092662
0.08904,60.0,60.00000000007069,60.00000040493415,60.00001838040103,60.00015309844125,60.000581057436975,60.00143974992955,60.002761629477725,60.0044911831246,60.00652912276256,60.008768143087046
0.08928,60.0,60.00000000006222,60.00000037401641,60.00001735008169,60.00014631822583,60.000559791026994,60.001394857226394,60.00268664793578,60.0043832584198,60.00638852717426,60.00859732590666
0.08951999999999999,60.0,60.000000000054754,60.000000345394675,60.00001637529976,60.00013982344916,60.000539255951644,60.00135126458889,60.00261353596175,60.00427769069565,60.006250658862584,60.0084294871247
0.08975999999999999,60.0,60.00000000004816,60.00000031890362,60.00001545319445,60.00013360280871,60.00051942896424,60.001308937884886,60.00254225221691,60.004174435472216,60.00611547352137,60.008264584887975
0.09,60.0,60.000000000042355,60.000000294389444,60.00001458104462,60.000127645416306,60.000500287483206,60.001267843761504,60.00247275612495,60.00407344893559,60.00598292738242,60.008102577751956
