r_m,B_tesla_phi_0
0.05153153153153153,1.0366471943066036
0.05165165165165165,1.0378052908825748
0.05177177177177177,1.0389615466161595
0.05189189189189189,1.0401159603830739
0.05201201201201201,1.0412685310614045
0.05213213213213213,1.0424192575315752
0.05225225225225225,1.0435681386763356
0.05237237237237237,1.044715173380746
0.05249249249249249,1.0458603605321457
0.05261261261261261,1.0470036990201401
0.05273273273273273,1.048145187736588
0.05285285285285285,1.0492848255755696
0.05297297297297297,1.0504226114333743
0.05309309309309309,1.0515585442084885
0.05321321321321321,1.052692622801565
0.05333333333333333,1.0538248461154087
0.05345345345345345,1.0549552130549693
0.05357357357357357,1.0560837225273056
0.05369369369369369,1.0572103734415785
0.05381381381381381,1.058335164709037
0.053933933933933934,1.0594580951735504
0.05405405405405405,1.0605791633095165
