Position_m,Temperature_t=0.00000000s,Temperature_t=0.83333333s,Temperature_t=1.66666667s,Temperature_t=2.50000000s,Temperature_t=3.33333333s,Temperature_t=4.16666667s,Temperature_t=5.00000000s,Temperature_t=5.83333333s,Temperature_t=6.66666667s,Temperature_t=7.50000000s,Temperature_t=8.33333333s,Temperature_t=9.16666667s,Temperature_t=10.00000000s,Temperature_t=10.83333333s,Temperature_t=11.66666667s,Temperature_t=12.50000000s,Temperature_t=13.33333333s,Temperature_t=14.16666667s,Temperature_t=15.00000000s,Temperature_t=15.83333333s,Temperature_t=16.66666667s,Temperature_t=17.50000000s,Temperature_t=18.33333333s,Temperature_t=19.16666667s
-0.11735999999999999,40.0,40.0,40.0,40.0,40.000000000000604,40.00000000004542,40.00000000103588,40.000000011046346,40.000000070360464,40.00000031103824,40.00000105153137,40.00000290278634,40.00000685019457,40.00001428338495,40.000026964736875,40.00004694550411,40.00007644882419,40.00011774105761,40.000173009504294,40.0002442587316,40.000333231830716,40.00044135812305,40.000569725550704,40.00071907410661
-0.11711999999999999,40.0,40.0,40.0,40.0,40.000000000000675,40.00000000004937,40.00000000110728,40.00000001166178,40.000000073581404,40.0000003229058,40.00000108539252,40.000002982552516,40.00000701240242,40.0000145773769,40.00002745092257,40.000047692160344,40.00007752811186,40.00011922491742,40.0001749659401,40.000246748794446,40.000336307438175,40.00044506071349,40.00057408548645,40.00072411069508
-0.11687999999999998,40.0,40.0,40.0,40.0,40.00000000000075,40.00000000005381,40.00000000118697,40.000000012344586,40.00000007713996,40.00000033597721,40.000001122603166,40.00000307005512,40.000007190098444,40.000014899089095,40.00002798248272,40.00004850791442,40.000078706581725,40.00012084433789,40.00017710022263,40.00024946425567,40.00033966043783,40.000449096200164,40.00057883635646,40.00072959782204
-0.11664,40.0,40.0,40.0,40.0,40.00000000000084,40.00000000005879,40.000000001275495,40.000000013098365,40.00000008105089,40.00000035029606,40.00000116326488,40.000003165492906,40.00000738362306,40.00001524904746,40.000028560166456,40.00004939376636,40.00007998550056,40.00012260085647,40.00017941415311,40.00025240716461,40.000343293104955,40.000453467057625,40.000583980805594,40.000735538272906
-0.11639999999999999,40.0,40.0,40.0,40.0,40.00000000000094,40.00000000006436,40.00000000137347,40.000000013927085,40.000000085330356,40.00000036590984,40.00000120748806,40.00000326908133,40.00000759334455,40.000015627819906,40.000029184781326,40.00005035079242,40.000081366229516,40.00012449612247,40.00018190966078,40.00025557971275,40.000347207868565,40.00045817592324,40.000589521647875,40.000741935005976
-0.11615999999999999,40.0,40.0,40.0,40.0,40.00000000000105,40.000000000070564,40.000000001481574,40.000000014835095,40.00000008999593,40.00000038287008,40.00000125539213,40.000003381052984,40.000007819659615,40.00001603601703,40.00002985719408,40.0000513801459,40.00008285022497,40.00012653189799,40.00018458880377,40.00025898423449,40.000351407312266,40.000463225597905,40.00059546186708,40.00074879115296
-0.11592,40.0,40.0,40.0,40.0,40.00000000000118,40.00000000007747,40.00000000160054,40.00000001582712,40.00000009506672,40.000000401232484,40.00000130710584,40.00000350165793,40.000008062993885,40.00001647429277,40.00003057833146,40.00005248305806,40.000084439039476,40.00012871005889,40.00018745377002,40.00026262320807,40.000355894175016,40.000468619046735,40.00060180461743,40.000756110019545
-0.11567999999999999,40.0,40.0,40.0,40.0,40.00000000000133,40.00000000008513,40.00000000173118,40.000000016908324,40.00000010056337,40.00000042105712,40.000001362767506,40.00000363116414,40.000008323802525,40.000016943345145,40.00003134918108,40.000053660839065,40.000086134322785,40.00013103259574,40.00019050687826,40.00026649925648,40.000360671352,40.000474359399895,40.00060855322425,40.000763895085996
-0.11543999999999999,40.0,40.0,40.0,40.0,40.00000000000149,40.00000000009362,40.00000000187438,40.00000001808428,40.00000010650818,40.00000044240851,40.000001422525294,40.00000376985797,40.000008602570844,40.000017443917024,40.00003217079231,40.00005491487896,40.00008793782283,40.00013350161489,40.00019375057903,40.00027061514839,40.00036574189548,40.00048044995331,40.000615711184615,40.000772150007705
-0.1152,40.0,40.0,40.0,40.00000000000001,40.00000000000167,40.00000000010302,40.000000002031115,40.00000001936106,40.000000112925164,40.00000046535587,40.00000148653756,40.0000039180446,40.000008899814944,40.00001797679697,40.00003304427724,40.000056246648725,40.000089851386875,40.00013611933957,40.0001971874557,40.00027497379915,40.000371109015724,40.00048689416952,40.00062328216812,40.00078087861582
-0.11495999999999999,40.0,40.0,40.0,40.00000000000001,40.000000000001876,40.00000000011342,40.00000000220243,40.0000000207452,40.00000011984011,40.00000048997321,40.00000155497315,40.000004076048576,40.00000921608244,40.0000185428201,40.00003397081169,40.00005765770138,40.00009187696261,40.00013888811103,40.00020082022563,40.00027957827186,40.00037677608192,40.0004936956785,40.00063127001753,40.00079008491782
-0.11471999999999999,40.0,40.0,40.0,40.00000000000001,40.00000000000211,40.0000000001249,40.00000000238946,40.00000002224375,40.00000012728069,40.00000051633961,40.00000162801176,40.000004244214324,40.000009551953184,40.000019142868986,40.00003495163628,40.00005914967317,40.00009401659939,40.000141810389714,40.00020465174127,40.0002844317784,40.00038274662319,40.00050085827852,40.000639678749565,40.000799773098144
-0.11447999999999998,40.0,40.0,40.0,40.00000000000001,40.000000000002366,40.000000000137575,40.000000002593474,40.00000002386434,40.00000013527656,40.00000054453937,40.00000170584429,40.00000442290673,40.00000990804001,40.00001977787465,40.00003598805751,40.00006072428471,40.000096272449476,40.00014488875652,40.0002086849914,40.00028953768053,40.00038902432953,40.00050838593701,40.00064851255563,40.00080994751884
-0.11424,40.0,40.0,40.0,40.00000000000001,40.00000000000266,40.00000000015156,40.00000000281581,40.000000025615144,40.00000014385941,40.00000057466224,40.000001788673245,40.00000461251171,40.00001028498961,40.000020448817516,40.00003708144895,40.000062383342275,40.00009864676932,40.00014812591412,40.00021292310231,40.000294899491095,40.000395613052895,40.00051628279147,40.000657775802594,40.000820612720155
-0.11399999999999999,40.0,40.0,40.0,40.00000000000001,40.000000000002984,40.00000000016698,40.000000003057934,40.000000027504974,40.00000015306314,40.00000060680365,40.000001876713156,40.00000481343689,40.0000106834833,40.00002115672853,40.00003823325245,40.00006412873914,40.000101141920936,40.00015152468824,40.00021736933913,40.000300520875136,40.00040251680824,40.00052455315042,40.000667473033566,40.00083177342122
-0.11375999999999999,40.0,40.0,40.0,40.00000000000001,40.000000000003354,40.00000000018396,40.000000003321446,40.0000000295433,40.000000162923904,40.00000064106498,40.000001970191,40.0000050261122,40.000011104238006,40.000021902690214,40.00003944497938,40.00006596245692,40.00010376037332,40.00015508802911,40.00022202710714,40.00030640565118,40.00040973977462,40.000533201494314,40.000677608968715,40.000843434520675
-0.11352,40.0,40.0,40.0,40.000000000000014,40.000000000003766,40.00000000020267,40.00000000360806,40.00000003174028,40.00000017348027,40.00000067755376,40.000002069346635,40.000005250990625,40.000011548007116,40.00002268783784,40.00004071821197,40.000067886566995,40.00010650470388,40.00015881901287,40.00022689995311,40.00031255779244,40.00041728629629,40.00054223247654,40.00068818850606,40.00085560109737
-0.11327999999999999,40.0,40.0,40.0,40.000000000000014,40.00000000000423,40.00000000022327,40.00000000391964,40.0000000341068,40.00000018477331,40.00000071638399,40.00000217443332,40.0000054885489,40.00001201558152,40.000023513360624,40.00004205460469,40.00006990323199,40.000109377599976,40.000162720843065,40.00023199156678,40.00031898142815,40.00042516088391,40.00055165092439,40.00069921672232,40.00086827841097
-0.11303999999999999,40.0,40.0,40.0,40.000000000000014,40.000000000004746,40.000000000245926,40.0000000042582,40.00000003665454,40.000000196846784,40.00000075767641,40.0000022857182,40.00000573928828,40.000012507790586,40.00002438050298,40.00004345588566,40.000072014707314,40.00011238186049,40.000166796852206,40.00023730578222,40.000325680844895,40.00043336821565,40.00056146184012,40.00071069887375,40.000881471902716
