Position_m,Temperature_t=0.00000000s,Temperature_t=0.47619048s,Temperature_t=0.95238095s,Temperature_t=1.42857143s,Temperature_t=1.90476190s,Temperature_t=2.38095238s,Temperature_t=2.85714286s,Temperature_t=3.33333333s,Temperature_t=3.80952381s,Temperature_t=4.28571429s,Temperature_t=4.76190476s,Temperature_t=5.23809524s,Temperature_t=5.71428571s,Temperature_t=6.19047619s,Temperature_t=6.66666667s,Temperature_t=7.14285714s,Temperature_t=7.61904762s,Temperature_t=8.09523810s,Temperature_t=8.57142857s,Temperature_t=9.04761905s,Temperature_t=9.52380952s,Temperature_t=10.00000000s,Temperature_t=10.47619048s,Temperature_t=10.95238095s,Temperature_t=11.42857143s,Temperature_t=11.90476190s,Temperature_t=12.38095238s,Temperature_t=12.85714286s,Temperature_t=13.33333333s,Temperature_t=13.80952381s,Temperature_t=14.28571429s,Temperature_t=14.76190476s,Temperature_t=15.23809524s,Temperature_t=15.71428571s,Temperature_t=16.19047619s,Temperature_t=16.66666667s,Temperature_t=17.14285714s,Temperature_t=17.61904762s,Temperature_t=18.09523810s,Temperature_t=18.57142857s,Temperature_t=19.04761905s,Temperature_t=19.52380952s
0.00408,1087.8051527246616,1137.9108886207528,1152.6278768613233,1160.6326895531622,1166.2846639156055,1170.7134341353158,1174.3757340437187,1177.504894539936,1180.238277731451,1182.6646321260635,1184.8451304622934,1186.8239768994501,1188.634280189391,1190.3015466594804,1191.8458772486865,1193.2834127608485,1194.627320004745,1195.8884854206071,1197.076015616227,1198.1976065570943,1199.2598210802578,1200.2683009759292,1201.2279314466489,1202.1429703032416,1203.017150645492,1203.8537633293329,1204.6557238324287,1205.425626941705,1206.1657918372646,1206.8782995315476,1207.5650241703472,1208.2276593659994,1208.867740480187,1209.4866635816807,1210.0857016569728,1210.6660185377305,1211.2286809200186,1211.7746687802805,1212.3048844376551,1212.8201604680303,1213.3212666397696,1213.8089160124346
0.0043199999999999905,1086.4330552009587,1131.2913133446568,1146.0295912032007,1154.1164978927973,1159.8424283370716,1164.3348881577701,1168.0525141603396,1171.2303980661538,1174.0072275659293,1176.472732391409,1178.6888223711387,1180.7002667428133,1182.5406161517678,1184.2357287269713,1185.8059899361197,1187.2677739083529,1188.634441130283,1189.9170405469144,1191.1248164241865,1192.2655823387477,1193.3460023864234,1194.3718061453676,1195.3479554094824,1196.2787751987828,1197.168057901912,1198.0191469317467,1198.835004565125,1199.6182674349761,1200.3712922834927,1201.0961939616036,1201.794877201948,1202.469063351854,1203.1203129965877,1203.7500452084448,1204.3595540078773,1204.950022507258,1205.5225351176653,1206.078088128132,1206.617598910608,1207.141913959073,1207.651815935273,1208.1480298645106
0.004559999999999995,1085.0058592092448,1125.0923832475162,1139.8160473607713,1147.9709986564253,1153.7624207760334,1158.3124944637982,1162.0806903212565,1165.3033839794534,1168.1203345874019,1170.6221007854137,1172.8712304214775,1174.9129894411765,1176.7813210521222,1178.5023983407607,1180.0968630177397,1181.5813003288372,1182.9692466722518,1184.2718990586268,1185.498627516438,1186.6573533169524,1187.754833461887,1188.796878216603,1189.7885198803365,1190.7341454273328,1191.6376019673214,1192.502281475489,1193.3311895149939,1194.1270014598113,1194.8921088568795,1195.6286579363177,1196.3385818152872,1197.0236275965005,1197.6853793031612,1198.3252773951222,1198.944635459892,1199.544654555118,1200.1264355878475,1200.6909900440514,1201.239249324991,1201.7720729016305,1202.2902554618688,1202.794533195957
0.004799999999999999,1083.5270211411273,1119.2745102342385,1133.949823833046,1142.1595991891895,1148.0085997173571,1152.6106383967644,1156.4250004660705,1159.688891948672,1162.542902592147,1165.0782760644433,1167.358104939176,1169.428087665783,1171.322513804367,1173.067836962433,1174.6849287085327,1176.1905647256008,1177.598440807029,1178.9198886253362,1180.1643929436132,1181.3399735457758,1182.4534726139968,1183.5107745403443,1184.5169765118349,1185.4765226108568,1186.393310459405,1187.270776917157,1188.111967601737,1188.9195937735685,1189.6960792509926,1190.4435993852085,1191.1641136569308,1191.8593931086778,1192.5310435647662,1193.180525392066,1193.8091704018182,1194.418196374575,1195.0087195980025,1195.5817657346838,1196.1382792795184,1196.6791318204298,1197.2051292792517,1197.717018279909
0.005039999999999989,1082.000076975391,1113.8037294499686,1128.3989802771318,1136.6510806428498,1142.550216873968,1147.1989342078487,1151.0553578763177,1154.3570910764415,1157.245324652677,1159.8118505922444,1162.1202177956452,1164.2164965362138,1166.1352791545137,1167.9032673765191,1169.54153784905,1171.0670373043804,1172.4936054706002,1173.8326961532216,1175.0938985554058,1176.285322412765,1177.4138878930935,1178.4855474116307,1179.5054578219876,1180.4781158146366,1181.407465618868,1182.296985569277,1183.1497583440744,1183.9685284476084,1184.7557496260597,1185.5136242640883,1186.2441363387052,1186.949079155705,1187.6300788298772,1188.2886142694117,1188.9260342707698,1189.5435722109466,1190.1423587308523,1190.7234327302408,1191.2877509365076,1191.8361962633305,1192.3695851379305,1192.8886739456505
0.005280000000000007,1080.4286282838473,1108.6506429139465,1123.136041346486,1131.418604151049,1137.3608388577338,1142.0512587530498,1145.945894765347,1149.282331915574,1152.2021424802238,1154.7975362145467,1157.1324341290401,1159.253220643676,1161.19474955179,1162.9839400244787,1164.6420503717504,1166.1861800852107,1167.6302982646368,1168.9859690634064,1170.2628764537915,1171.4692120903298,1172.6119673829958,1173.6971570555231,1174.7299927443107,1175.715019542465,1176.656224640371,1177.5571246664715,1178.42083656845,1179.2501356327962,1180.0475033517444,1180.8151672011606,1181.5551339181825,1182.2692175139584,1182.9590629907623,1183.6261665304035,1184.2718927655053,1184.8974896249097,1185.5041011505045,1186.0927786088407,1186.6644901623165,1187.220129317942,1187.7605223341677,1188.2864347359243
0.005519999999999997,1078.8163281944453,1103.7895853877437,1118.1371949594268,1126.4389275761994,1132.4175767084776,1137.144990906819,1141.0742097992568,1144.4424008791843,1147.391306828981,1150.013429968174,1152.3729828093608,1154.516608823849,1156.4793838558767,1158.288415330386,1159.9651209742585,1161.5267356884196,1162.9873441497296,1164.358609711103,1165.6503019769475,1166.8706869403197,1168.0268208966163,1169.1247754965716,1170.169812564716,1171.1665216438928,1172.1189294612639,1173.0305879540274,1173.9046457221725,1174.7439065276324,1175.5508775657577,1176.3278095861538,1177.0767304624676,1177.7994734551403,1178.4977011434119,1179.172925799203,1179.8265268191071,1180.4597657095787,1181.073799025777,1181.6696895900552,1182.2484162570543,1182.8108824452443,1183.3579236169335,1183.8903138581868
0.005759999999999987,1077.1668673874526,1099.1979729711898,1113.3816642137722,1121.6917916317873,1127.7004818955832,1132.4604152118732,1136.4207780231893,1139.8179355028142,1142.7935974027027,1145.440438099599,1147.8228841447929,1149.9877852045083,1151.9704014371334,1153.7980006093974,1155.4921386264944,1157.0701692586988,1158.5462796273166,1159.932221685014,1161.2378419913339,1162.4714736871547,1163.6402319297108,1164.750240202377,1165.8068061723934,1166.8145600971816,1167.7775650077026,1168.699405333859,1169.58325886085,1170.4319556531862,1171.2480266862403,1172.0337442736234,1172.7911558990684,1173.5221127042234,1174.2282936146594,1174.9112258816463,1175.5723026599837,1176.212798120321,1176.8338804991995,1177.4366234151232,1178.0220157195472,1178.5909701042558,1179.1443306485146,1179.6828794586017
0.006000000000000005,1075.4839601989006,1094.8557851846376,1108.8512066237915,1117.159430475273,1123.1920648452133,1127.9802465476444,1131.9684805661673,1135.3919584282507,1138.3921605612375,1141.061817066046,1143.465493836565,1145.6501958358763,1147.6513312507168,1149.4963013895613,1151.2067799720814,1152.8002238003805,1154.2909098813104,1155.690668642781,1157.0094153209682,1158.2555433514863,1159.4362210184795,1160.5576187923994,1161.625086053764,1162.643290228149,1163.6163275832191,1164.547812372112,1165.4409492283014,1166.2985924621098,1167.1232950098272,1167.9173491328365,1168.6828204829035,1169.4215767911842,1170.1353121683171,1170.8255677973466,1171.4937496432271,1172.1411436802314,1172.7689290429034,1173.3781894308765,1173.9699230381427,1174.5450512296761,1175.1044261499985,1175.6488374173255
0.0062399999999999956,1073.7713309033534,1090.7451506622149,1104.529711811354,1112.826178432119,1118.8769080311488,1123.6892481542245,1127.702226710565,1131.1495029095838,1134.17213781599,1136.8628046762674,1139.2861364912014,1141.4892443508313,1143.5076494586388,1145.3688608382786,1147.0946504242318,1148.7025628257566,1150.2069528764664,1151.6197197690808,1152.950839484972,1154.2087591954057,1155.4006948278604,1156.532859210955,1157.6106394971614,1158.6387368981696,1159.6212779957623,1160.5619043245586,1161.4638451428032,1162.3299770510614,1163.1628732180964,1163.9648443183617,1164.7379728031895,1165.4841417681791,1166.2050594083055,1166.9022798459566,1167.5772209585662,1168.2311797095967,1168.8653453905736,1169.480811106217,1170.0785837747276,1170.6595928673628,1171.2246980729576,1171.7746960419213
0.006479999999999986,1072.0327002454756,1086.8500125539254,1100.4028749784475,1108.6781507581813,1114.7413519279219,1119.5739216097809,1123.6086471678298,1127.0773088889798,1130.1203643400966,1132.8303207539889,1135.2718082136773,1137.491996305404,1139.526485365844,1141.402867165624,1143.1429929263409,1144.764480377651,1146.2817505595694,1147.7067620818882,1149.0495440435798,1150.3185910497725,1151.5211614076402,1152.66350586462,1153.7510455683937,1154.7885122785644,1155.7800600949042,1156.7293554035389,1157.6396499632706,1158.5138407979373,1159.354519659717,1160.1640141728406,1160.9444222841998,1161.6976412871588,1162.42539241334,1163.1292417803802,1163.8106183246782,1164.470829224909,1165.1110732257073,1165.73245219503,1166.3359811884927,1166.9225972458798,1167.4931671063905,1168.048493997928
0.006720000000000004,1070.2717722868397,1083.155856902477,1096.4579299389663,1104.7029825020306,1110.7732381009296,1115.6222532087725,1119.6758431534051,1123.1635743611882,1126.2251223234837,1128.952722253573,1131.4109333008325,1133.646937300794,1135.696380846723,1137.5869142504205,1139.3404496877054,1140.9746637968713,1142.5040325904667,1143.9405650669742,1145.2943360826907,1146.5738816010662,1147.7864972386578,1148.9384673889606,1150.035243562747,1151.0815849557257,1152.0816705006519,1153.0391891034162,1153.9574129864316,1154.8392578077192,1155.6873323236066,1156.5039797075974,1157.2913121548286,1158.051240041103,1158.7854966336715,1159.4956591438547,1160.1831667523722,1160.849336114745,1161.4953747575526,1162.1223927002463,1162.7314125768412,1163.3233784835695,1163.8991637398276,1164.4595777183854
0.006959999999999994,1068.4922216309753,1079.649490415763,1092.6834289646224,1100.8896130802057,1106.9616972798283,1111.8235047623114,1115.8931794230475,1119.3977503070562,1122.475937554798,1125.2196012991906,1127.6931635858846,1129.9437735094116,1132.0070919497316,1133.9108042364276,1135.676865696766,1137.3229980879667,1138.8637215039003,1140.31108658605,1141.6752068241237,1142.9646536642342,1144.1867551327157,1145.3478251434028,1146.4533420656594,1147.5080895310102,1148.5162687182283,1149.4815888078915,1150.4073405260756,1151.2964564446124,1152.1515608063064,1152.975010988846,1153.768932238338,1154.5352469430406,1155.2756994460199,1155.9918771882776,1156.6852288145415,1157.357079750274,1158.0086456617355,1158.6410441347402,1159.255304847238,1159.8523784625318,1160.4331444310794,1160.998417857407
0.007199999999999984,1066.6976810858475,1076.3188579103523,1089.0690600665218,1097.2281073559423,1103.2969733315508,1108.16803983866,1112.2511123741308,1115.770370373659,1118.8634104730118,1121.6216174485407,1124.1092117876697,1126.3732660064938,1128.4494241256346,1130.3653835847763,1132.1431255357095,1133.8004034422902,1135.3517708940765,1136.809311681449,1138.1831710136476,1139.4819501212144,1140.713004692056,1141.882674164964,1142.996460376475,1144.059168492419,1145.0750194374507,1146.0477404985072,1146.9806390135582,1147.8766628087305,1148.7384501501745,1149.5683713237568,1150.368563473605,1151.1409599706121,1151.8873153103566,1152.6092263328028,1153.308150396802,1153.985421018741,1154.64226138792,1155.279796094978,1155.8990613491117,1156.501013911452,1157.086538933041,1157.6564568543688
0.007440000000000002,1064.891729818823,1073.1528917127846,1085.6054943887793,1093.7095060592178,1099.7702760826048,1104.6471784808277,1108.7410463209699,1112.2729084715918,1115.3790749129294,1118.150357452964,1120.6507121792242,1122.927092260692,1125.0150944682473,1126.9424060041729,1128.7310169481864,1130.3986993982596,1131.9600301281591,1133.4271178081979,1134.810132640863,1136.11770010113,1137.3571989251486,1138.5349901973057,1139.6565959304803,1140.726840011138,1141.749960686859,1142.7297012508197,1143.6693838217052,1144.5719698744906,1145.4401102840086,1146.276186991908,1147.082347926776,1147.8605364480147,1148.6125163128602,1149.339892959108,1150.044131736899,1150.7265735993233,1151.3884486648653,1152.030887988436,1152.6549338171592,1153.2615485586682,1153.8516226507127,1154.4259814893687
0.007679999999999992,1063.077882054743,1070.1413866729517,1082.2842578280117,1090.3256998433058,1096.3736574020495,1101.2530748988838,1105.3552125105791,1108.8976589131141,1112.0152792173562,1114.7982172295904,1117.3101033294033,1119.5977295715,1121.696615786517,1123.63441710603,1125.43311603335,1127.1104905361149,1128.6811305083872,1130.1571614341094,1131.5487719511884,1132.864606380866,1134.1120620149275,1135.2975178077136,1136.4265127474757,1137.503886706053,1138.5338928998663,1139.5202885890478,1140.4664088958461,1141.37522738685,1142.2494061741143,1143.091337641552,1143.9031794237596,1144.686883906342,1145.4442232462684,1146.1768107044124,1146.886118923489,1147.5734956611836,1148.2401773916313,1148.8873011121805,1149.5159146318433,1150.1269855694138,1150.7214092502882,1151.3000156595074
0.007919999999999983,1061.259576363048,1067.2748965829737,1079.0976227214792,1087.069322827985,1093.0999064151058,1097.9786140299864,1102.0865667949167,1105.637635029279,1108.765085674865,1111.5583020239746,1114.0805289142697,1116.3783564674075,1118.487198537953,1120.434656829706,1122.242690125725,1123.9290697802464,1125.5083889687517,1126.9927821060426,1128.3924498597235,1129.7160501268997,1130.9709943709368,1132.1636757336246,1133.29964705821,1134.3837615369112,1135.4202850625768,1136.4129868774662,1137.365213378579,1138.2799487100015,1139.159864888189,1140.0073635605613,1140.824611020667,1141.613567746455,1142.376013458566,1143.1135684897813,1143.827712098242,1144.5197982338943,1145.1910691711598,1145.8426673447332,1146.4756456649327,1147.0909765406695,1147.6895597991813,1148.2722296601632
0.00816,1059.4401655750219,1064.5446476634872,1076.0385157405735,1083.9336619405278,1089.9424602627266,1094.8173234550663,1098.9287025052354,1102.4864828575844,1105.6221849131916,1108.424341426296,1110.9557532902215,1113.2627687823615,1115.3806673639456,1117.3369763991857,1119.1536151411924,1120.8483361067745,1122.435726119983,1123.9279208109965,1125.3351266095542,1126.6660098339507,1127.9279918331756,1129.1274763379838,1130.2700269988416,1131.360507726578,1132.4031948534976,1133.4018676680762,1134.3598821566509,1135.2802315653873,1136.1655965169828,1137.0183867747824,1137.8407762723793,1138.6347326717164,1139.402042444231,1140.144332264587,1140.8630873485376,1141.55966724368,1142.2353194856557,1142.8911914564242,1143.5283407208867,1144.1477440698545,1144.7503054584897,1145.3368629978727
0.00839999999999999,1057.62290736718,1061.9424663894033,1073.100439351366,1080.912579427308,1086.8953277948685,1091.7632980758485,1095.8757759477223,1099.4384073339693,1102.5808226957558,1105.3906167013697,1107.93008930101,1110.2453078938058,1112.3713897206778,1114.335767314691,1116.1603049018177,1117.8627241778331,1119.4575961725513,1120.9570501695775,1122.3712922195016,1123.708992012554,1124.977576586522,1126.1834567388041,1127.3322039450068,1128.4286902899323,1129.4772003584085,1130.4815215933231,1131.4450179240398,1132.3706902582303,1133.2612265578684,1134.1190435826945,1134.9463219127572,1135.7450355085766,1136.516976800361,1137.2637780936373,1137.9869299213365,1138.6877968500326,1139.3676311521647,1140.0275846803693,1140.6687192198683,1141.2920155466836,1141.8983813806733,1142.488658390964
0.008639999999999981,1055.8109555416684,1059.460719189671,1070.277404584415,1078.0004463303467,1083.953024025364,1088.8111354061891,1092.922442396013,1096.4881088832321,1099.6357370315775,1102.4518983571331,1104.9983362562432,1107.3207990716592,1109.4542145657508,1111.4259003492775,1113.257650418762,1114.9671438903636,1116.568926733506,1118.0751144651847,1119.495906731731,1120.8399716426748,1122.1147378091919,1123.3266196424022,1124.4811935207017,1125.5833372100763,1126.6373414062887,1127.6469998547575,1128.6156828169194,1129.546397452859,1130.4418378250307,1131.304426595349,1132.1363500195657,1132.9395874920463,1133.715936628534,1134.467034671533,1135.1943768463789,1135.899332174307,1136.5831571533265,1137.2470076423222,1137.891949223799,1138.5189662726884,1139.1289699199483,1139.722805068358
0.008879999999999999,1054.0073520293254,1057.092261685408,1067.563873064874,1075.1920849807013,1081.1105134609309,1085.9558796331864,1090.0638007689843,1093.6307286228707,1096.7821038357638,1099.603392207734,1102.155726354017,1104.484498225436,1106.6244194007377,1108.6026728623533,1110.4409674558892,1112.1569281717811,1113.765066818495,1115.277477858569,1116.7043486166187,1118.054340757965,1119.334880426603,1120.552382258037,1121.7124246656915,1122.81988865123,1123.8790689210423,1124.8937637074837,1125.8673480252073,1126.802833906169,1127.7029203000266,1128.5700346995677,1129.4063680861618,1130.2139044419907,1130.9944458120917,1131.7496336975414,1132.4809674054616,1133.1898198604022,1133.8774512866391,1134.5450210958552,1135.193598254941,1135.8241703608173,1136.4376516106436,1137.0348898245388
0.00911999999999999,1052.2150196357982,1054.8303963583198,1064.9547071890947,1072.482719332853,1078.363161094456,1083.1929732188703,1087.2953457530439,1090.861800932396,1094.0154898881988,1096.8406926762075,1099.3978782912,1101.7320457924286,1103.8776644125717,1105.8617631734464,1107.705951118119,1109.4277877675443,1111.0417418251361,1112.5598795352107,1113.9923700836746,1115.3478639109062,1116.633780722356,1117.8565320471764,1119.0216955162127,1120.134152964631,1121.1982010468876,1122.217640699803,1123.1958501416457,1124.1358449216866,1125.0403276867146,1125.9117297099083,1126.752245766926,1127.5638635987084,1128.3483889387487,1129.1074668823242,1129.8426002205435,1130.5551652416757,1131.2464254077502,1131.9175432397408,1132.569590685203,1133.203558194618,1133.8203626943202,1134.4208546127693
0.00935999999999998,1050.436755545872,1052.6688367212785,1062.445126849791,1069.867931671862,1075.706689669641,1080.5182147008004,1084.6129260652488,1088.1772121142292,1091.331811840744,1094.1597421072645,1096.7207568491413,1099.0594265696577,1101.2099525295982,1103.1991908237076,1105.0486363024618,1106.775771867989,1108.3950143236887,1109.9183946493124,1111.3560581695497,1112.7166393965315,1114.0075476902382,1115.2351881970717,1116.4051349940405,1117.5222683875663,1118.5908849523044,1119.6147865774483,1120.597353162058,1121.5416024419144,1122.4502395920467,1123.3256986345211,1124.1701772250437,1124.9856660496966,1125.7739738036014,1126.5367485246195,1127.2754959016945,1127.9915950578857,1128.686312214262,1129.3608125666021,1130.0161706477327,1130.6533794009697,1131.2733581519376,1131.8769596350671
0.009599999999999997,1048.6752255959973,1050.6016771460686,1060.0306719175956,1067.3436248731448,1073.1371423802211,1077.9277218455945,1082.012708006127,1085.5731642922092,1088.7273004175347,1091.5567952342274,1094.120637598873,1096.4629346341055,1098.6175945375185,1100.611281871271,1102.4653631588958,1104.19723372272,1105.8212498145003,1107.3494002151137,1108.7918007550852,1110.1570653879587,1111.4525892817364,1112.684767974395,1113.8591692609446,1114.9806695938162,1116.0535634720545,1117.0816520131311,1118.0683152987035,1119.0165719420609,1119.9291284969909,1120.8084207203158,1121.656648249165,1122.4758039152478,1123.2676986612685,1124.0339828276817,1124.776164425726,1125.4956248940364,1126.193632742925,1126.8713554166977,1127.5298696456325,1128.1701705121577,1128.793179417793,1129.399751106601
0.009839999999999988,1046.932959319911,1048.6233673601557,1057.707169642928,1064.9059894058073,1070.6508502082952,1075.4178993698124,1079.4911435246515,1083.0461437769766,1086.1984690435884,1089.0283880406043,1091.5940759710415,1093.9391426007714,1096.0971785087038,1098.0946384775943,1099.9527468215651,1101.6888005061662,1103.317086718769,1104.8495452148181,1106.296256783281,1107.665810258056,1108.9655828257105,1110.2019572377885,1111.3804923194677,1112.5060583784364,1113.5829458721057,1114.614953448071,1115.6054598951546,1116.5574834152549,1117.4737308093038,1118.356638570708,1119.2084074337263,1120.0310315891013,1120.8263235247755,1121.5959352544385,1122.341376545781,1123.0640306426694,1123.7651678830005,1124.4459575408162,1125.1074781629304,1125.7507266235446,1126.376626082593,1126.9860330029217
0.010080000000000006,1045.2123457673083,1046.7286905162002,1055.4707060572357,1062.5514742314172,1068.244403097377,1072.9854104542524,1077.044942044311,1080.5928931652445,1083.742086183477,1086.5713103104035,1089.1378799952136,1091.4848745323272,1093.6455428666823,1095.6461121136879,1097.5076507455917,1099.2473467753543,1100.8794099489046,1102.4157242741944,1103.8663300336436,1105.2397864467541,1106.5434489834952,1107.7836844760975,1108.9660401300769,1110.0953778499954,1111.1759821134594,1112.211647424211,1113.2057498239556,1114.1613058329394,1115.0810213841462,1115.96733272413,1116.8224408131891,1117.6483404263972,1118.446844905339,1119.2196073173427,1119.968138629598,1120.6938233889832,1121.3979333067723,1122.0816390748007,1122.7460206818153,1123.392076452285,1124.0207309924806,1124.6328421981946
0.010319999999999996,1043.5156300907356,1044.9127446150005,1053.317601184701,1060.2767613410251,1065.9146246553225,1070.6271517146552,1074.6710456905048,1078.2103867963535,1081.3551510005896,1084.1825814676,1086.7490863008595,1089.0971820860873,1091.2597526660675,1093.2627799619697,1095.1271632214118,1096.8699710885603,1098.5053276243789,1100.045054469367,1101.4991460143758,1102.8761274336994,1104.1833287975892,1105.4270979291075,1106.6129678003326,1107.7457896848923,1108.8298401686175,1109.8689079600808,1110.8663649193538,1111.8252246321324,1112.7481910637161,1113.6376992440307,1114.4959495005432,1115.3249364289388,1116.1264735427667,1116.902214352384,1117.6536704757052,1118.3822272678717,1119.0891573661634,1119.7756324745496,1120.4427336548947,1121.0914603457732,1121.7227382926587,1122.3374265430436
0.010559999999999986,1041.8449108913037,1043.17092621475,1051.2443871784508,1058.0787431507863,1063.6585496726866,1068.340230959211,1072.366607282808,1075.8958089553598,1079.0348717468817,1081.8594291316829,1084.4249388212738,1086.7733233517893,1088.937078552043,1090.9419239871609,1092.8085765482826,1094.5539752738416,1096.1921504286715,1097.7348547663792,1099.192031479431,1100.5721673282371,1101.8825633504866,1103.12954531155,1104.3186293707486,1105.4546539720511,1106.5418859223573,1107.5841065051354,1108.584681982885,1109.5466217701257,1110.4726267790866,1111.3651298660225,1112.2263298780624,1113.058220477976,1113.862614678785,1114.6411658315792,1115.3953856637786,1116.1266598509224,1116.8362615152294,1117.525362972925,1118.195045995496,1118.846310804369,1119.4800839816305,1120.0972254494345
0.010800000000000004,1040.2021383094655,1041.4989161910903,1049.2477891915382,1055.9545025338975,1061.4734042087077,1066.1219474675656,1070.128970814416,1073.6465345358797,1076.7786465894394,1079.599270090238,1082.1628698971267,1084.5107440734669,1086.6749780898865,1088.681012364405,1090.5493685532444,1092.2968460321329,1093.9373732906615,1095.4826277757475,1096.942496251696,1098.3254227571867,1099.6386757134303,1100.88855581958,1102.0805598760533,1103.2195113262942,1104.309665334781,1105.3547941502454,1106.3582570392557,1107.3230580238696,1108.2518938913445,1109.147194379155,1110.011156017207,1110.8457707913335,1111.6528505500835,1112.4340478907077,1113.190874115913,1113.9247147401516,1114.6368429353379,1115.328431235416,1116.0005617629095,1116.6542351953694,1117.290378653085,1117.909852659709
0.011039999999999994,1038.589112843022,1039.8926671036543,1047.3247086273934,1053.9012951528669,1059.3565879159053,1063.969774466587,1067.955654097314,1071.4601118439596,1074.5840465574881,1077.3996933742944,1079.960483467263,1082.3070609447293,1084.4710791554216,1086.4776829569498,1088.3471861492053,1090.0962385698297,1091.7386590865533,1093.2860435192044,1094.74821705054,1096.133576749627,1097.4493548852358,1098.7018241207631,1099.8964593837347,1101.0380669730805,1102.1308885700876,1103.17868579853,1104.1848095474197,1105.152257239619,1106.0837204782606,1106.9816249481744,1107.8481640351392,1108.6853273129384,1109.4949248096973,1110.2786077814576,1111.037886578521,1111.7741460786929,1112.4886590737497,1113.182597925765,1113.8570447542577,1114.5130003703596,1115.1513921380154,1115.7730809127881
0.011279999999999984,1037.0074848706927,1038.348391585994,1045.4722082461412,1051.9165336242359,1057.3056581713238,1061.8813433965092,1065.8443331861047,1069.3342471711198,1072.4488002503404,1075.2584450871836,1077.8155400061655,1080.1600466443217,1082.3231650597422,1084.3297285224255,1086.1998306162418,1087.9499619494657,1089.5938240550138,1091.1429249049788,1092.6070230234282,1093.994464321458,1095.3124414267752,1096.56719603576,1097.7641787204705,1098.908176517452,1100.003415806009,1101.0536460134235,1102.0622082855755,1103.0320922532937,1103.9659832885643,1104.8663021003736,1105.735238112904,1106.5747777611755,1107.3867286044538,1108.1727399769609,1108.9343207550037,1109.6728547097207,1110.3896138279574,1111.085769914936,1111.7624047373522,1112.4205189212585,1113.0610397832897,1113.6848282446406
0.011520000000000002,1035.4587548560899,1036.8625518325236,1043.6874992537892,1049.9977735882378,1055.318316039133,1059.8544299567873,1063.7928285433463,1067.266791078991,1070.3707802325082,1073.1734149000044,1075.7259431103446,1078.0676165051389,1080.2291612936772,1082.2350835265652,1084.1052444792226,1085.8559660265773,1087.500824789202,1089.0512347713968,1090.5168828379133,1091.9060596129434,1093.2259146415283,1094.482655759596,1095.681706732043,1096.8278332407128,1097.925244565531,1098.9776763838709,1099.9884587483853,1100.9605723183909,1101.8966951993193,1102.7992422112864,1103.6703980083819,1104.5121451681089,1105.3262881395406,1106.1144737608397,1106.8782089184701,1107.6188758120782,1108.3377452035074,1109.0359879604541,1109.7146851509133,1110.374836900816,1111.017370191853,1111.6431457476494
0.011759999999999993,1033.944274203729,1035.4318495511188,1041.9679297652817,1048.1427011570458,1053.3923935953214,1057.886941503384,1061.7990925489764,1065.255726022262,1068.347990762149,1071.1426238759095,1073.689727409336,1076.027816503865,1078.1871235890785,1080.191812270116,1082.061499695128,1083.812329692909,1085.457746531902,1087.009064230471,1088.4758930706037,1089.866464320325,1091.1878810473968,1092.446314371477,1093.6471588291731,1094.7951566804772,1095.8944983295205,1096.9489041680265,1097.9616918203776,1098.9358318078225,1099.8739939450259,1100.7785862599756,1101.6517878367583,1102.4955766841986,1103.3117535065987,1104.1019620778625,1104.8677067841913,1105.610367793816,1106.3312142279508,1107.0314156401353,1107.7120520574806,1108.3741227941402,1109.0185542123393,1109.6462065778005
0.011999999999999983,1032.465246735835,1034.0532163839232,1040.310974669181,1046.3491217442925,1051.5258425913566,1055.9769057546744,1059.8611982961413,1063.2991552407725,1066.3785567745872,1069.1642135375905,1071.7050477096234,1074.038812474484,1076.195227195891,1078.198098224218,1080.0667870421726,1081.8172503152969,1083.46279266068,1085.0146221962523,1086.482267775988,1087.8738973026934,1089.1965640194503,1090.4563995114577,1091.6587666963421,1092.808382370046,1093.9094163051925,1094.9655720894843,1095.9801535987092,1096.9561200620842,1097.8961319901555,1098.802589724969,1099.6776659889647,1100.5233335184157,1101.3413886447338,1102.133471515126,1102.9010835102747,1103.6456023117191,1104.3682949886215,1105.0703294075515,1105.7527842160332,1106.416657607969,1107.0628750445164,1107.6922960758523
0.012240000000000001,1031.0227307561854,1032.723804607331,1038.7142267161375,1044.61495011546,1049.7167243022664,1054.1224606544656,1057.9773295240038,1061.3952927729324,1064.4607139744198,1067.2364360326164,1069.7701692271485,1072.098880402223,1074.2517572323773,1076.2522344323693,1078.1194065695336,1079.8690342296675,1081.5142752230845,1083.0662259585206,1084.5343290962087,1085.9266852256965,1087.2502944656433,1088.5112460864318,1089.7148690264908,1090.8658526003892,1091.9683442140804,1093.0260291500447,1094.0421962296416,1095.019792248436,1095.9614674101097,1096.8696134861377,1097.7463960536813,1098.5937818796237,1099.4135623005873,1100.2073732801684,1100.9767126932104,1101.72295528372,1102.4473656613816,1103.1511096366046,1103.8352641419158,1104.5008259454983,1105.1487193285934,1105.7798028707168
