Position_m,Temperature_t=0.00000000s,Temperature_t=1.48148148s,Temperature_t=2.96296296s,Temperature_t=4.44444444s,Temperature_t=5.92592593s,Temperature_t=7.40740741s,Temperature_t=8.88888889s,Temperature_t=10.37037037s,Temperature_t=11.85185185s,Temperature_t=13.33333333s,Temperature_t=14.81481481s,Temperature_t=16.29629630s,Temperature_t=17.77777778s,Temperature_t=19.25925926s
0.08256,40.0,40.00000000117278,40.000001967195594,40.00005166804992,40.00031570846119,40.00098148837778,40.0021157413992,40.00366173367157,40.005501986295016,40.007510849784445,40.009581164273165,40.011632480799,40.01360996652038,40.015479788184706
0.0828,40.0,40.00000000104021,40.000001825393134,40.00004893304132,40.00030250328844,40.00094755768948,40.002053419336015,40.00356778671093,40.00537698096934,40.00735777742199,40.00940421794461,40.01143621600355,40.01339880566865,40.01525776599868
0.08303999999999999,40.0,40.00000000092234,40.000001693481934,40.00004633625996,40.000289818335425,40.00091471664594,40.00199277888069,40.00347601670189,40.00525450489541,40.007207445288195,40.00923010493258,40.01124278862537,40.01319042401279,40.01503842416347
0.08327999999999999,40.0,40.00000000081757,40.00000157079717,40.000043871092146,40.000277634576605,40.000882933461,40.00193377980306,40.00338638011582,40.00513451525301,40.00705981376906,40.00905879009729,40.01105216843622,40.012984796173555,40.01482174181587
0.08352,40.0,40.00000000072448,40.00000145671681,40.00004153122014,40.00026593361765,40.00085217715766,40.001876382671824,40.003298834100605,40.00501696973783,40.00691484361132,40.008890238528714,40.01086432533523,40.012781896823135,40.01460769809008
0.08375999999999999,40.0,40.000000000641776,40.00000135065907,40.00003931061004,40.000254697677256,40.00082241755169,40.001820548843746,40.00321333647541,40.00490182656057,40.00677249592425,40.008724415549864,40.01067922935289,40.012581700689324,40.01439627212172
0.08399999999999999,40.0,40.00000000056834,40.00000125207986,40.00003720350002,40.00024390956931,40.000793625235346,40.001766240452774,40.003129845725425,40.004789044445886,40.006632732181416,40.00856128672006,40.010496850654995,40.012384182559664,40.014187443051874
0.08424,40.0,40.00000000050315,40.000001160470504,40.00003520438907,40.00023355268557,40.00076577156137,40.001713420399184,40.003048320996434,40.00467858263116,40.006495514222145,40.008400817838016,40.01031715954651,40.012189317285475,40.01398119003097
0.08448,40.0,40.0000000004453,40.00000107535552,40.00003330802614,40.00022361097857,40.00073882862713,40.00166205233876,40.00296872208933,40.00457040086519,40.00636080425296,40.00824297494481,40.01014012647527,40.01199707978584,40.01377749222272
0.08471999999999999,40.0,40.000000000393975,40.000000996290574,40.00003150939963,40.00021406894514,40.00071276925895,40.00161210067193,40.00289100945449,40.004464459406684,40.00622856484883,40.00808772432673,40.00996572203562,40.011807445051474,40.01357632880791
0.08496,40.0,40.00000000034846,40.000000922860515,40.0000298037274,40.00020491161014,40.00068756699668,40.00156353053295,40.00281514418611,40.00436071902266,40.00609875895429,40.00793503251802,40.00979391697198,40.011620388148515,40.01337767898816
0.0852,40.0,40.0000000003081,40.000000854677566,40.000028186447,40.00019612451068,40.000663196078435,40.001516307779106,40.002741088016386,40.00425914098666,40.005971349884405,40.0077848663035,40.00962468218221,40.011435884222315,40.01318152198964
0.08543999999999999,40.0,40.00000000027234,40.000000791379584,40.00002665320637,40.0001876936807,40.00063963142556,40.001470398979926,40.00266880330965,40.00415968707692,40.005846301325654,40.00763719272103,40.00945798872105,40.01125390850104,40.01298783706671
0.08567999999999999,40.0,40.00000000024065,40.00000073262845,40.000025199854896,40.00017960563593,40.00061684862778,40.00142577140645,40.002598253056476,40.00406231957434,40.005723577336646,40.00749197906389,40.00929380780326,40.01107443629928,40.01279660350553
0.08592,40.0,40.00000000021258,40.000000678108556,40.00002382243477,40.00017184735919,40.00059482392859,40.001382393020506,40.002529400867566,40.00396700126035,40.0056031423487,40.007349192883076,40.009132110806846,40.01089744302154,40.01260780062753
0.08615999999999999,40.0,40.000000000187725,40.00000062752536,40.00002251717268,40.00016440628612,40.000573534210794,40.00134023246402,40.002462210967764,40.00387369541473,40.005484961166324,40.00720880198942,40.00897286927606,40.010722904165675,40.01242140779296
