Position_m,Temperature_t=0.00000000s,Temperature_t=0.15384615s,Temperature_t=0.30769231s,Temperature_t=0.46153846s,Temperature_t=0.61538462s,Temperature_t=0.76923077s,Temperature_t=0.92307692s,Temperature_t=1.07692308s,Temperature_t=1.23076923s,Temperature_t=1.38461538s,Temperature_t=1.53846154s,Temperature_t=1.69230769s,Temperature_t=1.84615385s,Temperature_t=2.00000000s,Temperature_t=2.15384615s,Temperature_t=2.30769231s,Temperature_t=2.46153846s,Temperature_t=2.61538462s,Temperature_t=2.76923077s,Temperature_t=2.92307692s,Temperature_t=3.07692308s,Temperature_t=3.23076923s,Temperature_t=3.38461538s,Temperature_t=3.53846154s,Temperature_t=3.69230769s,Temperature_t=3.84615385s,Temperature_t=4.00000000s,Temperature_t=4.15384615s,Temperature_t=4.30769231s,Temperature_t=4.46153846s,Temperature_t=4.61538462s,Temperature_t=4.76923077s,Temperature_t=4.92307692s,Temperature_t=5.07692308s,Temperature_t=5.23076923s,Temperature_t=5.38461538s,Temperature_t=5.53846154s,Temperature_t=5.69230769s,Temperature_t=5.84615385s,Temperature_t=6.00000000s,Temperature_t=6.15384615s,Temperature_t=6.30769231s,Temperature_t=6.46153846s,Temperature_t=6.61538462s,Temperature_t=6.76923077s,Temperature_t=6.92307692s,Temperature_t=7.07692308s,Temperature_t=7.23076923s,Temperature_t=7.38461538s,Temperature_t=7.53846154s,Temperature_t=7.69230769s,Temperature_t=7.84615385s,Temperature_t=8.00000000s,Temperature_t=8.15384615s,Temperature_t=8.30769231s,Temperature_t=8.46153846s,Temperature_t=8.61538462s,Temperature_t=8.76923077s,Temperature_t=8.92307692s,Temperature_t=9.07692308s,Temperature_t=9.23076923s,Temperature_t=9.38461538s,Temperature_t=9.53846154s,Temperature_t=9.69230769s,Temperature_t=9.84615385s,Temperature_t=10.00000000s,Temperature_t=10.15384615s,Temperature_t=10.30769231s,Temperature_t=10.46153846s,Temperature_t=10.61538462s,Temperature_t=10.76923077s,Temperature_t=10.92307692s,Temperature_t=11.07692308s,Temperature_t=11.23076923s,Temperature_t=11.38461538s,Temperature_t=11.53846154s,Temperature_t=11.69230769s,Temperature_t=11.84615385s,Temperature_t=12.00000000s,Temperature_t=12.15384615s,Temperature_t=12.30769231s,Temperature_t=12.46153846s,Temperature_t=12.61538462s,Temperature_t=12.76923077s,Temperature_t=12.92307692s,Temperature_t=13.07692308s,Temperature_t=13.23076923s,Temperature_t=13.38461538s,Temperature_t=13.53846154s,Temperature_t=13.69230769s,Temperature_t=13.84615385s,Temperature_t=14.00000000s,Temperature_t=14.15384615s,Temperature_t=14.30769231s,Temperature_t=14.46153846s,Temperature_t=14.61538462s,Temperature_t=14.76923077s,Temperature_t=14.92307692s,Temperature_t=15.07692308s,Temperature_t=15.23076923s,Temperature_t=15.38461538s,Temperature_t=15.53846154s,Temperature_t=15.69230769s,Temperature_t=15.84615385s,Temperature_t=16.00000000s,Temperature_t=16.15384615s,Temperature_t=16.30769231s,Temperature_t=16.46153846s,Temperature_t=16.61538462s,Temperature_t=16.76923077s,Temperature_t=16.92307692s,Temperature_t=17.07692308s,Temperature_t=17.23076923s,Temperature_t=17.38461538s,Temperature_t=17.53846154s,Temperature_t=17.69230769s,Temperature_t=17.84615385s,Temperature_t=18.00000000s,Temperature_t=18.15384615s,Temperature_t=18.30769231s,Temperature_t=18.46153846s,Temperature_t=18.61538462s,Temperature_t=18.76923077s,Temperature_t=18.92307692s,Temperature_t=19.07692308s,Temperature_t=19.23076923s,Temperature_t=19.38461538s,Temperature_t=19.53846154s,Temperature_t=19.69230769s,Temperature_t=19.84615385s
0.013439999999999999,102.43850486926524,102.51645744598463,102.56528398901163,102.59154974332229,102.60044745002133,102.59606431336562,102.58159910211756,102.55954327693163,102.53183257446912,102.49996982296759,102.46512189933206,102.4281951522556,102.38989366503277,102.35076415745831,102.31123060427404,102.27162097780892,102.23218796566243,102.19312507430638,102.15457919055717,102.11666041514653,102.07944978781931,102.0430053764537,102.00736709182586,101.97256050582344,101.93859988736696,101.90549062195711,101.8732311438548,101.84181448160165,101.81122949580678,101.78146187128958,101.75249491260318,101.72431018178379,101.69688800920852,101.67020790219281,101.64424887103219,101.61898968829675,101.5944090940953,101.57048595756459,101.54719940287357,101.52452890645758,101.50245437093294,101.4809561801232,101.46001523880578,101.43961300012123,101.4197314830476,101.40035328190211,101.38146156947505,101.36304009510799,101.34507317878996,101.32754570214914,101.31044309705734,101.29375133243298,101.27745689971947,101.26154679742758,101.24600851505622,101.23083001664642,101.21599972417299,101.20150650093768,101.18733963509385,101.17348882340468,101.15994415531449,101.14669609739347,101.13373547820132,101.12105347360205,101.1086415925525,101.0964916633786,101.08459582054624,101.07294649192892,101.06153638656939,101.05035848292931,101.03940601761822,101.02867247459106,101.01815157480186,101.00783726630011,100.9977237147554,100.98780529439568,100.97807657934389,100.96853233533753,100.95916751181628,100.94997723436231,100.94095679747865,100.93210165769078,100.92340742695774,100.91486986637865,100.90648488018144,100.89824850998103,100.89015692929456,100.88220643830168,100.8743934588386,100.86671452961504,100.8591663016433,100.85174553386992,100.84444908899987,100.83727392950458,100.83021711380489,100.8232757926206,100.8164472054789,100.80972867737397,100.80311761557081,100.79661150654627,100.79020791306095,100.78390447135578,100.77769888846736,100.77158893965658,100.76557246594527,100.7596473717556,100.75381162264779,100.74806324315132,100.74240031468543,100.73682097356482,100.73132340908666,100.72590586169497,100.72056662121929,100.71530402518384,100.71011645718424,100.70500234532868,100.69996016074067,100.69498841612058,100.69008566436347,100.68525049723058,100.68048154407234,100.67577747060022,100.67113697770598,100.66655880032546,100.66204170634565,100.65758449555284,100.65318599862012,100.64884507613269,100.64456061764928,100.64033154079806
0.01368,102.31760678019748,102.40219103018246,102.45787680389547,102.49091647056565,102.506323903049,102.50809005340831,102.4993701460043,102.48264487991909,102.45985866332106,102.43253382916518,102.40186221271594,102.36877728511982,102.33401045445002,102.29813484001653,102.2615992829251,102.22475480134686,102.18787521545245,102.15117327343565,102.11481330059557,102.0789211544551,102.04359208602736,102.00889696801306,101.97488724467834,101.94159887741,101.90905549832516,101.87727093716212,101.84625125048605,101.81599635436,101.78650134007255,101.75775753577932,101.7297533638775,101.70247503373517,101.67590710139211,101.6500329215413,101.6248350121125,101.60029534782208,101.57639559590216,101.55311730470571,101.53044205386786,101.50835157308327,101.48682783525364,101.46585312870405,101.44541011231202,101.4254818566983,101.40605187406355,101.38710413879326,101.36862310057607,101.35059369147207,101.33300132811316,101.31583191000979,101.29907181476618,101.28270789086451,101.26672744856188,101.25111824934677,101.23586849432213,101.22096681181573,101.20640224446338,101.19216423596562,101.17824261767998,101.1646275951803,101.15130973488822,101.13827995086042,101.12552949179783,101.11304992832748,101.10083314059627,101.08887130620529,101.07715688850573,101.06568262526947,101.05444151774351,101.04342682009121,101.03263202922106,101.02205087499982,101.01167731084507,101.00150550469007,100.99152983031256,100.98174485901814,100.9721453516678,100.96272625103884,100.95348267450794,100.94440990704501,100.93550339450634,100.9267587372154,100.9181716838202,100.90973812541584,100.90145408992113,100.8933157366989,100.88531935140931,100.87746134108623,100.86973822942673,100.86214665228444,100.85468335335753,100.8473451800628,100.84012907958717,100.83303209510885,100.8260513621803,100.81918410526558,100.81242763442528,100.80577934214189,100.79923670027958,100.79279725717201,100.78645863483236,100.78021852628,100.77407469297849,100.76802496237981,100.76206722557,100.75619943501144,100.75041960237786,100.74472579647717,100.73911614125875,100.73358881390118,100.72814204297669,100.72277410668904,100.71748333118161,100.7122680889123,100.70712679709267,100.70205791618811,100.69705994847666,100.69213143666367,100.68727096255003,100.68247714575158,100.67774864246744,100.67308414429529,100.6684823770914,100.66394209987358,100.65946210376539,100.65504121097945,100.65067827383866,100.64637217383348,100.64212182071375,100.63792615161368
0.013919999999999998,102.20072112994796,102.29121070261098,102.35315553377443,102.3924755697385,102.41398784491302,102.42157141253725,102.41832459471695,102.40670620076135,102.3886602091856,102.3657210923507,102.33909971226059,102.30975189166108,102.27843252272946,102.24573802558119,102.21213960008329,102.17800927396384,102.14364034027805,102.10926343104482,102.07505919480843,102.04116832647416,102.00769952755181,101.9747358437974,101.94233972651023,101.91055708641431,101.87942054963733,101.84895207955722,101.81916509297773,101.79006617175695,101.76165644977596,101.73393273858075,101.70688844207956,101.68051430051067,101.65479899588433,101.62972964476856,101.60529219926265,101.58147177300188,101.55825290584103,101.53561977830425,101.51355638483128,101.4920466731911,101.47107465609355,101.45062449994234,101.43068059478996,101.41122760883492,101.39225053021428,101.3737346983633,101.35566582681918,101.3380300190216,101.32081377839563,101.30400401378164,101.28758804109542,101.27155358195009,101.25588875984673,101.24058209443693,101.22562249427374,101.21099924839623,101.19670201703288,101.18272082165882,101.16904603460132,101.15566836835208,101.14257886471692,101.12976888390888,101.11723009367039,101.10495445849389,101.09293422899579,101.0811619314871,101.06963035777456,101.05833255521753,101.0472618170598,101.03641167304943,101.0257758803554,101.01534841478612,101.00512346231167,100.9950954108891,100.98525884258828,100.97560852601403,100.96613940901912,100.95684661170148,100.9477254196785,100.93877127763056,100.9299797831056,100.92134668057611,100.91286785574025,100.9045393300579,100.89635725551335,100.88831790959591,100.88041769048975,100.87265311246492,100.86502080146117,100.85751749085671,100.85014001741419,100.84288531739635,100.8357504228443,100.82873245801112,100.82182863594441,100.81503625521111,100.80835269675836,100.80177542090456,100.7953019644548,100.78892993793524,100.78265702294115,100.77648096959362,100.7703995941,100.76441077641378,100.75851245798917,100.75270263962643,100.74697937940381,100.74134079069238,100.73578504025004,100.73031034639126,100.72491497722922,100.71959724898706,100.71435552437556,100.70918821103403,100.70409376003165,100.69907066442705,100.69411745788307,100.68923271333476,100.68441504170816,100.6796630906876,100.67497554352971,100.67035111792187,100.66578856488348,100.66128666770807,100.6568442409446,100.65246012941633,100.64813320727566,100.64386237709351,100.63964656898177,100.63548473974738
0.014159999999999999,102.08785055251755,102.18354386972052,102.25116237216545,102.29627747930144,102.32349364421044,102.33656387934866,102.33851727785967,102.33178032529221,102.31828792924924,102.29957963721587,102.27687960099477,102.25116134795111,102.22319949054847,102.1936106967109,102.1628860426339,102.13141654103643,102.09951330119463,102.06742347857146,102.03534292386507,102.0034262421596,101.97179481590159,101.94054322297583,101.9097443861289,101.87945371641254,101.84971245636304,101.82055038449734,101.7919880084395,101.76403834732048,101.73670838327601,101.71000024556673,101.68391217803998,101.65843933056074,101.63357440705806,101.60930819650108,101.58563000807739,101.5625280278209,101.5399896107096,101.51800151966229,101.49655012077257,101.47562154242924,101.45520180460248,101.43527692346146,101.41583299558147,101.39685626525716,101.37833317783068,101.36025042144516,101.3425949592232,101.32535405353225,101.30851528371855,101.29206655846058,101.27599612370068,101.26029256695428,101.24494481866353,101.22994215115206,101.21527417564461,101.20093083773929,101.18690241165514,101.17317949352405,101.15975299395103,101.14661413002877,101.13375441696071,101.12116565942058,101.10883994275306,101.09676962410262,101.08494732354073,101.07336591524914,101.06201851880526,101.05089849060685,101.03999941546492,101.0293150983875,101.01883955657159,101.00856701161554,100.99849188196093,100.98860877556943,100.9789124828378,100.96939796975175,100.96006037127825,100.95089498499337,100.94189726494307,100.93306281573199,100.9243873868356,100.91586686713009,100.90749727963396,100.89927477645517,100.89119563393743,100.8832562479989,100.87545312965686,100.86778290073173,100.86024228972363,100.85282812785545,100.84553734527555,100.83836696741417,100.83131411148743,100.82437598314283,100.8175498732406,100.81083315476536,100.80422327986267,100.79771777699511,100.79131424821317,100.78501036653581,100.77880387343626,100.77269257642855,100.76667434675034,100.76074711713811,100.75490887969077,100.74915768381776,100.74349163426805,100.73790888923685,100.73240765854628,100.72698620189719,100.72164282718889,100.71637588890401,100.71118378655564,100.70606496319411,100.70101790397102,100.69604113475779,100.69113322081685,100.6862927655228,100.68151840913178,100.67680882759699,100.67216273142816,100.66757886459352,100.66305600346227,100.65859295578583,100.65418855971657,100.64984168286209,100.64555122137392,100.64131609906906,100.63713526658304,100.63300770055332
0.0144,101.97898699083615,102.07920869315966,102.15193165569035,102.20236602576915,102.23489014090796,102.25311833635246,102.25999919283073,102.25791715057852,102.24878988454708,102.23415527249067,102.21524522987349,102.19304647920795,102.16834967758423,102.14178874271748,102.11387217742293,102.08500797270716,102.05552340542019,102.02568079566625,101.99569007266338,101.96571881938002,101.93590032306594,101.9063400454677,101.87712083756252,101.84830715411087,101.81994846906582,101.79208205053324,101.76473522089796,101.7379272018409,101.71167062366268,101.68597276235283,101.66083655524092,101.63626143609267,101.61224402259867,101.58877868289956,101.56585800275732,101.54347317094799,101.52161429720894,101.50027067446071,101.47943099490973,101.45908352792577,101.43921626619446,101.4198170455103,101.40087364264713,101.3823738549826,101.36430556492888,101.34665679170739,101.32941573258111,101.3125707953074,101.29611062328343,101.28002411461527,101.26430043614069,101.24892903326891,101.23389963636087,101.21920226425698,101.20482722546156,101.19076511741184,101.17700682419017,101.16354351298067,101.15036662952306,101.13746789277565,101.12483928896437,101.11247306516692,101.10036172255525,101.08849800939994,101.07687491392214,101.06548565706387,101.05432368523547,101.04338266308794,101.03265646634934,101.02213917475699,101.0118250651106,101.00170860446637,100.9917844434875,100.98204740996283,100.97249250250232,100.963114884415,100.95390987777361,100.94487295766713,100.93599974664248,100.92728600933377,100.91872764727776,100.91032069391264,100.90206130975693,100.89394577776453,100.88597049885182,100.87813198759223,100.87042686807348,100.86285186991265,100.85540382442393,100.84807966093435,100.84087640324191,100.83379116621164,100.82682115250417,100.81996364943222,100.81321602594002,100.8065757297011,100.80004028432967,100.79360728670149,100.78727440437947,100.7810393731402,100.77489999459704,100.76885413391611,100.76289971762135,100.7570347314848,100.75125721849892,100.74556527692735,100.73995705843102,100.7344307662663,100.72898465355254,100.72361702160576,100.71832621833602,100.71311063670566,100.70796871324616,100.70289892663068,100.69789979630067,100.69296988114365,100.68810777822061,100.68331212154052,100.6785815808804,100.67391486064884,100.66931069879122,100.6647678657352,100.66028516337428,100.65586142408857,100.65149550980071,100.64718631106582,100.64293274619402,100.63873376040422,100.63458832500794,100.63049543662198
0.014639999999999999,101.87411227316228,101.97821446249445,102.05549009865922,102.11077856412699,102.14822072234323,102.17128109264824,102.18281750900248,102.18516337083753,102.18021145458951,102.1694915589868,102.15423806239144,102.1354465230695,102.11392006581238,102.09030692386007,102.06513061688128,102.03881413124513,102.01169927558541,101.98406218138376,101.9561257334449,101.928069557898,101.90003806627745,101.87214695038841,101.8444884400828,101.81713557083778,101.79014565666924,101.76356312352942,101.73742182657962,101.71174694972785,101.6865565661031,101.66186292255404,101.63767349891056,101.61399188293596,101.59081849407873,101.56815118288661,101.54598572793765,101.5243162481188,101.50313554483681,101.48243538612343,101.462206742469,101.44243998248916,101.42312503511926,101.40425152387826,101.38580887779924,101.36778642284791,101.35017345701085,101.33295931170831,101.31613340174938,101.29968526568643,101.28360459812403,101.26788127528852,101.25250537495516,101.23746719165558,101.22275724794261,101.20836630236703,101.19428535471839,101.1805056489957,101.16701867450092,101.15381616538713,101.14089009894167,101.12823269284064,101.11583640157417,101.10369391221096,101.0917981396436,101.08014222143422,101.06871951236043,101.05752357874587,101.04654819264557,101.03578732594477,101.02523514441998,101.01488600180272,101.00473443387901,100.99477515265174,100.98500304058805,100.97541314496931,100.96600067235747,100.95676098318886,100.94768958650349,100.93878213481581,100.93003441913113,100.92144236411012,100.91300202338275,100.90470957501174,100.89656131710487,100.8885536635746,100.88068314004295,100.8729463798891,100.8653401204369,100.85786119927864,100.8505065507323,100.84327320242792,100.83615827201989,100.82915896402096,100.82227256675448,100.81549644942055,100.80882805927263,100.80226491890046,100.79580462361582,100.78944483893713,100.78318329816939,100.77701780007601,100.77094620663884,100.76496644090322,100.75907648490474,100.7532743776744,100.74755821331942,100.74192613917641,100.73637635403419,100.73090710642353,100.72551669297115,100.72020345681527,100.7149657860805,100.70980211240948,100.70471090954908,100.69969069198908,100.69474001365096,100.68985746662514,100.68504167995444,100.68029131846195,100.67560508162185,100.67098170247088,100.66641994655947,100.66191861094052,100.65747652319439,100.65309254048897,100.64876554867298,100.64449446140154,100.64027821929261,100.63611578911308,100.63200616299338,100.62794835766942
0.014879999999999999,101.77319870397797,101.88056198572913,101.96185704545206,102.02154613473277,102.06352341390206,102.0910939293042,102.10701558269618,102.11356247242678,102.11259531956581,102.10562978394917,102.09389764444128,102.07839909722819,102.05994626643478,102.03919883856354,102.01669298717286,101.99286474051696,101.96806882075161,101.94259382685638,101.91667448015708,101.89050151540127,101.86422968566022,101.83798425524246,101.8118662788594,101.78595690457054,101.76032088976518,101.73500948116488,101.71006277951804,101.68551168564176,101.66137950542006,101.63768327623764,101.61443486528319,101.59164188054706,101.56930842764976,101.54743573947206,101.52602270059842,101.50506628458587,101.48456191883625,101.46450378922667,101.44488509451982,101.4256982588372,101.40693510905612,101.38858702282657,101.37064505194621,101.35310002504369,101.33594263286894,101.31916349895087,101.30275323793592,101.28670250354932,101.27100202781257,101.25564265289147,101.24061535673435,101.22591127347877,101.21152170945366,101.19743815547656,101.1836522960379,101.17015601587445,101.15694140435718,101.14400075805462,101.13132658177784,101.11891158836723,101.10674869744143,101.09483103329605,101.08315192211079,101.07170488859997,101.06048365222043,101.04948212303357,101.03869439730333,101.0281147528989,101.01773764456036,101.00755769907595,100.9975697104121,100.98776863482978,100.97814958601616,100.9687078302543,100.95943878165055,100.9503379974349,100.94140117334703,100.93262413911786,100.92400285405424,100.91553340273292,100.90721199080767,100.89903494093281,100.89099868880467,100.88309977932197,100.87533486286517,100.86770069169411,100.86019411646288,100.85281208285016,100.84555162830341,100.83840987889424,100.83138404628282,100.82447142478857,100.81766938856434,100.81097538887116,100.80438695145077,100.79790167399283,100.7915172236939,100.78523133490518,100.77904180686598,100.77294650152017,100.7669433414126,100.76103030766274,100.75520543801258,100.74946682494647,100.74381261387977,100.73824100141437,100.73275023365782,100.72733860460451,100.72200445457575,100.71674616871724,100.7115621755511,100.70645094558083,100.70141098994695,100.69644085913133,100.6915391417085,100.68670446314192,100.68193548462368,100.67723090195565,100.67258944447089,100.66800987399331,100.6634909838344,100.65903159782548,100.65463056938414,100.65028678061347,100.64599914143288,100.6417665887393,100.63758808559753,100.6334626204586,100.6293892064053,100.62536688042346
0.015119999999999998,101.676209665519,101.78624399493496,101.87104473883048,101.9346936353985,101.9808309834683,102.01259415682732,102.03263298254798,102.04315473764737,102.04598144996574,102.04260894162437,102.03426157937236,102.02194017141304,102.00646249044321,101.98849689368058,101.96858989889438,101.94718865759991,101.92465920923003,101.90130128948593,101.87736034409589,101.85303728461619,101.82849642279419,101.80387193589303,101.77927314627313,101.75478884252162,101.73049082439796,101.70643681783882,101.68267287750557,101.65923537141855,101.63615262391978,101.61344627858837,101.5911324310394,101.56922257216686,101.54772437486314,101.52664235118779,101.50597840206686,101.48573227764585,101.46590196320857,101.44648400296148,101.42747377185388,101.40886570386172,101.39065348373592,101.37283020804227,101.35538852035434,101.33832072466208,101.32161888039909,101.30527488194323,101.28928052499037,101.27362756182107,101.2583077471639,101.24331287609398,101.22863481518314,101.21426552793208,101.200197095358,101.18642173247888,101.17293180132454,101.15971982101033,101.14677847532897,101.13410061824959,101.12167927765444,101.10950765759587,101.09757913931438,101.08588728122278,101.07442581803238,101.06318865917008,101.05216988661445,101.0413637522592,101.03076467489696,101.02036723690199,101.01016618067916,101.00015640493591,100.9903329608256,100.98069104800298,100.97122601062638,100.96193333333517,100.95280863722718,100.94384767585608,100.93504633126528,100.92640061007246,100.91790663961571,100.9095606641704,100.90135904124405,100.89329823795462,100.8853748274967,100.87758548569856,100.86992698767212,100.86239620455738,100.85499010036165,100.84770572889377,100.84054023079275,100.83349083064999,100.82655483422391,100.81972962574534,100.81301266531224,100.80640148637153,100.79989369328628,100.793486958986,100.7871790226978,100.78096768775633,100.77485081948997,100.76882634318115,100.76289224209839,100.75704655559794,100.75128737729241,100.74561285328457,100.74002118046371,100.73451060486273,100.72907942007365,100.72372596571948,100.71844862598061,100.71324582817348,100.70811604137985,100.70305777512482,100.6980695781016,100.6931500369416,100.68829777502789,100.68351145135061,100.67878975940263,100.67413142611407,100.66953521082414,100.66499990428886,100.66052432772355,100.65610733187843,100.65174779614637,100.6474446277014,100.64319676066705,100.63900315531303,100.63486279727962,100.63077469682837,100.62673788811831,100.62275142850677
0.015359999999999999,101.58310022621939,101.6952455643409,101.78305860231373,101.85024000733105,101.90017105871789,101.9358146840851,101.95970552483419,101.97397725707647,101.98040710343813,101.98046571993686,101.97536550818918,101.96610404369231,101.95350152281429,101.93823227780764,101.92085092034596,101.9018138465625,101.88149684323129,101.8602094686829,101.83820679085946,101.81569897153322,101.7928591002243,101.76982960733541,101.74672752391413,101.72364880430881,101.70067188634692,101.67786063000199,101.65526674840888,101.63293182330543,101.61088897948586,101.58916427880074,101.56777788294063,101.5467450251442,101.5260768236328,101.5057809636428,101.48586227012181,101.4663231892534,101.44716419379938,101.42838412465773,101.40998047891514,101.39194965293568,101.37428714759825,101.35698774162034,101.34004563793214,101.32345458726218,101.3072079924278,101.2912989962689,101.27572055570134,101.26046550398034,101.2455266029413,101.23089658671447,101.21656819818284,101.20253421926104,101.18878749591173,101.17532095867986,101.16212763940989,101.14920068471336,101.13653336667156,101.12411909118757,101.11195140434195,101.10002399705567,101.08833070831993,101.07686552721565,101.06562259391337,101.05459619981752,101.04378078699493,101.03317094700829,101.02276141925756,101.01254708891773,101.00252298454852,100.99268427544118,100.98302626875726,100.97354440650713,100.96423426240827,100.95509153865781,100.94611206264837,100.93729178365193,100.92862676949255,100.92011320322536,100.9117473798366,100.90352570297672,100.8954446817368,100.88750092747622,100.87969115070857,100.87201215805078,100.86446084923996,100.85703421422082,100.84972933030599,100.84254335941114,100.8354735453655,100.82851721129845,100.82167175710214,100.81493465696975,100.80830345700886,100.80177577292879,100.795349287801,100.7890217498911,100.78279097056118,100.77665482224062,100.7706112364642,100.76465820197542,100.75879376289336,100.75301601694154,100.74732311373674,100.7417132531361,100.7361846836407,100.7307357008539,100.72536464599251,100.72006990444932,100.71484990440511,100.70970311548855,100.70462804748222,100.69962324907353,100.69468730664846,100.68981884312711,100.68501651683921,100.68027902043852,100.67560507985434,100.67099345327918,100.66644293019107,100.66195233040924,100.65752050318218,100.65314632630664,100.64882870527654,100.64456657246095,100.64035888630951,100.636204630585,100.63210281362143,100.62805246760719,100.624052647892,100.62010243231711
0.0156,101.49381775250419,101.60754453829922,101.69789753476543,101.76819843360212,101.8215662563096,101.86078409801533,101.88826531829993,101.90606395012205,101.915906828685,101.91923449314554,101.91724309481447,101.91092332105653,101.90109470032017,101.88843493765584,101.87350455338489,101.85676735443157,101.83860733536801,101.81934258317871,101.79923669863892,101.77850817477106,101.75733810194032,101.73587650529922,101.71424756528828,101.69255392573199,101.67088025592871,101.6492962019337,101.62785883686689,101.60661469952495,101.58560149395507,101.56484950921372,101.54438280767174,101.52422022143786,101.50437618935082,101.48486146120955,101.46568369121056,101.44684793873074,101.42835709146624,101.41021222337724,101.39241289778873,101.37495742426955,101.3578430764899,101.34106627708024,101.32462275454287,101.30850767645815,101.29271576255711,101.27724138067128,101.26207862810398,101.24722140057555,101.2326634505672,101.21839843661256,101.20441996485394,101.19072162398466,101.1772970145336,101.16413977330818,101.15124359369355,101.13860224240483,101.12620957320395,101.11405953801962,101.10214619584663,101.09046371974792,101.07900640223716,101.06776865928086,101.05674503312565,101.04593019412782,101.03531894173759,101.0249062047695,101.01468704107208,101.00465663669425,100.99481030463258,100.98514348323148,100.97565173429895,100.96633074099098,100.95717630551111,100.94818434666412,100.93935089729828,100.93067210166477,100.92214421271915,100.91376358938608,100.90552669380519,100.89743008857315,100.88947043399514,100.88164448535608,100.8739490902208,100.86638118577075,100.85893779618299,100.85161603005685,100.84441307789196,100.83732620962078,100.8303527721983,100.82349018725023,100.81673594878137,100.81008762094444,100.80354283587027,100.79709929155875,100.79075474983098,100.78450703434144,100.77835402865016,100.77229367435336,100.76632396927224,100.76044296569832,100.7546487686943,100.74893953444938,100.7433134686874,100.73776882512675,100.73230390399041,100.72691705056502,100.72160665380741,100.71637114499711,100.71120899643374,100.7061187201777,100.70109886683268,100.69614802436914,100.69126481698675,100.68644790401521,100.68169597885162,100.67700776793357,100.67238202974646,100.66781755386413,100.66331316002146,100.65886769721794,100.6544800428512,100.65014910187925,100.64587380601068,100.64165311292165,100.6374860054988,100.6333714911073,100.62930860088277,100.62529638904677,100.62133393224454,100.61742032890447
0.01584,101.40830252053841,101.5231119666128,101.61555421535947,101.68857654881658,101.74503432201126,101.78752675344033,101.81834081801358,101.83944559347167,101.85251247617016,101.85894732033584,101.8599260163256,101.8564289042296,101.84927189292911,101.83913355746894,101.82657821186693,101.81207528935849,101.79601548702863,101.77872414993219,101.76047233786919,101.74148596610247,101.7219533548507,101.70203146870216,101.68185107925441,101.66152104317719,101.64113185333876,101.620758591983,101.60046339138866,101.58029748818376,101.56030294179038,101.54051407470173,101.52095868190459,101.50165904830918,101.48263280616749,101.46389365885204,101.44545199278758,101.42731539558233,101.40948909533637,101.39197633358431,101.37477868225537,101.35789631332392,101.34132822841053,101.3250724544223,101.30912621035054,101.2934860495353,101.27814798103238,101.2631075731565,101.24836004180258,101.23390032575249,101.21972315084255,101.20582308458775,101.19219458262253,101.1788320281192,101.16572976517602,101.15288212702421,101.14028345978164,101.12792814237729,101.11581060318306,101.10392533381388,101.09226690049277,101.08082995332332,101.06960923376369,101.05859958055709,101.04779593433793,101.03719334110374,101.02678695471666,101.01657203857647,101.00654396658787,100.99669822352824,100.98703040490769,100.97753621640096,100.96821147292015,100.95905209738751,100.95005411926017,100.94121367285092,100.93252699548384,100.9239904255177,100.91560040026583,100.90735345383708,100.89924621491899,100.89127540452135,100.88343783369558,100.87573040124332,100.8681500914253,100.8606939716803,100.85335919036189,100.84614297449997,100.83904262759265,100.83205552743296,100.82517912397431,100.81841093723772,100.81174855526308,100.8051896321065,100.7987318858849,100.79237309686893,100.7861111056248,100.77994381120533,100.77386916939025,100.76788519097552,100.76198994011155,100.7561815326894,100.7504581347748,100.74481796108891,100.739259273535,100.73378037977035,100.72837963182228,100.72305542474717,100.71780619533175,100.71263042083524,100.70752661777162,100.70249334073054,100.6975291812362,100.69263276664279,100.68780275906553,100.68303785434637,100.67833678105298,100.6736982995103,100.66912120086356,100.6646043061715,100.66014646552925,100.6557465572196,100.65140348689184,100.64711618676715,100.64288361486992,100.6387047542838,100.63457861243188,100.63050422038015,100.6264806321633,100.6225069241324,100.61858219432332,100.61470556184567
