Position_m,Temperature_t=0.00000000s,Temperature_t=1.05263158s,Temperature_t=2.10526316s,Temperature_t=3.15789474s,Temperature_t=4.21052632s,Temperature_t=5.26315789s,Temperature_t=6.31578947s,Temperature_t=7.36842105s,Temperature_t=8.42105263s,Temperature_t=9.47368421s,Temperature_t=10.52631579s,Temperature_t=11.57894737s,Temperature_t=12.63157895s,Temperature_t=13.68421053s,Temperature_t=14.73684211s,Temperature_t=15.78947368s,Temperature_t=16.84210526s,Temperature_t=17.89473684s,Temperature_t=18.94736842s
-0.06527999999999999,60.00000000000002,60.00000002000705,60.0000044276364,60.00007374401862,60.00040457737823,60.001251362860614,60.00277538351034,60.00499289391598,60.00781021596031,60.01107998799904,60.014644678967585,60.01836136451861,60.022112209102,60.0258064087622,60.02937787710855,60.032781276791475,60.035987782398415,60.03898121816635,60.041754805403166
-0.06504,60.00000000000003,60.00000002304094,60.0000048856998,60.00007952395032,60.00043009285751,60.00131738306267,60.002901239642185,60.005191422925904,60.00808671792905,60.01143349250586,60.015069905172204,60.018850532558716,60.022656419114504,60.0263965760225,60.03000530853713,60.03343798917025,60.03666664774027,60.039676000131244,60.04246013122526
-0.0648,60.000000000000036,60.00000002652037,60.000005389075895,60.00008573152751,60.000457107840546,60.0013866067521,60.00303227559091,60.00539702066371,60.00837186667915,60.011796822711375,60.015505738046656,60.019350737527745,60.023211809750855,60.02699784584825,60.03064360055599,60.034105204442405,60.03735558099971,60.04038036748179,60.04317453476206
-0.06455999999999999,60.00000000000004,60.000000030508524,60.0000059420267,60.00009239632988,60.000485703211595,60.001459173777256,60.003168679012006,60.00560990344769,60.00866588860993,60.012170200794394,60.01595238610911,60.01986216893552,60.02377854915685,60.02761036465913,60.03129287872053,60.03478302884119,60.038054670948895,60.041094393480215,60.04389807567032
-0.06431999999999999,60.00000000000006,60.000000035077235,60.00000654919259,60.00009954982318,60.000515963764386,60.00153522927053,60.003310643197466,60.00583029279471,60.00896901446151,60.0125538522872,60.01641006028669,60.020385017880415,60.024356806395836,60.028234279266435,60.03195326857927,60.035471568300586,60.038764005853174,60.04181815074078,60.04463081286851
-0.06408,60.00000000000007,60.00000004030808,60.000007215623675,60.000107225467666,60.000547978364104,60.00161492380724,60.00345836719513,60.00605841549096,60.009281479343244,60.01294800607297,60.01687897389277,60.020919477015234,60.02494675140929,60.02886973683237,60.03262489563456,60.03617092841859,60.03948367343774,60.042551711200026,60.04537280451058
-0.06384,60.00000000000009,60.00000004629367,60.00000794681356,60.00011545883195,60.00058184011473,60.0016984135673,60.00361205592851,60.00629450366161,60.00960352276035,60.01335289438119,60.01735934260251,60.02146574051149,60.02554855497613,60.029516884828475,60.03330788530239,60.036881214419935,60.04021376085391,60.0432951460867,60.04612410795955
-0.06359999999999999,60.000000000000114,60.00000005313906,60.000008748735674,60.00012428771248,60.00061764653152,60.001785860499766,60.00377192031692,60.00653879483923,60.00993538863857,60.013768752781,60.017851384426294,60.02202400402207,60.026162388670706,60.030175870992906,60.03400236287147,60.03760253111826,60.04095435464492,60.044048525891505,60.046884779760994
-0.06336,60.00000000000014,60.00000006096338,60.000009627882335,60.000133752258854,60.00065549971903,60.001877432490026,60.00393817739589,60.006791532030874,60.01027732534677,60.01419582017232,60.01835531968134,60.02259446464223,60.02678842481942,60.03084684328677,60.0347084534616,60.03833498287775,60.04170554071145,60.04481192033652,60.04765487561626
-0.06312,60.000000000000185,60.00000006990161,60.00001059130674,60.00014389510514,60.00069550655438,60.00197330352974,60.00411105043759,60.00705296378368,60.010629585717474,60.01463433877487,60.018871370961286,60.0231773208689,60.0274268364561,60.03152994984938,60.035426281981216,60.03907867357421,60.042467404276714,60.04558539834439,60.04843445035566
