Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s
0.5325325325325325,2.0199407262059174e+17,2.0639981881426403e+17,2.0993607266153504e+17,2.1236764158615277e+17,2.1398363708106538e+17,2.1504520506740598e+17,2.1573358306327264e+17,2.1616844933852554e+17,2.164287061848922e+17,2.1656704651061424e+17,2.166192630417456e+17,2.1661009515271424e+17,2.1655692430501667e+17,2.164721444981019e+17,2.1636470978983053e+17,2.162411629742362e+17,2.1610633142726893e+17,2.1596380563017354e+17,2.1581627332477568e+17,2.1566575617996403e+17,2.1551377960573664e+17,2.1536149606169875e+17,2.1520977558072435e+17,2.1505927289347248e+17,2.1491047766047747e+17,2.1476375237927014e+17,2.1461936121019072e+17,2.1447749204953002e+17,2.143382735387199e+17,2.1420178824584643e+17,2.1406808293256973e+17,2.139371765864545e+17,2.138090667290996e+17,2.136837343859829e+17,2.135611480118594e+17,2.1344126659692166e+17,2.133240421274171e+17,2.1320942153547584e+17,2.1309734824328314e+17,2.129877633840511e+17,2.128806067647807e+17,2.1277581762227424e+17,2.1267333521332045e+17,2.125730992717214e+17,2.1247505035833325e+17,2.123791301251555e+17,2.122852815104205e+17,2.121934488783773e+17,2.1210357811485293e+17,2.120156166875763e+17,2.1192951367855536e+17,2.1184521979442768e+17,2.1176268735959203e+17,2.1168187029602397e+17,2.116027240929404e+17,2.115252057688763e+17,2.114492738282437e+17,2.1137488821404163e+17,2.113020102580542e+17,2.1123060262960496e+17,2.1116062928371434e+17,2.1109205540932608e+17,2.110248473781203e+17,2.109589726943105e+17,2.1089439994572394e+17,2.1083109875638397e+17,2.1076903974074925e+17,2.1070819445971264e+17,2.1064853537842022e+17,2.1059003582593837e+17,2.105326699567705e+17,2.1047641271420435e+17,2.1042123979545485e+17,2.1036712761855674e+17,2.1031405329095034e+17
0.5338638638638639,2.0213906290385965e+17,2.066696306977713e+17,2.102349121565722e+17,2.126580076046253e+17,2.1425331793544077e+17,2.1529161196928957e+17,2.1595763527482288e+17,2.1637220589810397e+17,2.1661444847125002e+17,2.1673693522718067e+17,2.167752267006494e+17,2.1675381143094074e+17,2.166898367971595e+17,2.165954908071156e+17,2.16479551053324e+17,2.1634841102067584e+17,2.162067723807672e+17,2.160581198803547e+17,2.159050521996379e+17,2.1574951578420848e+17,2.1559297228629923e+17,2.1543651991383018e+17,2.1528098234644493e+17,2.1512697454419376e+17,2.1497495190249894e+17,2.1482524727609357e+17,2.1467809907877718e+17,2.145336727577564e+17,2.1439207730723117e+17,2.1425337803818154e+17,2.1411760650193856e+17,2.1398476823509213e+17,2.1385484882610576e+17,2.137278186814676e+17,2.1360363677866976e+17,2.1348225362590736e+17,2.1336361359785373e+17,2.132476567787186e+17,2.131343204148073e+17,2.130235400566336e+17,2.12915250453589e+17,2.1280938625097933e+17,2.127058825289771e+17,2.126046752150108e+17,2.1250570139480224e+17,2.1240889954227837e+17,2.1231420968462896e+17,2.1222157351562893e+17,2.1213093446782173e+17,2.1204223775213517e+17,2.119554303718685e+17,2.1187046111667043e+17,2.117872805410592e+17,2.1170584093116714e+17,2.1162609626268592e+17,2.115480021524122e+17,2.1147151580532413e+17,2.1139659595873462e+17,2.113232028247537e+17,2.112512980320364e+17,2.1118084456758282e+17,2.1111180671918618e+17,2.1104415001898608e+17,2.1097784118847034e+17,2.1091284808517696e+17,2.1084913965127424e+17,2.107866858641367e+17,2.1072545768898646e+17,2.1066542703363254e+17,2.1060656670530947e+17,2.105488503695941e+17,2.1049225251136086e+17,2.1043674839772202e+17,2.1038231404289046e+17,2.1032892617489392e+17
0.5351951951951952,2.0229296928299766e+17,2.069480076729687e+17,2.1053976683667955e+17,2.1295236506687702e+17,2.145256080458637e+17,2.1553970631971562e+17,2.161827563416899e+17,2.1657661037788934e+17,2.168005480131802e+17,2.1690697788220778e+17,2.1693120062816125e+17,2.1689743575456278e+17,2.16822584370603e+17,2.167186201803904e+17,2.165941385442987e+17,2.1645537957391338e+17,2.1630691633121098e+17,2.1615212572483187e+17,2.1599351583254874e+17,2.1583295673645347e+17,2.156718454795331e+17,2.155112253770298e+17,2.153518732694332e+17,2.1519436397560042e+17,2.150391183417989e+17,2.1488643936137437e+17,2.147365395328591e+17,2.1458956172388464e+17,2.1444559518042093e+17,2.1430468787821274e+17,2.1416685609794685e+17,2.1403209187885514e+17,2.1390036884081418e+17,2.1377164674447104e+17,2.1364587506998246e+17,2.1352299582882246e+17,2.1340294577358902e+17,2.1328565813340064e+17,2.131710639741345e+17,2.1305909326111648e+17,2.1294967568524813e+17,2.128427413007077e+17,2.1273822101238195e+17,2.1263604694338726e+17,2.125361527069189e+17,2.124384736018379e+17,2.1234294674757875e+17,2.1224951117091632e+17,2.121581078546967e+17,2.120686797566861e+17,2.1198117180512157e+17,2.118955308762807e+17,2.1181170575836256e+17,2.1172964710514045e+17,2.1164930738217235e+17,2.1157064080780486e+17,2.114936032907594e+17,2.114181523657242e+17,2.113442471280788e+17,2.1127184816863462e+17,2.1120091750907827e+17,2.111314185386434e+17,2.110633159524065e+17,2.1099657569149667e+17,2.1093116488542317e+17,2.108670517966572e+17,2.1080420576754835e+17,2.10742597169613e+17,2.106821973551981e+17,2.106229786114957e+17,2.105649141168638e+17,2.1050797789939373e+17,2.1045214479765187e+17,2.1039739042351654e+17,2.10343691127024e+17
0.5365265265265265,2.0245620727138925e+17,2.0723508117259222e+17,2.1085064411926963e+17,2.1325067860571046e+17,2.148004602563099e+17,2.157894405926437e+17,2.164089023103206e+17,2.1678162345955542e+17,2.1698697009561824e+17,2.1707714394793648e+17,2.1708715796917494e+17,2.170409444392809e+17,2.1695514606202992e+17,2.1684151398704842e+17,2.1670845563441466e+17,2.165620537301084e+17,2.164067498654522e+17,2.1624581104440128e+17,2.1608165323229517e+17,2.1591606903303254e+17,2.157503900500039e+17,2.1558560408231395e+17,2.1542244065996298e+17,2.1526143410221123e+17,2.151029704323379e+17,2.1494732257230256e+17,2.1479467694390234e+17,2.1464515371086067e+17,2.144988222751644e+17,2.1435571320367917e+17,2.142158274499823e+17,2.1407914351288182e+17,2.139456230110845e+17,2.138152150350345e+17,2.1368785954964845e+17,2.1356349005684973e+17,2.1344203567831978e+17,2.133234227823748e+17,2.1320757625120266e+17,2.1309442046359053e+17,2.1298388005207942e+17,2.128758804809874e+17,2.1277034848204688e+17,2.1266721237683994e+17,2.1256640230928522e+17,2.1246785040676125e+17,2.1237149088475395e+17,2.122772601069809e+17,2.1218509661060093e+17,2.120949411042421e+17,2.1200673644507443e+17,2.119204275999391e+17,2.1183596159456614e+17,2.117532874541175e+17,2.116723561376498e+17,2.1159312046856797e+17,2.1151553506271555e+17,2.1143955625540294e+17,2.113651420283928e+17,2.1129225193763405e+17,2.1122084704235075e+17,2.1115088983594032e+17,2.1108234417901594e+17,2.110151752348279e+17,2.1094934940722154e+17,2.1088483428122506e+17,2.108215985663115e+17,2.1075961204233926e+17,2.1069884550814474e+17,2.1063927073273757e+17,2.1058086040903034e+17,2.1052358811002266e+17,2.1046742824734848e+17,2.104123560320913e+17,2.103583474377661e+17
0.5378578578578579,2.0262920157429734e+17,2.0753097781332227e+17,2.111675466989259e+17,2.135529095069729e+17,2.1507782515693184e+17,2.1604076574111315e+17,2.1663602818372723e+17,2.1698720509448384e+17,2.1717367948213795e+17,2.172474025174509e+17,2.1724307158814998e+17,2.1718431359018192e+17,2.17087500747738e+17,2.169641534725241e+17,2.168224855988334e+17,2.1666841850932227e+17,2.165062595097262e+17,2.1633916367111382e+17,2.161694533681067e+17,2.1599884263789334e+17,2.1582859683553296e+17,2.156596476384232e+17,2.154926768095949e+17,2.1532817782268928e+17,2.1516650161452483e+17,2.15007890834384e+17,2.1485250567320912e+17,2.147004434727104e+17,2.1455175370043866e+17,2.1440644944526422e+17,2.1426451628107453e+17,2.1412591912653235e+17,2.1399060756948246e+17,2.138585200083111e+17,2.1372958687697216e+17,2.1360373315691437e+17,2.134808803317309e+17,2.1336094790469165e+17,2.1324385457232774e+17,2.1312951912668042e+17,2.1301786114307386e+17,2.129088014981348e+17,2.1280226275337702e+17,2.126981694323447e+17,2.125964482135738e+17,2.12497028057122e+17,2.1239984027885414e+17,2.1230481858384317e+17,2.1221189906799542e+17,2.1212102019520912e+17,2.1203212275593155e+17,2.1194514981181984e+17,2.1186004663027427e+17,2.1177676061185674e+17,2.1169524121299603e+17,2.116154398658843e+17,2.115373098970682e+17,2.114608064459122e+17,2.113858863838458e+17,2.1131250823509328e+17,2.112406320994109e+17,2.1117021957721613e+17,2.1110123369738064e+17,2.110336388478689e+17,2.109674007093313e+17,2.109024861917037e+17,2.1083886337382038e+17,2.1077650144601178e+17,2.1071537065563174e+17,2.1065544225543856e+17,2.1059668845473872e+17,2.1053908237319235e+17,2.1048259799717117e+17,2.104272101385563e+17,2.1037289439586048e+17
0.5391891891891892,2.0281238549694714e+17,2.0783581901429974e+17,2.1149047240594947e+17,2.1385901566113587e+17,2.153576510702384e+17,2.1629363119604243e+17,2.1686408792453286e+17,2.1719331450783946e+17,2.173606404188556e+17,2.1741772230801472e+17,2.1739891407180253e+17,2.173275191038276e+17,2.172196271452076e+17,2.170865197596983e+17,2.1693621161699725e+17,2.1677445885601037e+17,2.1660543172991418e+17,2.1643217138835286e+17,2.162569051695862e+17,2.160812674824119e+17,2.159064566469184e+17,2.1573334763147075e+17,2.155625739907682e+17,2.1539458801938896e+17,2.1522970531473008e+17,2.1506813806092746e+17,2.1491002007138637e+17,2.1475542575399488e+17,2.1460438455676822e+17,2.144568920260363e+17,2.143129183073335e+17,2.141724147028274e+17,2.140353187427202e+17,2.1390155811400986e+17,2.1377105370616032e+17,2.136437219711385e+17,2.135194767489562e+17,2.1339823067506765e+17,2.1327989625967936e+17,2.131643867090282e+17,2.1305161654338342e+17,2.1294150205475466e+17,2.128339616381794e+17,2.1272891602338122e+17,2.1262628842805312e+17,2.1252600464967392e+17,2.1242799310933677e+17,2.1233218485835344e+17,2.122385135562382e+17,2.1214691542695328e+17,2.1205732919891747e+17,2.119696960331741e+17,2.1188395944322256e+17,2.1180006520930045e+17,2.1171796128932326e+17,2.1163759772821997e+17,2.1155892656702365e+17,2.114819017527703e+17,2.1140647905001027e+17,2.113326159545374e+17,2.112602716097793e+17,2.111894067261622e+17,2.1111998350366077e+17,2.1105196555765946e+17,2.1098531784818704e+17,2.1092000661253424e+17,2.1085599930122333e+17,2.107932645172696e+17,2.107317719586488e+17,2.1067149236386992e+17,2.1061239746053834e+17,2.1055445991678813e+17,2.1049765329545552e+17,2.1044195201086432e+17,2.1038733128809325e+17
0.5405205205205206,2.030062002791753e+17,2.081497206097828e+17,2.1181941406617306e+17,2.141689515162878e+17,2.1563988403813184e+17,2.1654798486546115e+17,2.17093034458192e+17,2.1739991020267517e+17,2.175478166382849e+17,2.1758807166431712e+17,2.1755465773168627e+17,2.1747053667022605e+17,2.173515038145529e+17,2.172085938499187e+17,2.170496167733002e+17,2.1688015963941258e+17,2.16704252931709e+17,2.1652482193082224e+17,2.1634399752655696e+17,2.16163333465128e+17,2.1598396026758365e+17,2.158066956245228e+17,2.1563212445632768e+17,2.154606575578432e+17,2.1529257494474214e+17,2.1512805815247955e+17,2.149672144777647e+17,2.1481009528921872e+17,2.146567099356278e+17,2.145070363608481e+17,2.143610292373488e+17,2.1421862621784934e+17,2.140797527510618e+17,2.1394432579580608e+17,2.1381225668573872e+17,2.1368345333626528e+17,2.1355782194001037e+17,2.1343526826332544e+17,2.1331569863072995e+17,2.131990206647516e+17,2.1308514383378893e+17,2.12973979849217e+17,2.128654429441489e+17,2.1275945005942832e+17,2.1265592095709274e+17,2.1255477827736538e+17,2.1245594755194058e+17,2.1235935718372426e+17,2.1226493840112576e+17,2.121726251933512e+17,2.1208235423183565e+17,2.119940647818974e+17,2.1190769860785395e+17,2.1182319987415862e+17,2.1174051504456995e+17,2.1165959278092435e+17,2.1158038384272682e+17,2.11502840988488e+17,2.1142691887950365e+17,2.1135257398658813e+17,2.1127976450012346e+17,2.1120845024366643e+17,2.111385925912615e+17,2.11070154388532e+17,2.110030998775629e+17,2.1093739462554323e+17,2.108730054570995e+17,2.1080990039022714e+17,2.1074804857570493e+17,2.106874202398654e+17,2.1062798663058368e+17,2.1056971996634218e+17,2.1051259338822512e+17,2.1045658091469686e+17,2.1040165739901894e+17
0.5418518518518518,2.0321109435440214e+17,2.0847279245636752e+17,2.121543593621549e+17,2.1448266803254448e+17,2.1592446780977965e+17,2.168037731341485e+17,2.1732281967636365e+17,2.1760694996404896e+17,2.1773517136312893e+17,2.1775841856161824e+17,2.1771027460665658e+17,2.1761334177468138e+17,2.1748310915985094e+17,2.1733035662390294e+17,2.1716268405764806e+17,2.169855056538393e+17,2.1680270946068426e+17,2.1661710298444374e+17,2.1643071928882515e+17,2.162450304514026e+17,2.1606109845315267e+17,2.1587968315711053e+17,2.1570132043898813e+17,2.1552637928619123e+17,2.153551039011692e+17,2.1518764499620717e+17,2.1502408321976845e+17,2.148644468021925e+17,2.1470872491880083e+17,2.1455687785569536e+17,2.1440884477155024e+17,2.1426454964010723e+17,2.1412390580769366e+17,2.1398681949071917e+17,2.1385319245793805e+17,2.1372292408305325e+17,2.135959129091928e+17,2.1347205783380733e+17,2.1335125899767827e+17,2.132334184428776e+17,2.1311844059014355e+17,2.130062325751111e+17,2.12896704474333e+17,2.127897694454389e+17,2.1268534380064794e+17,2.1258334702883418e+17,2.1248370177819037e+17,2.1238633380904515e+17,2.1229117192441715e+17,2.121981478843236e+17,2.1210719630861136e+17,2.1201825457208163e+17,2.1193126269487942e+17,2.118461632304787e+17,2.117629011530791e+17,2.1168142374581632e+17,2.1160168049085558e+17,2.1152362296217094e+17,2.1144720472159872e+17,2.113723812185815e+17,2.1129910969388323e+17,2.112273490874458e+17,2.1115705995047286e+17,2.1108820436175853e+17,2.110207458482262e+17,2.1095464930960323e+17,2.1088988094712586e+17,2.108264081961477e+17,2.1076419966250806e+17,2.1070322506250698e+17,2.1064345516632592e+17,2.105848617447311e+17,2.1052741751889498e+17,2.1047109611317296e+17,2.104158720106753e+17
0.5431831831831831,2.03427522530914e+17,2.088051380352056e+17,2.1249529069586374e+17,2.1480011263787866e+17,2.1621134383029725e+17,2.17060940863653e+17,2.1755339444041642e+17,2.178143908631367e+17,2.1792266730999766e+17,2.1792873060878576e+17,2.178657364652109e+17,2.17755909699516e+17,2.1761442143034714e+17,2.174517888425237e+17,2.1727539636590678e+17,2.17090481618853e+17,2.1690078760226566e+17,2.1670900218616384e+17,2.165170592658585e+17,2.163263482729971e+17,2.161378619309529e+17,2.1595230174467498e+17,2.157701541507355e+17,2.1559174603454813e+17,2.154172855647859e+17,2.15246892465229e+17,2.1508062061223792e+17,2.1491847500535037e+17,2.1476042457769626e+17,2.146064119070352e+17,2.1445636060153114e+17,2.1431018092986614e+17,2.1416777411806163e+17,2.140290356284583e+17,2.1389385765804902e+17,2.1376213103564195e+17,2.1363374665446394e+17,2.1350859654476272e+17,2.1338657466684787e+17,2.1326757748675222e+17,2.1315150438279434e+17,2.1303825792067827e+17,2.1292774402657523e+17,2.128198720812947e+17,2.127145549537257e+17,2.126117089878841e+17,2.1251125395488432e+17,2.124131129787801e+17,2.1231721244334205e+17,2.122234818853531e+17,2.121318538788194e+17,2.1204226391355235e+17,2.1195465027082467e+17,2.118689538982011e+17,2.1178511828516278e+17,2.1170308934075795e+17,2.1162281527420294e+17,2.1154424647911014e+17,2.114673354218222e+17,2.113920365341747e+17,2.1131830611088522e+17,2.112461022116684e+17,2.1117538456809907e+17,2.1110611449518717e+17,2.110382548075812e+17,2.109717697402835e+17,2.1090662487373482e+17,2.108427870631076e+17,2.1078022437163587e+17,2.1071890600780205e+17,2.1065880226619635e+17,2.1059988447186547e+17,2.1054212492796698e+17,2.104854968665504e+17,2.1042997440228986e+17
0.5445145145145145,2.0365594509370272e+17,2.091468540496634e+17,2.128421850529591e+17,2.151212291853689e+17,2.1650045123021738e+17,2.1731943139266826e+17,2.1778470858504528e+17,2.1802218926132605e+17,2.181102666930396e+17,2.1809897505121443e+17,2.180210148077005e+17,2.178982155256628e+17,2.1774541872153366e+17,2.175728711474727e+17,2.1738773650023747e+17,2.1719507217934448e+17,2.1699847358160512e+17,2.168005071236706e+17,2.166030062263817e+17,2.164072767275754e+17,2.1621424139944672e+17,2.1602454287794566e+17,2.1583861778216646e+17,2.1565675061431677e+17,2.1547911329982643e+17,2.153057944178972e+17,2.151368209567047e+17,2.149721745990237e+17,2.1481180397262394e+17,2.1465563390106643e+17,2.145035724093346e+17,2.143555160384419e+17,2.142113538791754e+17,2.1407097063073747e+17,2.139342489137489e+17,2.1380107101089005e+17,2.136713201667952e+17,2.1354488154771024e+17,2.1342164293806173e+17,2.1330149523342774e+17,2.1318433277598144e+17,2.1307005356822323e+17,2.1295855939293923e+17,2.1284975586124192e+17,2.1274355240583194e+17,2.1263986223294394e+17,2.1253860224356422e+17,2.12439692932249e+17,2.1234305827009267e+17,2.1224862557698707e+17,2.1215632538719706e+17,2.1206609131139174e+17,2.1197785989756304e+17,2.1189157049270214e+17,2.1180716510665437e+17,2.1172458827921552e+17,2.116437869512471e+17,2.1156471034036077e+17,2.1148730982154218e+17,2.1141153881294157e+17,2.1133735266694662e+17,2.1126470856656525e+17,2.1119356542707814e+17,2.111238838028693e+17,2.1105562579930358e+17,2.1098875498949168e+17,2.109232363357628e+17,2.1085903611565168e+17,2.1079612185219792e+17,2.1073446224835213e+17,2.1067402712528166e+17,2.106147873643713e+17,2.105567148527174e+17,2.104997824319196e+17,2.104439638499797e+17
0.5458458458458458,2.03896826825396e+17,2.094980300188758e+17,2.131950138687698e+17,2.154459579118657e+17,2.1679172681572202e+17,2.175791865377419e+17,2.1801671092198074e+17,2.182303008142772e+17,2.1829793122747824e+17,2.1826911877362224e+17,2.181760808684089e+17,2.180402341341238e+17,2.178760789760996e+17,2.1769358406180403e+17,2.174996871693191e+17,2.1729926190550502e+17,2.1709575356335827e+17,2.168916053350213e+17,2.166885488978894e+17,2.1648780557813034e+17,2.1629022752759274e+17,2.160963980222541e+17,2.159067035017683e+17,2.1572138581744413e+17,2.155405804532261e+17,2.153643446970305e+17,2.151926785406219e+17,2.1502554027067242e+17,2.1486285815203037e+17,2.1470453921297187e+17,2.1455047586670528e+17,2.14400550907463e+17,2.1425464127888166e+17,2.1411262091056093e+17,2.1397436284439946e+17,2.1383974081768653e+17,2.1370863042949392e+17,2.135809099867763e+17,2.1345646110399434e+17,2.133351691130279e+17,2.132169233272168e+17,2.1310161719350624e+17,2.1298914835911338e+17,2.1287941867330906e+17,2.1277233414040192e+17,2.1266780483650995e+17,2.1256574479996973e+17,2.1246607190309363e+17,2.1236870771130147e+17,2.1227357733432614e+17,2.121806092731437e+17,2.120897352654489e+17,2.1200089013183606e+17,2.1191401162432432e+17,2.1182904027844874e+17,2.117459192698096e+17,2.116645942757108e+17,2.115850133423105e+17,2.1150712675754515e+17,2.1143088692995856e+17,2.1135624827346934e+17,2.1128316709803258e+17,2.112116015060922e+17,2.1114151129467782e+17,2.1107285786296646e+17,2.1100560412510707e+17,2.1093971442809088e+17,2.1087515447444112e+17,2.1081189124949037e+17,2.107498929530144e+17,2.1068912893499184e+17,2.1062956963526448e+17,2.1057118652687792e+17,2.1051395206289046e+17,2.1045783962644458e+17
0.5471771771771772,2.0415063594512717e+17,2.09858747867659e+17,2.135537428960691e+17,2.1577423539807206e+17,2.1708510505961408e+17,2.178401465942939e+17,2.1824934924377418e+17,2.184386804759388e+17,2.1848562213304483e+17,2.184391283027179e+17,2.1833090561749427e+17,2.1818194020729462e+17,2.1800637998475264e+17,2.1781390799035706e+17,2.1761123098845926e+17,2.17403035292695e+17,2.171926136513671e+17,2.1698228430818317e+17,2.1677367596607936e+17,2.165679245523361e+17,2.1636581095413933e+17,2.1616785861678483e+17,2.1597440345514e+17,2.1578564441562355e+17,2.1560168035381258e+17,2.1542253712910074e+17,2.1524818763655094e+17,2.1507856669407594e+17,2.1491358215169658e+17,2.147531232061257e+17,2.1459706663430736e+17,2.144452814681011e+17,2.1429763249510803e+17,2.1415398287148077e+17,2.1401419606031914e+17,2.138781372562375e+17,2.1374567441750454e+17,2.1361667899801088e+17,2.1349102644950218e+17,2.133685965480932e+17,2.132492735866438e+17,2.131329464651165e+17,2.130195087037983e+17,2.1290885839870752e+17,2.128008981342141e+17,2.126955348645727e+17,2.125926797734781e+17,2.1249224811872954e+17,2.1239415906750477e+17,2.122983355264997e+17,2.122047039702076e+17,2.1211319426983766e+17,2.12023739524762e+17,2.1193627589789552e+17,2.1185074245603155e+17,2.1176708101585405e+17,2.1168523599610992e+17,2.1160515427623773e+17,2.115267850616036e+17,2.11450079755381e+17,2.1137499183702518e+17,2.1130147674722547e+17,2.1122949177916938e+17,2.11158995975917e+17,2.110899500336579e+17,2.11022316210606e+17,2.109560582412777e+17,2.1089114125589357e+17,2.1082753170464333e+17,2.1076519728655597e+17,2.107041068827215e+17,2.1064423049361872e+17,2.105855391803098e+17,2.10528005009273e+17,2.104716010006536e+17
0.5485085085085085,2.0441784296453715e+17,2.1022908151325514e+17,2.1391833207474442e+17,2.1610599453003616e+17,2.1738051809300653e+17,2.181022503379256e+17,2.184825703276434e+17,2.1864728250250886e+17,2.186733001373018e+17,2.1860896980973616e+17,2.184854597627939e+17,2.1832330823015357e+17,2.1813629938691267e+17,2.179338232200599e+17,2.177223504795946e+17,2.1750637676121155e+17,2.1728903988824986e+17,2.1707253148048864e+17,2.1685837607420726e+17,2.1664762334182934e+17,2.1644098228685206e+17,2.162389160737657e+17,2.160417097641584e+17,2.1584951915944586e+17,2.1566240631144954e+17,2.154803655233752e+17,2.1530334250130723e+17,2.151312485284855e+17,2.149639709939002e+17,2.1480138123126707e+17,2.146433403609115e+17,2.1448970364027187e+17,2.1434032369507885e+17,2.1419505290682838e+17,2.1405374516203034e+17,2.1391625711732918e+17,2.1378244909668794e+17,2.1365218570868288e+17,2.135253362509346e+17,2.134017749529071e+17,2.132813810963786e+17,2.1316403904382867e+17,2.130496381980778e+17,2.1293807291121715e+17,2.1282924235678947e+17,2.1272305037602992e+17,2.1261940530653018e+17,2.1251821979978493e+17,2.1241941063259418e+17,2.1232289851612957e+17,2.122286079055612e+17,2.1213646681242342e+17,2.1204640662133395e+17,2.1195836191223792e+17,2.1187227028899885e+17,2.1178807221488598e+17,2.1170571085529363e+17,2.1162513192786128e+17,2.1154628356003485e+17,2.1146911615401126e+17,2.1139358225893296e+17,2.1131963645014387e+17,2.1124723521527827e+17,2.1117633684692515e+17,2.1110690134159187e+17,2.1103889030468077e+17,2.1097226686118586e+17,2.1090699557181702e+17,2.1084304235426205e+17,2.1078037440930218e+17,2.1071896015150502e+17,2.1065876914422755e+17,2.105997720386726e+17,2.1054194051675267e+17,2.1048524723752688e+17
0.5498398398398399,2.046989194604716e+17,2.106090964493935e+17,2.1428873540345715e+17,2.1644116446205398e+17,2.176778956977098e+17,2.1836543502599984e+17,2.1871631993936576e+17,2.1885606045633165e+17,2.1886092547885114e+17,2.1877860911283898e+17,2.1863971375149053e+17,2.184643124913169e+17,2.1826581467127933e+17,2.1805330992011587e+17,2.1783302807118387e+17,2.1760927065595782e+17,2.1738501825490122e+17,2.1716233423800918e+17,2.1694263782236723e+17,2.1672689160142186e+17,2.1651573210167904e+17,2.16309561777601e+17,2.161086145260908e+17,2.1591300277750122e+17,2.1572275161613523e+17,2.1553782367101747e+17,2.153581373750671e+17,2.15183580417741e+17,2.1501401968654394e+17,2.1484930862564246e+17,2.146892926825522e+17,2.1453381333180886e+17,2.1438271103450554e+17,2.1423582739892202e+17,2.1409300673948397e+17,2.1395409718157008e+17,2.1381895142308032e+17,2.1368742723655594e+17,2.1355938777542656e+17,2.1343470173280538e+17,2.1331324338983562e+17,2.1319489258194387e+17,2.1307953460477542e+17,2.1296706007655754e+17,2.1285736476977747e+17,2.1275034942208666e+17,2.1264591953404406e+17,2.1254398515952794e+17,2.1244446069325706e+17,2.123472646587827e+17,2.122523194994664e+17,2.1215955137430026e+17,2.1206888995990848e+17,2.1198026825966787e+17,2.118936224205677e+17,2.1180889155818704e+17,2.1172601758997584e+17,2.116449450768818e+17,2.115656210732526e+17,2.114879949848599e+17,2.114120184348286e+17,2.1133764513721142e+17,2.1126483077791574e+17,2.1119353290267107e+17,2.1112371081171277e+17,2.11055325460852e+17,2.1098833936860243e+17,2.109227165290381e+17,2.1085842233006253e+17,2.1079542347677962e+17,2.1073368791966662e+17,2.1067318478726134e+17,2.1061388432308806e+17,2.105557578265607e+17,2.1049877759761248e+17
