Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s
1.7866666666666668,2.0345267579204486e+17,2.1761561300846077e+17,2.176000503930649e+17,2.1647185809566035e+17,2.1535838053136115e+17,2.1439098527132403e+17,2.135652239593535e+17,2.1285738283881098e+17,2.1224489948016534e+17,2.1170952493312915e+17,2.1123703870264758e+17,2.1081640847007373e+17,2.1043901927419478e+17,2.1009807403370742e+17,2.09788148581144e+17,2.095048651144699e+17,2.0924465204335123e+17,2.0900456599726006e+17,2.0878215856811098e+17
1.79,2.0292912890822717e+17,2.1704555924688125e+17,2.1727588489589472e+17,2.1625888267927395e+17,2.152050723349837e+17,2.1427387404670378e+17,2.134719889937568e+17,2.1278087008962566e+17,2.121806360324557e+17,2.116545522185293e+17,2.1118931131342874e+17,2.107744610003878e+17,2.1040177059859373e+17,2.1006470669810256e+17,2.0975803145886797e+17,2.094775021055493e+17,2.092196470488594e+17,2.0898159839787136e+17,2.087609656752826e+17
1.7933333333333334,2.0247395031026032e+17,2.1648058160775507e+17,2.1695001164349565e+17,2.1604361164365904e+17,2.1504966201918074e+17,2.1415494339612016e+17,2.1337718937650326e+17,2.1270300400103542e+17,2.1211519163527283e+17,2.115985395013917e+17,2.1114066011301002e+17,2.1073168646417328e+17,2.1036377622948064e+17,2.100306627775001e+17,2.0972729697375354e+17,2.0944957290450394e+17,2.0919412041109654e+17,2.089581482073854e+17,2.087393246413868e+17
1.7966666666666669,2.0208023913458992e+17,2.1592140818447866e+17,2.16622758753456e+17,2.1582621440132166e+17,2.1489224985576314e+17,2.140342585514603e+17,2.1328087048778093e+17,2.1262381774893024e+17,2.120485914836026e+17,2.1154150650021558e+17,2.1109110091432842e+17,2.1068809779997386e+17,2.1032504693370067e+17,2.0999595136117078e+17,2.0969595289435555e+17,2.0942108422288538e+17,2.0916807798342182e+17,2.089342205735014e+17,2.087172400273182e+17
1.8,2.0174142732359456e+17,2.153687277066965e+17,2.162944484265054e+17,2.156068588948354e+17,2.147329355918548e+17,2.139118844804979e+17,2.131830775285987e+17,2.1254334436202112e+17,2.1198086063968483e+17,2.114834728090336e+17,2.1104064941191782e+17,2.1064370783316963e+17,2.102855933698321e+17,2.099605814348206e+17,2.0966400689020218e+17,2.09392042677586e+17,2.0914152552871862e+17,2.0890982055743104e+17,2.0869471631127168e+17
1.8033333333333335,2.014513335967699e+17,2.1482318923198797e+17,2.1596539679453178e+17,2.1538571160222026e+17,2.1457181849541632e+17,2.1378788593965213e+17,2.1308385557146422e+17,2.1246161676801037e+17,2.119120240743907e+17,2.1142445793436822e+17,2.1098932121497578e+17,2.105985293056807e+17,2.1024542611499462e+17,2.0992456190490477e+17,2.0963146655395245e+17,2.093624548111235e+17,2.0911446873804352e+17,2.088849531511121e+17,2.086717579046892e+17
1.8066666666666669,2.0120420089465206e+17,2.1428540188892096e+17,2.1563591374276646e+17,2.15162937522661e+17,2.144089973873135e+17,2.136623275171603e+17,2.1298324960390243e+17,2.1237866783419846e+17,2.1184210670413814e+17,2.1136448132851622e+17,2.1093713187734643e+17,2.1055257490303536e+17,2.1020455568937424e+17,2.0988790162093933e+17,2.0959833942177997e+17,2.093323271103402e+17,2.0908691324784787e+17,2.0885962329312774e+17,2.0864836916702666e+17
1.81,2.009947190712712e+17,2.137559346849992e+17,2.1530630270981e+17,2.1493870014361683e+17,2.1424457066023795e+17,2.135352736667115e+17,2.1288130456476138e+17,2.1229453040243533e+17,2.1177113342323722e+17,2.1130356241905053e+17,2.1088409692430982e+17,2.1050585727869866e+17,2.1016299257836528e+17,2.0985060939571686e+17,2.0956463299189466e+17,2.09301666023434e+17,2.0905886465569373e+17,2.0883383588325834e+17,2.0862455441927114e+17
1.8133333333333335,2.008180347368652e+17,2.1323531639228896e+17,2.1497686046967696e+17,2.1471316139077898e+17,2.1407863628508256e+17,2.134067887318155e+17,2.127780653734315e+17,2.122092373184667e+17,2.116991291316781e+17,2.1124172063453078e+17,2.1083023187615712e+17,2.1045838907563363e+17,2.1012074725229866e+17,2.0981269402339267e+17,2.0953035474116874e+17,2.0927047797528784e+17,2.0903032853443142e+17,2.08807595795634e+17,2.0860031795617843e+17
1.8166666666666669,2.006697501961576e+17,2.127240355222025e+17,2.1464787690031654e+17,2.1448648156261702e+17,2.139112918056009e+17,2.132769369613566e+17,2.1267357695224506e+17,2.1212282145584563e+17,2.1162611875847357e+17,2.11178975426498e+17,2.107755522686046e+17,2.10410182945132e+17,2.1007783018378192e+17,2.097741642954607e+17,2.0949551213987984e+17,2.092387693811061e+17,2.0900131044484432e+17,2.087809078904901e+17,2.085756640572311e+17
1.82,2.0054591340095827e+17,2.1222254039919274e+17,2.14319634743147e+17,2.1425881925143923e+17,2.1374263432233862e+17,2.1314578251691507e+17,2.1256788424243318e+17,2.1203531573466902e+17,2.1155212728074464e+17,2.1111534628789635e+17,2.1072007367015674e+17,2.1036125156300275e+17,2.1003425186272336e+17,2.097350290146775e+17,2.094601126646208e+17,2.092065466583999e+17,2.0897181594679638e+17,2.0875377702455824e+17,2.0855059699634483e+17
1.8233333333333335,2.0044300075218275e+17,2.117312393411257e+17,2.1399240935806835e+17,2.1403033125298387e+17,2.135727604669291e+17,2.1301338947252928e+17,2.124610322140946e+17,2.1194675313546643e+17,2.11477179738797e+17,2.1105085276811565e+17,2.1066381169657456e+17,2.1031160764324685e+17,2.0999002280914746e+17,2.0969529700702672e+17,2.0942416380945526e+17,2.091738162373906e+17,2.0894185060894426e+17,2.0872620806014566e+17,2.0852512105037178e+17
1.8266666666666669,2.003578944586299e+17,2.112505009519654e+17,2.136664684782117e+17,2.1380117246657824e+17,2.1340176636789754e+17,2.128798218076282e+17,2.1235306587068262e+17,2.1185716670861536e+17,2.1140130124747613e+17,2.109855144848838e+17,2.1060678202263754e+17,2.1026126394937594e+17,2.0994515358393603e+17,2.0965497713183965e+17,2.0938767309542077e+17,2.0914058456992115e+17,2.08911420017093e+17,2.0869820587297568e+17,2.0849924050646554e+17
1.83,2.0028785600050886e+17,2.1078065453024262e+17,2.133420719683906e+17,2.135714957878601e+17,2.132297476091309e+17,2.1274514339388867e+17,2.1224403024854483e+17,2.117665895796827e+17,2.1132451700411443e+17,2.109193511332631e+17,2.1054900039140822e+17,2.1021023330355133e+17,2.0989965479764672e+17,2.096140782902037e+17,2.0935064807849494e+17,2.0910685813697814e+17,2.0888052978128806e+17,2.0866977535887178e+17,2.0847295966838294e+17
1.8333333333333335,2.002304970662615e+17,2.10321990594668e+17,2.1301947159085488e+17,2.1334145199596752e+17,2.1305679918214928e+17,2.126094179767726e+17,2.1213397041205776e+17,2.116750549511056e+17,2.1124685229339622e+17,2.1085238249201517e+17,2.104904826212217e+17,2.101585285937321e+17,2.0985353711757142e+17,2.095726094318014e+17,2.0931309635615056e+17,2.0907264345493642e+17,2.088491855417443e+17,2.086409214393769e+17,2.0844628286180637e+17
1.836666666666667,2.001837491418675e+17,2.0987476152626285e+17,2.1269891078154957e+17,2.1311118963698234e+17,2.1288301543326778e+17,2.124727091524808e+17,2.120229314448927e+17,2.115825961006213e+17,2.1116833248946778e+17,2.107846284276032e+17,2.1043124461062426e+17,2.1010616277902454e+17,2.0980681127320173e+17,2.0953057956032573e+17,2.0927502557262976e+17,2.0903794708064314e+17,2.0881739297371635e+17,2.086116490664029e+17,2.0841921443877315e+17
1.84,2.001458327412122e+17,2.0943918232456096e+17,2.1238062443965802e+17,2.1288085490526624e+17,2.127084900066731e+17,2.1233508034102477e+17,2.119109584379284e+17,2.11489246376846e+17,2.1108898305561296e+17,2.107161088960958e+17,2.1037130234148477e+17,2.1005314889342387e+17,2.0975948806026707e+17,2.0948799773761885e+17,2.0923644342306672e+17,2.0900277561545728e+17,2.087851577914167e+17,2.0858196322600605e+17,2.083917587812994e+17
1.8433333333333335,2.001152270812934e+17,2.090154314738213e+17,2.1206483873278982e+17,2.1265059152417274e+17,2.1253331578436083e+17,2.1219659475607427e+17,2.1179809647429878e+17,2.1139503919238208e+17,2.110088295418e+17,2.1064684394322618e+17,2.1031067188049306e+17,2.099995000481335e+17,2.0971157834350762e+17,2.094448730866761e+17,2.0919735765658688e+17,2.0896713570835917e+17,2.0875248575108374e+17,2.0855186894138266e+17,2.0836392030428506e+17
1.8466666666666667,2.0009064083249475e+17,2.0860365191379533e+17,2.1175177091976243e+17,2.1242054062745232e+17,2.1235758482379488e+17,2.1205731537218624e+17,2.116843906120288e+17,2.1130000801480854e+17,2.1092789758038858e+17,2.1057685370284614e+17,2.1024936937924934e+17,2.0994522943263722e+17,2.0966309305833533e+17,2.094012147936518e+17,2.0915777607850323e+17,2.0893103405823926e+17,2.087193826532997e+17,2.085213712751755e+17,2.083357034577826e+17
1.85,2.0007098441577786e+17,2.0820395210842474e+17,2.1144162919253878e+17,2.121908406425092e+17,2.121813882940613e+17,2.1191730488996426e+17,2.115698858646728e+17,2.1120418635588256e+17,2.1084621288026227e+17,2.105061583939982e+17,2.10187411073134e+17,2.0989035031468886e+17,2.096140432115271e+17,2.0935703210899405e+17,2.0911770655172422e+17,2.0889447741546896e+17,2.0868585434465155e+17,2.084904753311758e+17,2.0830711272870774e+17
1.8533333333333335,2.0005534417797434e+17,2.0781640720490234e+17,2.111346125385235e+17,2.1196162717650816e+17,2.1200481641120278e+17,2.1177662569964298e+17,2.1145462718033046e+17,2.111076077592476e+17,2.1076380121962998e+17,2.1043477831680787e+17,2.1012481327913152e+17,2.0983487603936976e+17,2.0956443988108272e+17,2.093123343478264e+17,2.0907715699747885e+17,2.08857472582849e+17,2.0865190671882122e+17,2.0845918625550038e+17,2.0827815264206518e+17
1.8566666666666667,2.0004295865470458e+17,2.074410602747949e+17,2.1083091062409312e+17,2.1173303290618627e+17,2.1182795837333386e+17,2.1163533984353338e+17,2.1133865941937434e+17,2.1101030578691536e+17,2.106806884377145e+17,2.1036273384738115e+17,2.1006159239276595e+17,2.0977882002735114e+17,2.0951429421536758e+17,2.0926713088968336e+17,2.0903613539545462e+17,2.0882002641602163e+17,2.0861754571718467e+17,2.0842750923731606e+17,2.0824882776175536e+17
1.86,2.0003319702810022e+17,2.0707792362839606e+17,2.105307036999443e+17,2.115051874720847e+17,2.116509022960579e+17,2.1149350897771386e+17,2.1122202733118458e+17,2.1091231400475664e+17,2.1059690042552243e+17,2.1029004543187037e+17,2.099977648842887e+17,2.0972219577248394e+17,2.094636174316491e+17,2.0922143117769632e+17,2.089946497834354e+17,2.0878214582342582e+17,2.0858277732899082e+17,2.0839544950917664e+17,2.0821914269102282e+17
1.8633333333333335,2.0002553980293504e+17,2.0672698019312227e+17,2.1023416252858374e+17,2.1127821737779606e+17,2.1147373514863312e+17,2.1135119433329914e+17,2.111047755301484e+17,2.1081366596720928e+17,2.1051246311586723e+17,2.1021673357985312e+17,2.0993334729424314e+17,2.096650168388247e+17,2.0941242081412182e+17,2.0917524471731533e+17,2.0895270825651578e+17,2.0874383776586454e+17,2.085476075911838e+17,2.083630123470311e+17,2.0818910207259997e+17
1.8666666666666667,2.000195616588242e+17,2.0638818494657395e+17,2.0994144833406106e+17,2.1105224589471014e+17,2.1129654269126858e+17,2.1120845667757536e+17,2.109869484711488e+17,2.1071439520138285e+17,2.1042740247279405e+17,2.1014281885715123e+17,2.0986835622851466e+17,2.0960729685719306e+17,2.093607157115065e+17,2.091285810746418e+17,2.0891031896596006e+17,2.0870510925574586e+17,2.0851204258792534e+17,2.083302030699541e+17,2.0815871058859334e+17
1.87,2.0001491638624803e+17,2.060614663948302e+17,2.096527127738498e+17,2.1082739297264493e+17,2.111194094138701e+17,2.110653562752464e+17,2.1086859042473398e+17,2.106145351907156e+17,2.1034174448053616e+17,2.1006832187819856e+17,2.0980280835296163e+17,2.0954904952134317e+17,2.0930851353429555e+17,2.090814498744385e+17,2.0886749011776486e+17,2.0866596735605178e+17,2.084760884498655e+17,2.0829702703964432e+17,2.081279729601543e+17
1.8733333333333335,2.0001132377843744e+17,2.05746728086616e+17,2.093680979326184e+17,2.1060377515666464e+17,2.1094241847650547e+17,2.109219528500001e+17,2.107497454521329e+17,2.1051411935831712e+17,2.1025551513211328e+17,2.099932632980528e+17,2.0973672038770765e+17,2.0949028858382083e+17,2.092558257517091e+17,2.090338607978722e+17,2.0882422997097626e+17,2.086264191790807e+17,2.084397513532047e+17,2.0826348965972877e+17,2.080968939469697e+17
1.8766666666666667,2.0000855832763485e+17,2.0544385015415072e+17,2.090877363374914e+17,2.1038150551031386e+17,2.107656516518107e+17,2.1077830554657034e+17,2.106304573802554e+17,2.1041318105011e+17,2.1016874041766627e+17,2.0991766380413037e+17,2.0967010910116506e+17,2.0943102785156733e+17,2.0920266388841466e+17,2.089858235800388e+17,2.0878054683580544e+17,2.0858647188500397e+17,2.0840303751858336e+17,2.0822959637490774e+17,2.0806547834660413e+17
1.8800000000000001,2.000064395609148e+17,2.051526908717459e+17,2.0881175099428538e+17,2.10160693545433e+17,2.1058918926952045e+17,2.1063447289344314e+17,2.1051076977679507e+17,2.1031175351786605e+17,2.1008144631260845e+17,2.0984154410773357e+17,2.096029913038489e+17,2.0937128118132096e+17,2.091490395210572e+17,2.0893734800731082e+17,2.0873644907158006e+17,2.0854613268026944e+17,2.083659532098298e+17,2.081953526699677e+17,2.080337309937192e+17
1.8833333333333335,2.000048238456757e+17,2.0487308822354768e+17,2.0854025544410586e+17,2.0994144515866762e+17,2.1041311016327254e+17,2.1049051276633e+17,2.103907259255343e+17,2.102098699022179e+17,2.0999365876566035e+17,2.0976492493542643e+17,2.0953538384203008e+17,2.0931106247486074e+17,2.0909496427463782e+17,2.0888844391454285e+17,2.0869194508456243e+17,2.085054088158814e+17,2.083285047325927e+17,2.0816076406868675e+17,2.0800165675919274e+17
1.8866666666666667,2.0000359749631206e+17,2.0460486147220458e+17,2.0827335383961098e+17,2.097238625747383e+17,2.1023749161980595e+17,2.103464823525118e+17,2.102703688019339e+17,2.1010756321571427e+17,2.0990540368682464e+17,2.0968782702030778e+17,2.0946730359127018e+17,2.0925038567412813e+17,2.0904044981877338e+17,2.0883912118216342e+17,2.0864704332566067e+17,2.0846430758558038e+17,2.0829069843288035e+17,2.0812583613265283e+17,2.079692605491561e+17
1.8900000000000001,2.000026710198262e+17,2.043478127206725e+17,2.080111410401813e+17,2.0950804429649878e+17,2.1006240933064973e+17,2.102024381161391e+17,2.1014974104907715e+17,2.100048663259748e+17,2.098167069353486e+17,2.0961027109322134e+17,2.0939876744987194e+17,2.0918926475625734e+17,2.089855078638644e+17,2.0878938973317776e+17,2.0860175228805523e+17,2.0842283632394256e+17,2.08252540695524e+17,2.08090574460011e+17,2.0793654730396557e+17
1.8933333333333335,2.0000197434783686e+17,2.0410172845983594e+17,2.077537027251813e+17,2.0929408506177747e+17,2.0988793734637814e+17,2.1005843576455894e+17,2.100288849540269e+17,2.0990181193899258e+17,2.097275943077134e+17,2.0953227787393658e+17,2.093297923322746e+17,2.0912771372853936e+17,2.0893015015719328e+17,2.0873925953010128e+17,2.085560805047583e+17,2.0838100240441558e+17,2.082140379425815e+17,2.0805498468415443e+17,2.0790352199712013e+17
1.8966666666666667,2.0000145291439667e+17,2.0386638109511475e+17,2.0750111552445405e+17,2.090820758069697e+17,2.097141480334912e+17,2.099145302157287e+17,2.0990784242464394e+17,2.0979843258262394e+17,2.0963809152568278e+17,2.094538680623278e+17,2.0926039516241782e+17,2.0906574662334102e+17,2.0887438847897136e+17,2.0868874057184054e+17,2.085100365461212e+17,2.083388132373041e+17,2.0817519663169264e+17,2.0801907247236947e+17,2.0787018963413648e+17
1.9000000000000001,2.0000106445225984e+17,2.0364153044574086e+17,2.072534471651563e+17,2.08872103637324e+17,2.0954111203396493e+17,2.0977077556676422e+17,2.0978665496690787e+17,2.09694760590299e+17,2.0954822422443955e+17,2.093750623295748e+17,2.0919059286709395e+17,2.0900337749299542e+17,2.0881823463835e+17,2.0863784289053494e+17,2.084636290173022e+17,2.0829627626771635e+17,2.0813602325439706e+17,2.0798284352444522e+17,2.078365552513901e+17
1.9033333333333335,2.0000077639396662e+17,2.0342692521090973e+17,2.0701075663401264e+17,2.0866425180384477e+17,2.0936889822750326e+17,2.0962722506366374e+17,2.0966536366277517e+17,2.095908280849809e+17,2.0945801794083203e+17,2.0929588130940413e+17,2.091204023693053e+17,2.0894062040467907e+17,2.087617004694086e+17,2.0858657654837056e+17,2.0841686655570422e+17,2.082533989734805e+17,2.0809652433442243e+17,2.0794630357125427e+17,2.078026239149289e+17
1.9066666666666667,2.0000056377773123e+17,2.0322230439754458e+17,2.0677309435404752e+17,2.0845859968671622e+17,2.0919757369651373e+17,2.0948393107224042e+17,2.095440091486034e+17,2.0948666696339766e+17,2.093674981017505e+17,2.0921634558938768e+17,2.0904984058163987e+17,2.0887748943528653e+17,2.087047978271289e+17,2.08534951634375e+17,2.0836975782839133e+17,2.0821018886303846e+17,2.080567064259503e+17,2.0790945837331165e+17,2.0776840071926547e+17
1.9100000000000001,2.0000040757119776e+17,2.0302739870494317e+17,2.0654050237483715e+17,2.08255222785137e+17,2.090272036938197e+17,2.0934094505029126e+17,2.094226315941666e+17,2.0938230888056736e+17,2.0927669001264992e+17,2.0913647570231136e+17,2.0897892439967702e+17,2.0881399866631306e+17,2.0864753858336534e+17,2.0848297826120125e+17,2.0832231152949008e+17,2.0816665347332314e+17,2.080165761118643e+17,2.0787231371931603e+17,2.0773389078615258e+17
1.9133333333333336,2.0000029333835763e+17,2.028419318621059e+17,2.0631301457531376e+17,2.0805419271344e+17,2.0885785161311418e+17,2.0919831752102502e+17,2.093012706822833e+17,2.092777852346334e+17,2.0918561884623302e+17,2.0905629211762624e+17,2.0890767069543267e+17,2.087501621787528e+17,2.085899346228175e+17,2.084306665619058e+17,2.082745363775814e+17,2.0812280036762387e+17,2.079761400019858e+17,2.078348754246783e+17,2.0769909926334554e+17
1.9166666666666667,2.0000021018611782e+17,2.0266562191406934e+17,2.060906568781475e+17,2.0785557720336106e+17,2.0868957896215354e+17,2.090560980477676e+17,2.0917996558907507e+17,2.0917312715202554e+17,2.0909430963130624e+17,2.089758152329914e+17,2.0883609631085222e+17,2.086859940480201e+17,2.085319978390108e+17,2.0837802668672726e+17,2.0822644111308784e+17,2.080786371334442e+17,2.0793540473130045e+17,2.0779714933003984e+17,2.0766403132335434e+17
1.9200000000000002,2.0000014993706448e+17,2.0249818245408256e+17,2.0587344747472963e+17,2.0765944011230742e+17,2.085224453386835e+17,2.0891433520995952e+17,2.0905875496487187e+17,2.0906836547296e+17,2.090027872418187e+17,2.0889506536591725e+17,2.0876421805135834e+17,2.0862150833889888e+17,2.0847374013029066e+17,2.083250687998688e+17,2.081780344956592e+17,2.0803417138035536e+17,2.078943769581782e+17,2.0775914129978374e+17,2.0762869216218816e+17
1.9233333333333336,2.0000010648385885e+17,2.0233932379896496e+17,2.0566139705978125e+17,2.074658414374679e+17,2.0835650840908403e+17,2.087730765804574e+17,2.089376769157775e+17,2.0896353073728982e+17,2.089110763860938e+17,2.0881406274551715e+17,2.0869205267945907e+17,2.0855671910052586e+17,2.0841517339583386e+17,2.0827180307628835e+17,2.081293253015604e+17,2.0798941073784797e+17,2.0785306336258986e+17,2.0772085722054106e+17,2.0759308699809427e+17
1.9266666666666667,2.0000007528845078e+17,2.021887541054718e+17,2.0545450907461728e+17,2.072748373355973e+17,2.0819182388971504e+17,2.0863236870414845e+17,2.0881676898590774e+17,2.0885865317071645e+17,2.0881920159626192e+17,2.087328275043733e+17,2.0861961690842256e+17,2.0849164036141155e+17,2.083563095316811e+17,2.0821823969849997e+17,2.080803223210636e+17,2.0794436285318448e+17,2.0781147064432163e+17,2.076823029996937e+17,2.0755722107029254e+17
1.9300000000000002,2.0000005299595744e+17,2.0204618042596166e+17,2.0525277995810243e+17,2.0708648014829866e+17,2.0802844553093946e+17,2.084922570778836e+17,2.086960681403108e+17,2.0875376267137155e+17,2.0872718721790173e+17,2.086513796705235e+17,2.0854692739602218e+17,2.0842628612450288e+17,2.082971604267937e+17,2.0816438885338806e+17,2.0803103435584746e+17,2.0789903538925392e+17,2.0776960552118976e+17,2.0764348456387565e+17,2.0752109963770765e+17
1.9333333333333333,2.0000003713871958e+17,2.019113097021101e+17,2.0505619940434768e+17,2.069008184326201e+17,2.078664251037971e+17,2.0835278613173418e+17,2.0857561074857968e+17,2.0864888879677744e+17,2.0863505739989642e+17,2.085697391595735e+17,2.0847400073835683e+17,2.08360670362291e+17,2.0823773795913734e+17,2.08110260729038e+17,2.0798147021640445e+17,2.0785343602243117e+17,2.0772747472725626e+17,2.0760440785747354e+17,2.0748472797769917e+17
1.9366666666666668,2.0000002591080544e+17,2.01783849695842e+17,2.048647506262086e+17,2.0671789699677558e+17,2.077058123892974e+17,2.0821399921157344e+17,2.08455432569164e+17,2.0854406075119373e+17,2.0854283608451194e+17,2.0848792576694086e+17,2.0840085346375046e+17,2.082948070119673e+17,2.08178053991795e+17,2.080558655115841e+17,2.0793163871945926e+17,2.0780757244044176e+17,2.0768508501104746e+17,2.0756507884112813e+17,2.0744811138479126e+17
1.9400000000000002,2.0000001799719e+17,2.0166350985705984e+17,2.0467841062366394e+17,2.06537756940793e+17,2.0754665517029597e+17,2.0807593856298298e+17,2.083355687343879e+17,2.0843930737335738e+17,2.084505469977024e+17,2.0840595916023363e+17,2.083275020267339e+17,2.082287099706304e+17,2.081181203691121e+17,2.080012133820772e+17,2.078815486853987e+17,2.0776145234023338e+17,2.0764244313377616e+17,2.07525503490237e+17,2.0741125516940237e+17
1.9433333333333334,2.000000124450972e+17,2.015500021281283e+17,2.0449715045617142e+17,2.063604357018866e+17,2.0738899922591578e+17,2.0793864531648166e+17,2.0821605373617952e+17,2.083346571246216e+17,2.08358213639648e+17,2.083238588717694e+17,2.0825396280211258e+17,2.0816239309054698e+17,2.0805794891287494e+17,2.0794631451337408e+17,2.07831208935715e+17,2.0771508342585587e+17,2.0759955586756816e+17,2.0748568779345962e+17,2.073741646565757e+17
1.9466666666666668,2.000000085676494e+17,2.0144304168542896e+17,2.0432093551811952e+17,2.061859671043472e+17,2.0723288832847104e+17,2.078021594740736e+17,2.080969214125168e+17,2.082301380775003e+17,2.0826585927553072e+17,2.082416442912375e+17,2.0818025207912362e+17,2.0809587017446874e+17,2.079975514185256e+17,2.0789117906704928e+17,2.077806282904638e+17,2.0766847340634998e+17,2.075564299936948e+17,2.074456377512257e+17,2.0733684518471123e+17
1.9500000000000002,2.0000000587211946e+17,2.0134234761863296e+17,2.041497258165165e+17,2.0601438141373795e+17,2.0707836424284742e+17,2.0766651989710902e+17,2.079782049345932e+17,2.0812577790462198e+17,2.0817350692655206e+17,2.0815933465850915e+17,2.081063860556847e+17,2.0802915497100768e+17,2.079369396514139e+17,2.078358171903316e+17,2.077298155657379e+17,2.0762162999364646e+17,2.075130723008112e+17,2.0740535937424698e+17,2.0729930210429955e+17
1.9533333333333334,2.00000004006802e+17,2.0124764354864003e+17,2.0398347625008557e+17,2.0584570539517984e+17,2.0692546672828966e+17,2.075317642954508e+17,2.078599367947058e+17,2.0802160386809872e+17,2.0808117936119734e+17,2.0807694905659837e+17,2.0803238083273792e+17,2.0796226117007248e+17,2.0787612534308912e+17,2.0778023901306618e+17,2.0767877957115773e+17,2.0757456090047613e+17,2.0746948958320214e+17,2.0736485868203373e+17,2.0726154077665856e+17
1.9566666666666668,2.000000027218907e+17,2.011586581854121e+17,2.038221368889603e+17,2.056799623755092e+17,2.0677423354254512e+17,2.073979292179374e+17,2.077421487948676e+17,2.0791764280931347e+17,2.079888990867502e+17,2.0799450640477712e+17,2.0795825240869094e+17,2.0789520239836733e+17,2.0781512018763286e+17,2.077244546447041e+17,2.0762752910738013e+17,2.0752727383829165e+17,2.0742568863903533e+17,2.07324141701416e+17,2.0722356657267293e+17
1.9600000000000002,2.0000000184082832e+17,2.010751258271791e+17,2.036656532542059e+17,2.05517172309085e+17,2.066247004483076e+17,2.0726505004413155e+17,2.0762487203614534e+17,2.078139211391296e+17,2.0789668834106138e+17,2.0791202545184826e+17,2.0788401667395856e+17,2.0782799221495597e+17,2.0775393583803443e+17,2.0766847417131994e+17,2.0757607296362595e+17,2.0747977651520243e+17,2.0738167626862326e+17,2.0728321446507043e+17,2.0718538487153715e+17
1.9633333333333334,2.000000012394405e+17,2.0099678680271834e+17,2.0351396659642163e+17,2.0535735184702397e+17,2.0647690122190458e+17,2.0713316097734243e+17,2.075081369087222e+17,2.077104648285257e+17,2.0780456908457466e+17,2.0782952476957853e+17,2.078096894056064e+17,2.0776064410689226e+17,2.076925839026105e+17,2.0761230765265942e+17,2.0752441991522768e+17,2.074320766339227e+17,2.073374592726943e+17,2.0724208301005334e+17,2.071470010595027e+17
1.9666666666666668,2.0000000083082182e+17,2.0092338785860608e+17,2.0336701417271258e+17,2.052005144096378e+17,2.063308676641675e+17,2.0700229503890755e+17,2.0739197308268525e+17,2.0760729939965824e+17,2.077125629926136e+17,2.0774702274629517e+17,2.077352862620998e+17,2.0769317148491984e+17,2.0763107594147066e+17,2.0755596511921747e+17,2.0747257872119808e+17,2.0738418188973398e+17,2.0729304445067338e+17,2.0720075337634003e+17,2.0710842052862925e+17
1.9700000000000002,2.0000000055444682e+17,2.008546824935116e+17,2.0322472952135206e+17,2.0504667026184858e+17,2.061866296134224e+17,2.0687248406371862e+17,2.0727640949953552e+17,2.075044499173541e+17,2.0762069144793146e+17,2.076645375806482e+17,2.0766082277815946e+17,2.0762558767924176e+17,2.075694234630302e+17,2.0749945656934874e+17,2.074205581218208e+17,2.0733609996846285e+17,2.072484385989731e+17,2.0715923160537162e+17,2.070696486755411e+17
1.9733333333333334,2.0000000036836784e+17,2.007904312417495e+17,2.03087042733492e+17,2.0489582659135635e+17,2.0604421496053674e+17,2.0674375869697558e+17,2.0716147436441878e+17,2.0740194098103494e+17,2.075289755335273e+17,2.0758208727554096e+17,2.0758631435972643e+17,2.075579059353629e+17,2.0750763792057136e+17,2.0744279196641098e+17,2.0736836683626365e+17,2.0728783854447414e+17,2.0720364850929578e+17,2.0711752373860918e+17,2.070306909001885e+17
1.9766666666666668,2.000000002436539e+17,2.007304019084274e+17,2.0295388072131226e+17,2.0474798758933376e+17,2.059036496659552e+17,2.0661614839214963e+17,2.070471951390732e+17,2.072997967170742e+17,2.0743743602573005e+17,2.0749968963223178e+17,2.0751177627903824e+17,2.07490139410006e+17,2.0744573070885453e+17,2.0738598123594275e+17,2.0731601356021574e+17,2.0723940527868106e+17,2.0715868096694733e+17,2.070756358160961e+17,2.0699155260461482e+17
1.9800000000000002,2.0000000016044816e+17,2.0067436975862406e+17,2.0282516748203766e+17,2.046031545334245e+17,2.057649577786565e+17,2.0648968141013674e+17,2.0693359853549078e+17,2.0719804077158803e+17,2.0734609338755312e+17,2.0741736224460787e+17,2.0743722366981808e+17,2.0742230116710326e+17,2.0738371316078106e+17,2.0732903426287658e+17,2.0726350696354915e+17,2.0719080781657222e+17,2.0711354274916272e+17,2.0703357387502893e+17,2.069522391917295e+17
