Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s
0.7648248248248248,2.653919813299528e+17,2.506554820273818e+17,2.4293443626783664e+17,2.3801853624340205e+17,2.3453282093976557e+17,2.3189058175413296e+17,2.297951144282391e+17,2.2807829689399072e+17,2.26636792973668e+17,2.2540308860680714e+17,2.2433092808754973e+17,2.2338739299712592e+17,2.2254831707745914e+17,2.217954941062882e+17,2.21114904562931e+17,2.2049554866091242e+17,2.199286547524944e+17,2.194071280866606e+17,2.1892515804476848e+17,2.184779325877292e+17,2.1806142689782022e+17,2.1767224441399082e+17,2.173074955411898e+17,2.1696470389489507e+17,2.1664173297000643e+17,2.163367281645825e+17,2.1604807048985885e+17,2.157743392752559e+17,2.155142818690608e+17,2.152667888322118e+17,2.1503087348375565e+17,2.1480565492220822e+17,2.145903438446153e+17,2.143842306335393e+17,2.141866752947813e+17,2.139970989148037e+17,2.1381497637331466e+17,2.1363983009819773e+17,2.1347122469051184e+17,2.133087622792815e+17,2.1315207849122256e+17,2.1300083894087814e+17,2.128547361629903e+17,2.1271348692216112e+17,2.1257682984561146e+17,2.1244452333363536e+17,2.123163437095643e+17,2.1219208357700643e+17,2.1207155035705286e+17,2.1195456498223907e+17,2.1184096072746698e+17,2.117305821609538e+17,2.1162328420067626e+17,2.1151893126380416e+17,2.114173964983276e+17,2.11318561087532e+17,2.11222313619208e+17,2.111285495125335e+17
0.7663363363363362,2.6497499954818112e+17,2.504640907672056e+17,2.428213048592691e+17,2.3794177371369485e+17,2.3447628252132054e+17,2.318466367138165e+17,2.297596403499834e+17,2.2804884800850944e+17,2.266118143119867e+17,2.2538153760119926e+17,2.2431207569183565e+17,2.2337071171731456e+17,2.225334143365055e+17,2.2178207073289357e+17,2.2110272792113462e+17,2.2048443468034493e+17,2.199184555689583e+17,2.193977233313721e+17,2.189164485721721e+17,2.1846983587278886e+17,2.180538736009035e+17,2.1766517577805773e+17,2.1730086139253178e+17,2.1695846108837226e+17,2.1663584416628048e+17,2.1633116085851882e+17,2.1604279623119424e+17,2.157693330380398e+17,2.155095215373687e+17,2.1526225477756944e+17,2.1502654821552205e+17,2.1480152279646083e+17,2.1458639082029312e+17,2.143804440670243e+17,2.14183043765946e+17,2.1399361207897283e+17,2.1381162483468883e+17,2.1363660530114666e+17,2.134681188258197e+17,2.1330576820296285e+17,2.131491896539535e+17,2.1299804932642963e+17,2.1285204023432627e+17,2.127108795740883e+17,2.1257430636304986e+17,2.124420793547281e+17,2.1231397519296845e+17,2.121897867728077e+17,2.1206932178083203e+17,2.119524013918877e+17,2.11838859102409e+17,2.1172853968347814e+17,2.1162129823912826e+17,2.1151699935741693e+17,2.1141551634350547e+17,2.1131673052542224e+17,2.112205306244191e+17,2.1112681218287587e+17
0.7678478478478478,2.6450170380380032e+17,2.5024639412147827e+17,2.4269246663120557e+17,2.3785429341146723e+17,2.344118220861113e+17,2.3179651934946493e+17,2.297191750586315e+17,2.280152502084088e+17,2.265833129133108e+17,2.2535694476028672e+17,2.2429056056520736e+17,2.2335167303276787e+17,2.2251640453217194e+17,2.2176674868561654e+17,2.210888283401116e+17,2.204717476348211e+17,2.1990681240511686e+17,2.193869867452307e+17,2.1890650546060813e+17,2.184605920867928e+17,2.180452500293851e+17,2.1765710538023443e+17,2.172932869182619e+17,2.1695133330518982e+17,2.1662912046492022e+17,2.1632480414480794e+17,2.160367740371699e+17,2.1576361680271325e+17,2.155040860200829e+17,2.1525707757594803e+17,2.1502160936662742e+17,2.14796804444678e+17,2.1458187693911658e+17,2.1437612022469018e+17,2.1417889692695808e+17,2.1398963043519027e+17,2.138077976608978e+17,2.1363292283101805e+17,2.134645721449256e+17,2.133023491561348e+17,2.1314589076475206e+17,2.129948637268852e+17,2.1284896160342557e+17,2.1270790208373648e+17,2.1257142463044614e+17,2.1243928840026368e+17,2.1231127040289485e+17,2.1218716386604128e+17,2.1206677677935446e+17,2.1194993059428432e+17,2.1183645906015226e+17,2.1172620717962096e+17,2.1161903026911792e+17,2.115147931117813e+17,2.1141336919219603e+17,2.1131464000362765e+17,2.112184944196873e+17,2.11124828123403e+17
0.7693593593593593,2.6397336581735955e+17,2.500027979613826e+17,2.4254810035611338e+17,2.377561931317306e+17,2.3433950071476918e+17,2.3174027130893248e+17,2.2967374876270006e+17,2.2797752642824554e+17,2.2655130680885248e+17,2.2532932465570672e+17,2.2426639474750285e+17,2.2333028707423942e+17,2.2249729631939744e+17,2.217495354542869e+17,2.2107321237319834e+17,2.2045749331316378e+17,2.1989373041716864e+17,2.1937492295467686e+17,2.1889533288819546e+17,2.1845020502487117e+17,2.1803555964844717e+17,2.1764803639928016e+17,2.1728477504678054e+17,2.1694332325353622e+17,2.166215643793057e+17,2.1631766036358672e+17,2.1603000609311072e+17,2.157571926156408e+17,2.1549797723832003e+17,2.152512590351417e+17,2.1501605864196723e+17,2.1479150147801018e+17,2.1457680372656448e+17,2.1437126055349398e+17,2.1417423615260915e+17,2.139851552917535e+17,2.1380349609882208e+17,2.136287838778354e+17,2.1346058578510365e+17,2.1329850622703274e+17,2.1314218286617616e+17,2.129912831421775e+17,2.1284550123037398e+17,2.1270455537387926e+17,2.1256818553557917e+17,2.1243615132514896e+17,2.123082301633272e+17,2.1218421565155942e+17,2.120639161199915e+17,2.119471533308419e+17,2.1183376131755856e+17,2.1172358534299488e+17,2.116164809622155e+17,2.115123131775449e+17,2.114109556751647e+17,2.1131229013399942e+17,2.1121620559885107e+17,2.1112259791078154e+17
0.7708708708708708,2.633913977106397e+17,2.4973375361598026e+17,2.4238840521984438e+17,2.3764758195662618e+17,2.3425938658257782e+17,2.3167793909703088e+17,2.296233952029545e+17,2.2793570228911235e+17,2.2651581614460784e+17,2.2529869356960144e+17,2.2423959169271562e+17,2.233065651628942e+17,2.2247609937039696e+17,2.2173043940922013e+17,2.210558873442007e+17,2.2044167818481037e+17,2.198792153675454e+17,2.1936153713007994e+17,2.1888293552424326e+17,2.1843867892828397e+17,2.1802480633057725e+17,2.176379723875536e+17,2.172753290506243e+17,2.1693443395981955e+17,2.1661317871810976e+17,2.1630973212989613e+17,2.1602249484102678e+17,2.157500627635194e+17,2.154911973387905e+17,2.152448011752041e+17,2.1500989794658922e+17,2.147856156967306e+17,2.1457117288715978e+17,2.1436586667020013e+17,2.1416906297900992e+17,2.1398018811045846e+17,2.1379872154161786e+17,2.136241897712119e+17,2.1345616101701536e+17,2.1329424063151418e+17,2.1313806712303603e+17,2.1298730868948118e+17,2.128416601878158e+17,2.1270084047546374e+17,2.12564590070289e+17,2.1243266908448995e+17,2.123048553948153e+17,2.1218094301735837e+17,2.1206074066003037e+17,2.1194407042984074e+17,2.1183076667547382e+17,2.1172067494846678e+17,2.116136510686574e+17,2.115095602815652e+17,2.1140827649705296e+17,2.1130968160004483e+17,2.112136648252912e+17,2.1112012218920538e+17
0.7723823823823823,2.627573457196862e+17,2.4943975609889386e+17,2.422136001688755e+17,2.3752857993808992e+17,2.3417155477618774e+17,2.3160957395702374e+17,2.2956815156955674e+17,2.278898060373354e+17,2.2647686313402765e+17,2.252650694568553e+17,2.2421016623807027e+17,2.2328051978444614e+17,2.2245282435265523e+17,2.2170946978222038e+17,2.2103686133079453e+17,2.204243093851562e+17,2.198632736118545e+17,2.193468349740131e+17,2.188693185186507e+17,2.184260184747789e+17,2.1801299434674986e+17,2.1762691726290906e+17,2.1726495253898576e+17,2.169246687617364e+17,2.1660396657885245e+17,2.1630102232766765e+17,2.1601424297398566e+17,2.157422297680973e+17,2.154837486888304e+17,2.1523770622376333e+17,2.1500312938126624e+17,2.147791490860434e+17,2.145649863004925e+17,2.1435994035760064e+17,2.141633790999919e+17,2.13974730503169e+17,2.137934755254415e+17,2.1361914197721888e+17,2.134512992417116e+17,2.132895537101848e+17,2.1313354481963645e+17,2.129829416005634e+17,2.1283743965840624e+17,2.126967585251583e+17,2.1256063932811424e+17,2.1242884273131296e+17,2.1230114711227555e+17,2.1217734694245382e+17,2.120572513446209e+17,2.1194068280444186e+17,2.11827476016805e+17,2.1171747685029475e+17,2.1161054141554054e+17,2.115065352251583e+17,2.1140533243467872e+17,2.113068151552769e+17,2.1121087283032726e+17,2.111174016688371e+17
0.7738938938938938,2.6207288335251616e+17,2.4912134218534666e+17,2.4202392320083123e+17,2.3739931775247782e+17,2.3407608709397056e+17,2.3153523174147142e+17,2.2950805841173078e+17,2.278398684776149e+17,2.2643447200638458e+17,2.2522847190388986e+17,2.2417813457027274e+17,2.2325216456092826e+17,2.224274829049028e+17,2.2168663664583984e+17,2.2101614314639965e+17,2.2040539469954835e+17,2.19845912084617e+17,2.193308227084466e+17,2.1885448749032688e+17,2.1841222876805734e+17,2.180001283567921e+17,2.1761487529984192e+17,2.1725364944954074e+17,2.1691403130069802e+17,2.1659393134085702e+17,2.1629153410315072e+17,2.1600525342996166e+17,2.157336963804023e+17,2.1547563387097136e+17,2.152299766109016e+17,2.1499575523765696e+17,2.147721038115008e+17,2.1455824601687216e+17,2.143534835603831e+17,2.1415718636317386e+17,2.1396878422806618e+17,2.1378775972586832e+17,2.1361364209496134e+17,2.134460019873542e+17,2.132844469252562e+17,2.131286173567613e+17,2.129781832188871e+17,2.1283284093202544e+17,2.126923107626706e+17,2.12556334501708e+17,2.124246734140728e+17,2.1229710642258614e+17,2.121734284945578e+17,2.1205344920452928e+17,2.1193699145051427e+17,2.1182389030441664e+17,2.117139919800906e+17,2.116071529048471e+17,2.1150323888218317e+17,2.1140212433517725e+17,2.1130369162140918e+17,2.112078304114639e+17,2.1111443712410326e+17
0.7754054054054054,2.613398040338593e+17,2.4877908835314624e+17,2.4181963060285523e+17,2.372599363292488e+17,2.3397307183118134e+17,2.3145497277316234e+17,2.294431595404514e+17,2.2778592290097696e+17,2.2638866895111798e+17,2.2518892208423814e+17,2.2414351418911562e+17,2.2322151422024477e+17,2.2240008761120042e+17,2.2166195089100096e+17,2.2099374232062138e+17,2.2038494254601274e+17,2.1982713828387587e+17,2.1931350706092435e+17,2.1883844851469126e+17,2.183973153264023e+17,2.1798621339898182e+17,2.1760185111992832e+17,2.172414240396226e+17,2.1690252551365107e+17,2.1658307665764294e+17,2.162812708578146e+17,2.1599552938519258e+17,2.1572446557450704e+17,2.1546685567707478e+17,2.1522161496362333e+17,2.1498777799307782e+17,2.1476448221405226e+17,2.1455095425263008e+17,2.143464983806659e+17,2.1415048676571126e+17,2.1396235118559578e+17,2.137815759540227e+17,2.1360769185287808e+17,2.1344027090567373e+17,2.132789218571503e+17,2.1312328624841498e+17,2.129730349964803e+17,2.1282786540276778e+17,2.1268749852784938e+17,2.125516768800453e+17,2.1242016237395958e+17,2.1229273452198726e+17,2.1216918882756746e+17,2.1204933535371075e+17,2.1193299744428643e+17,2.118200105788574e+17,2.1171022134461728e+17,2.1160348651130982e+17,2.1149967219697098e+17,2.1139865311399158e+17,2.1130031188640458e+17,2.112045384304951e+17,2.1111122939185184e+17
0.7769169169169169,2.605600132821494e+17,2.484136086019127e+17,2.4160099614265462e+17,2.3711058645592544e+17,2.338626035511673e+17,2.3136886169691363e+17,2.293735019246932e+17,2.2772800500792915e+17,2.2633948205845568e+17,2.251464427111351e+17,2.241063238686302e+17,2.2318858456366496e+17,2.22370651973267e+17,2.216354242030989e+17,2.2096966907836032e+17,2.203629619568023e+17,2.1980696025475165e+17,2.1929489524979395e+17,2.188212081103159e+17,2.1838128407052525e+17,2.179712548789304e+17,2.1758784968160608e+17,2.1722828087678826e+17,2.1689015562433424e+17,2.1657140644879306e+17,2.16270236240759e+17,2.159850742470766e+17,2.1571454054086266e+17,2.1545741710205936e+17,2.1521262409993965e+17,2.1497920030491222e+17,2.1475628680474954e+17,2.145431133850958e+17,2.1433898707322304e+17,2.141432824497502e+17,2.139554334141332e+17,2.1377492615243885e+17,2.1360129310478342e+17,2.134341077681795e+17,2.132729802008665e+17,2.1311755311833558e+17,2.1296749849058637e+17,2.1282251456572026e+17,2.126823232575833e+17,2.1254666784543478e+17,2.1241531094201667e+17,2.122880326932995e+17,2.1216462917887798e+17,2.1204491098671174e+17,2.1192870193983318e+17,2.1181583795592704e+17,2.117061660234321e+17,2.115995432801269e+17,2.1149583618210877e+17,2.113949197527216e+17,2.1129667690238643e+17,2.1120099781147494e+17,2.1110777936937965e+17
0.7784284284284284,2.597355204664852e+17,2.4802555216541034e+17,2.4136831021724797e+17,2.3695142836165517e+17,2.3374478284392166e+17,2.3127696732306125e+17,2.2929913558180496e+17,2.27666152827232e+17,2.2628694125662768e+17,2.251010579873735e+17,2.2406658361598838e+17,2.231533924314268e+17,2.2233919038119296e+17,2.216070690367052e+17,2.2094393431769622e+17,2.2033946255886022e+17,2.197853865720287e+17,2.192749949685641e+17,2.1880277322477782e+17,2.1836414131069248e+17,2.1795525855780506e+17,2.175728762693481e+17,2.1721422482882237e+17,2.1687692613401277e+17,2.1655892489133498e+17,2.1625843414067117e+17,2.1597389164664362e+17,2.1570392467923258e+17,2.154473213372522e+17,2.1520300702259766e+17,2.149700250046831e+17,2.1474752025913302e+17,2.145347259472701e+17,2.143309520404211e+17,2.141355756976066e+17,2.1394803308538662e+17,2.1376781239067094e+17,2.1359444782566957e+17,2.1342751446214058e+17,2.1326662376212864e+17,2.1311141969629766e+17,2.1296157536011158e+17,2.12816790013546e+17,2.1267678648251152e+17,2.125413088703491e+17,2.1241012053608394e+17,2.12283002302973e+17,2.1215975086653206e+17,2.120401773759141e+17,2.1192410616640957e+17,2.1181137362409517e+17,2.1170182716638582e+17,2.115953243245382e+17,2.1149173191608845e+17,2.113909252968422e+17,2.1129278768342304e+17,2.1119720953856477e+17,2.111040880123397e+17
0.7799399399399399,2.5886843019340406e+17,2.476156011322425e+17,2.4112187896460618e+17,2.3678263128177414e+17,2.3361971607332842e+17,2.3117936246349274e+17,2.292201134625961e+17,2.2760040663071578e+17,2.2623107824600035e+17,2.2505279355268477e+17,2.2402431462836515e+17,2.231159556666261e+17,2.2230571808268752e+17,2.2157689858900058e+17,2.2091654958665728e+17,2.2031445455329488e+17,2.197624263218587e+17,2.1925381436946685e+17,2.1878315121978986e+17,2.1834589373319357e+17,2.179382305399484e+17,2.175569364822801e+17,2.171992610532276e+17,2.168628418117365e+17,2.165456364106784e+17,2.1624586867736723e+17,2.1596198543063757e+17,2.1569262159126054e+17,2.1543657176339526e+17,2.151927669124837e+17,2.1496025509181776e+17,2.1473818541132598e+17,2.1452579462222115e+17,2.1432239582689174e+17,2.1412736892669398e+17,2.1394015249956035e+17,2.1376023686067402e+17,2.135871581072894e+17,2.1342049298635645e+17,2.1325985445333066e+17,2.1310488781422032e+17,2.1295526736188592e+17,2.1281069343288768e+17,2.126708898235615e+17,2.1253560151408864e+17,2.1240459265757974e+17,2.1227764479798154e+17,2.1215455528621923e+17,2.1203513586863414e+17,2.119192114256441e+17,2.118066188417839e+17,2.1169720599099037e+17,2.1159083082327306e+17,2.1148736054083114e+17,2.1138667085330074e+17,2.1128864530319437e+17,2.1119317465376656e+17,2.1110015633253795e+17
0.7814514514514515,2.5796093337505466e+17,2.4718446799041238e+17,2.4086202334348243e+17,2.3660437300583453e+17,2.3348751511447955e+17,2.3107612376109894e+17,2.2913649133174035e+17,2.2753080884458602e+17,2.2617192643047014e+17,2.2500167642891376e+17,2.2397953924798058e+17,2.2307629307757264e+17,2.222702511510144e+17,2.215449267720692e+17,2.2088752705898925e+17,2.202879486939686e+17,2.1973808908267056e+17,2.19231362046305e+17,2.187623498556832e+17,2.1832654838621837e+17,2.1792017725995542e+17,2.175400362222986e+17,2.171833949862521e+17,2.168479076841677e+17,2.1653154567115107e+17,2.16232544192959e+17,2.159493596532471e+17,2.156806350727081e+17,2.1542517194334013e+17,2.1518190712173293e+17,2.1494989372713395e+17,2.1472828524786467e+17,2.1451632223722915e+17,2.1431332111396595e+17,2.1411866468422355e+17,2.1393179408030013e+17,2.1375220187197696e+17,2.1357942615354032e+17,2.1341304544673642e+17,2.132526742892984e+17,2.1309795940209997e+17,2.1294857634675488e+17,2.128042266006088e+17,2.126646349883299e+17,2.12529547419294e+17,2.1239872888813744e+17,2.1227196170257536e+17,2.1214904390813888e+17,2.120297878840896e+17,2.1191401908860438e+17,2.1180157493452682e+17,2.1169230377966608e+17,2.1158606401788192e+17,2.1148272325909898e+17,2.113821575880048e+17,2.1128425089255248e+17,2.111888942545525e+17,2.1109598539562893e+17
0.7829629629629629,2.5701529803169642e+17,2.4673289311133853e+17,2.4058907818678426e+17,2.3641683941159104e+17,2.3334829708247094e+17,2.309673315135389e+17,2.2904832764411366e+17,2.2745740395766915e+17,2.2610952084646333e+17,2.2494773496326224e+17,2.2393228091554512e+17,2.2303442439880003e+17,2.222328064517729e+17,2.2151116818418995e+17,2.208568795090433e+17,2.2025995626530326e+17,2.1971238490537994e+17,2.1920764701666707e+17,2.1874037727531594e+17,2.1830611266520947e+17,2.1790110546926845e+17,2.175221816817444e+17,2.171666323315058e+17,2.168321290250266e+17,2.1651665756617878e+17,2.162184652426873e+17,2.1593601856752333e+17,2.1566796910539766e+17,2.154131256144653e+17,2.151704311665761e+17,2.149389442260777e+17,2.1471782290129267e+17,2.145063117577074e+17,2.1430373071389453e+17,2.141094656417008e+17,2.1392296036944477e+17,2.1374370984666957e+17,2.1357125427566992e+17,2.134051740517089e+17,2.1324508538288845e+17,2.1309063648378538e+17,2.1294150425552e+17,2.1279739137988877e+17,2.1265802376732304e+17,2.1252314830832288e+17,2.1239253088611053e+17,2.1226595461490752e+17,2.1214321827374106e+17,2.120241349102486e+17,2.1190853059274816e+17,2.11796243292017e+17,2.11687121876882e+17,2.1158102520996387e+17,2.114778213318054e+17,2.1137738672321178e+17,2.112796056369867e+17,2.1118436949140192e+17,2.1109157631872157e+17
0.7844744744744744,2.5603385988239546e+17,2.462616421888489e+17,2.4030339123384928e+17,2.362202239874567e+17,2.332021840540931e+17,2.3085306949222035e+17,2.2895568341769146e+17,2.273802384270585e+17,2.260438980898941e+17,2.248909987698802e+17,2.2388256412233584e+17,2.229903702509186e+17,2.221934016086856e+17,2.2147563808026298e+17,2.2082462028590227e+17,2.2023048905940915e+17,2.1968532429299155e+17,2.191826787035945e+17,2.1871724198748298e+17,2.1828459429775926e+17,2.1788102222235437e+17,2.1750337933069024e+17,2.171489790482189e+17,2.168155113442042e+17,2.165009772081544e+17,2.162036365854641e+17,2.1592196661652445e+17,2.1565462784889875e+17,2.154004366808512e+17,2.1515834271995728e+17,2.1492741005174387e+17,2.1470680164354902e+17,2.1449576628092682e+17,2.1429362756388163e+17,2.1409977458924374e+17,2.1391365402160707e+17,2.1373476331422685e+17,2.1356264488732592e+17,2.1339688110748086e+17,2.132370899404427e+17,2.1308292117261488e+17,2.1293405311474637e+17,2.1279018971619018e+17,2.1265105803007408e+17,2.1251640597950797e+17,2.1238600038296326e+17,2.1225962520354947e+17,2.1213707999235984e+17,2.120181785005745e+17,2.1190274743877386e+17,2.117906253650574e+17,2.1168166168620083e+17,2.1157571575830182e+17,2.1147265607523648e+17,2.1137235953483178e+17,2.1127471077400394e+17,2.1117960156525622e+17,2.110869302679049e+17
0.7859859859859859,2.5501901277832608e+17,2.4577150364846704e+17,2.4000532214694592e+17,2.3601472734593005e+17,2.3304930278383494e+17,2.3073342475740125e+17,2.288586221036326e+17,2.2729936058162045e+17,2.2597509624143523e+17,2.2483149867008688e+17,2.2383041436113325e+17,2.2294415209950266e+17,2.221520549685551e+17,2.2143835234151104e+17,2.207907632868675e+17,2.2019955935264448e+17,2.1965691817969027e+17,2.1915646691678592e+17,2.1869295284990544e+17,2.182620013281217e+17,2.1785993486252694e+17,2.174836359039008e+17,2.171304413391962e+17,2.16798060376592e+17,2.164845099180424e+17,2.161880631741673e+17,2.1590720842422778e+17,2.1564061563199462e+17,2.1538710920524755e+17,2.1514564560395565e+17,2.149152948077106e+17,2.146952248791798e+17,2.1448468902957274e+17,2.1428301471995875e+17,2.1408959442974858e+17,2.1390387779860896e+17,2.1372536490619338e+17,2.135536004994719e+17,2.1338816901316867e+17,2.132286902571196e+17,2.1307481566693462e+17,2.1292622503245584e+17,2.1278262363311587e+17,2.1264373972115373e+17,2.1250932230331235e+17,2.1237913917956186e+17,2.1225297520391062e+17,2.1213063073775392e+17,2.120119202706809e+17,2.118966711873838e+17,2.11784722662427e+17,2.1167592466724278e+17,2.115701370759189e+17,2.11467228858195e+17,2.113670773496555e+17,2.11269567590437e+17,2.111745917249031e+17,2.1108204845570512e+17
0.7874974974974974,2.5397319903321846e+17,2.4526328604195536e+17,2.396952415172356e+17,2.358005567304669e+17,2.3288978441560576e+17,2.306084874703124e+17,2.2875720945417568e+17,2.2721482052382304e+17,2.2590315479045574e+17,2.2476926663150323e+17,2.2377585807624915e+17,2.2289579221320467e+17,2.2210878556555264e+17,2.2139932744459683e+17,2.2075532293042867e+17,2.201671798817131e+17,2.196271779095166e+17,2.1912902183342512e+17,2.186675190518762e+17,2.1823834210140877e+17,2.1783785100747875e+17,2.1746295838752374e+17,2.1711102563852195e+17,2.167797820706789e+17,2.1646726121476598e+17,2.161717501457308e+17,2.158917487862492e+17,2.156259369439678e+17,2.1537314740086998e+17,2.1513234378204474e+17,2.1490260223072013e+17,2.1468309613840326e+17,2.1447308334516218e+17,2.1427189535072515e+17,2.1407892817292797e+17,2.1389363456379475e+17,2.137155173507513e+17,2.135441237151913e+17,2.1337904025582176e+17,2.132198887121226e+17,2.1306632224551766e+17,2.129180221937247e+17,2.127746952281739e+17,2.126360708560922e+17,2.1250189921839894e+17,2.1237194914238317e+17,2.1224600641457766e+17,2.1212387224456982e+17,2.1200536189491168e+17,2.1189030345597504e+17,2.1177853674767622e+17,2.1166991233258045e+17,2.115642906270678e+17,2.1146154109908006e+17,2.1136154154251958e+17,2.112641774196912e+17,2.111693412643013e+17,2.1107693213848506e+17
0.7890090090090089,2.5289889970523414e+17,2.4473781544160515e+17,2.3937352986530413e+17,2.35577925518223e+17,2.3272376419155933e+17,2.304783507031898e+17,2.286515133889656e+17,2.2712667003034166e+17,2.258281145579769e+17,2.2470433570637587e+17,2.2371892261287424e+17,2.228453136212871e+17,2.2206361308500083e+17,2.2135858043029517e+17,2.2071831412883872e+17,2.2013336381940822e+17,2.195961152147225e+17,2.19100353978718e+17,2.1864095009663955e+17,2.1821362524754282e+17,2.1781477853458755e+17,2.1744135400557155e+17,2.170907385990695e+17,2.1676068257696576e+17,2.164492368044228e+17,2.1615470281107427e+17,2.158755926604118e+17,2.156105964257427e+17,2.1535855562306106e+17,2.151184413512237e+17,2.1488933618323747e+17,2.1467041907005898e+17,2.1446095268135034e+17,2.1426027273098282e+17,2.140677789292486e+17,2.138829272762479e+17,2.1370522346719542e+17,2.1353421722440246e+17,2.133694974053606e+17,2.1321068776384547e+17,2.1305744326290378e+17,2.1290944685620496e+17,2.127664066684687e+17,2.1262805351723005e+17,2.1249413872763126e+17,2.123644321996564e+17,2.122387206935897e+17,2.1211680630474234e+17,2.119985051028605e+17,2.1188364591527114e+17,2.1177206923586566e+17,2.1166362624457856e+17,2.115581779241669e+17,2.1145559426291453e+17,2.1135575353342106e+17,2.11258541638942e+17,2.111638515198575e+17,2.1107158261379632e+17
0.7905205205205205,2.5179862488389856e+17,2.4419593284816973e+17,2.3904057664120246e+17,2.3534705272102605e+17,2.325513811593707e+17,2.3034311024808624e+17,2.2854160386041827e+17,2.2703496245189206e+17,2.257500176189934e+17,2.246367399693686e+17,2.2365963616597168e+17,2.227927400707609e+17,2.2201655782681194e+17,2.2131612887185978e+17,2.2067975226041485e+17,2.200981247501092e+17,2.1956374219390253e+17,2.190704742062245e+17,2.186132557835821e+17,2.1818785966503408e+17,2.1779072556606035e+17,2.1741883020625222e+17,2.1706958707986995e+17,2.1674076823624774e+17,2.164304425693768e+17,2.161369266449155e+17,2.15858745157203e+17,2.155945988609232e+17,2.1534333836085165e+17,2.151039425340536e+17,2.14875500645919e+17,2.146571974344708e+17,2.1444830059715507e+17,2.1424815023529286e+17,2.1405614990379296e+17,2.138717589849353e+17,2.1369448616033894e+17,2.1352388379850698e+17,2.1335954310945043e+17,2.1320108994495674e+17,2.1304818114467955e+17,2.1290050134558787e+17,2.127577601863368e+17,2.126196898495151e+17,2.124860428940221e+17,2.123565903374545e+17,2.1223111995466422e+17,2.1210943476384813e+17,2.1199135167584435e+17,2.118767002859097e+17,2.1176532179026125e+17,2.1165706801219187e+17,2.1155180052469523e+17,2.1144938985833245e+17,2.113497147845931e+17,2.1125266166629482e+17,2.1115812386766627e+17,2.1106600121769626e+17
0.792032032032032,2.5067490403469347e+17,2.436384916256407e+17,2.3869677922873197e+17,2.3510816248685286e+17,2.3237277787927466e+17,2.3020286442530794e+17,2.284275527187143e+17,2.269397526127279e+17,2.2566890722449795e+17,2.2456651445509232e+17,2.2359802772893824e+17,2.227380959833165e+17,2.219676406687388e+17,2.2127199084322022e+17,2.20639653141685e+17,2.2006147664513613e+17,2.1953007128999443e+17,2.190393936780687e+17,2.185844461903109e+17,2.18161054504653e+17,2.1776570045397914e+17,2.1739539464820758e+17,2.1704757813339347e+17,2.1672004556781427e+17,2.1641088455727184e+17,2.161184272755087e+17,2.1584121153016205e+17,2.155779491667633e+17,2.1532750022845856e+17,2.150888516706326e+17,2.1486109971002227e+17,2.1464343509625382e+17,2.1443513075012736e+17,2.1423553133147994e+17,2.1404404439007184e+17,2.138601328228038e+17,2.136833084148731e+17,2.1351312628499328e+17,2.1334918008833222e+17,2.1319109785744173e+17,2.1303853838271843e+17,2.1289118805102874e+17,2.1274875807494467e+17,2.1261098205626288e+17,2.1247761383664685e+17,2.1234842559575178e+17,2.1222320616339027e+17,2.1210175951742656e+17,2.1198390344334566e+17,2.1186946833499926e+17,2.1175829611900003e+17,2.1165023928773392e+17,2.1154516002805946e+17,2.1144292943453962e+17,2.1134342679755418e+17,2.1124653895791898e+17,2.1115215972072493e+17,2.1106018932204e+17
